2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   14   15   15   15   15   15   14   16   14   15   15   15   15   15   15   14   15   15   16   15   15   14   15
  15   14   15   15   15   15   15   14   16   14   15   15   15   15   15   15   14   15   15   16   15   15   14   15
   5.3    5.3    5.5    5.5    5.5    5.7    5.3    4.9    4.7    4.8    4.7    4.5    4.6    4.6    4.6    4.7    4.5    4.4    4.5    4.6    4.8    4.9    4.6    4.6
   5.2    5.1    5.4    5.1    5.2    5.4    5.1    4.1    3.5    4.5    3.7    4.4    3.6    4.3    4.2    4.1    4.1    3.9    3.8    4.2    4.3    4.7    4.1    4.4
  -8.4    2.9   -6.2  -32.3  -34.6  -66.2  -72.7  -60.1  -28.4  -20.8  -12.7  -51.7  -12.7    2.8   -5.7  -12.3    3.2    7.4    1.5   18.7  -41.0  -64.6  -37.1   -5.9
  97.7  101.1  102.4  109.7   99.8  109.3   67.0  111.4  152.8  100.7  128.0  190.8  114.5  124.9  110.6  105.9  124.0  138.1  137.3  137.9  102.1   90.7  111.6  117.5
  -0.7   -1.0   -1.2   -1.5   -0.7   -0.7    0.6   -0.7   -2.8   -0.8   -2.2   -2.7   -1.5   -2.5   -1.5   -1.1   -2.3   -2.9   -2.8   -2.9   -0.7    0.0   -1.2   -2.0
   5.1    5.0    5.2    4.1    4.2    2.1    1.4    1.9    1.4    4.2    2.9   -0.5    3.2    3.5    3.9    3.9    3.4    2.6    2.6    2.6    3.2    2.0    3.0    3.8
  -0.8    0.3   -0.6   -2.7   -2.9   -5.0   -4.9   -3.5   -1.7   -1.6   -0.8   -3.4   -0.8    0.2   -0.4   -0.9    0.2    0.5    0.1    1.3   -2.8   -4.2   -2.5   -0.4
   4.9    5.0    4.9    3.1    3.0    0.0   -0.8    0.1    0.4    2.8    2.1   -2.1    2.4    3.2    3.4    3.3    3.3    2.6    2.5    2.8    2.6    1.3    2.6    3.7
  -1.7   -0.8   -1.9   -3.8   -4.2   -5.4   -5.0   -4.0   -2.2   -3.5   -2.2   -2.7   -2.3   -1.4   -2.0   -2.3   -1.0   -0.3   -0.6    0.7   -3.3   -4.5   -2.9   -1.0
