1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998
 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  14   15   16   15   14   15   16   15   14   15   15   15   15   14   15   15   15   15   15   15   15   15   15   15
  14   15   16   15   14   15   16   15   14   15   15   15   15   14   15   15   15   15   15   15   15   15   15   15
   5.0    4.9    5.0    4.9    4.8    5.0    5.0    5.2    5.0    5.0    4.8    4.8    4.8    4.9    5.0    5.2    5.5    5.4    5.5    5.5    5.9    6.4    6.8    6.0
   4.9    4.7    4.7    4.8    4.6    4.8    4.5    5.0    3.9    4.2    4.7    4.3    4.3    4.6    5.0    5.1    5.4    5.1    5.1    5.2    5.7    6.1    6.6    5.7
  15.7   16.6    7.4   -7.4   -8.9   -6.1    2.9    9.9   17.5   17.5    6.2   19.5   37.6   33.6    3.8   -0.7   -4.9   11.4  -18.0  -46.1  -25.6   -3.8   19.5   39.1
 202.2  202.7  145.3  122.5  126.5  146.1  128.6  119.3  134.6  149.6  113.1  145.0  128.0  133.7  159.5  168.8  169.0  195.6  209.3  156.4  137.4  141.7  163.2  164.0
  -4.4   -4.2   -3.9   -2.6   -2.7   -4.0   -2.8   -2.4   -2.6   -3.5   -1.8   -3.3   -2.1   -2.7   -4.6   -5.0   -5.3   -4.8   -4.2   -3.3   -3.8   -4.8   -6.0   -4.3
