2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 225 225 225 225 225 225 225 225 225 225 225 225 225 225 225 225 225 225 225 225 225 225 225 225
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  14   15   16   15   15   14   15   15   15   15   14   16   14   16   14   15   15   15   15   15   15   15   15   15
  14   15   16   15   15   14   15   15   15   15   14   16   14   16   14   15   15   15   15   15   15   15   15   15
  19.8   17.4   20.8   20.7   23.6   26.6   27.4   29.6   30.7   33.6   31.7   31.5   30.8   27.6   26.5   24.4   23.3   23.9   24.1   21.8   21.6   20.8   20.8   20.1
  19.0   16.6   14.9   19.1   21.8   13.1   27.0   28.2   30.5   33.3   31.7   31.4   30.4   25.5   26.3   24.3   23.1   23.2   23.9   21.5   21.6   20.7   20.6   19.6
  36.9   33.5  -34.3  -25.8   20.2   -7.7  -78.5  -59.8  -46.1  -24.6   -8.2   -3.9    6.2   -8.4  -10.3   -4.5    1.7   11.7   30.1   18.8   18.4   22.6   35.8   42.7
 145.7  134.9   31.5   63.8   82.7   76.5   16.8   62.9   70.5   91.1   90.6   90.6   91.0  100.2   98.7  100.0   95.6   96.6  115.6  102.2  103.7  101.5   98.2   99.1
 -12.6   -9.8   10.5    7.6    2.6    3.0    5.2    6.5    7.1   -0.6   -0.3   -0.3   -0.5   -4.5   -3.9   -4.2   -2.3   -2.6   -8.9   -4.3   -4.8   -3.8   -2.4   -2.3
   8.6    9.8    6.4   15.4   20.3   12.6    1.6   12.7   20.0   30.2   31.3   31.3   30.2   24.8   25.6   23.8   23.0   22.6   18.7   19.9   19.9   18.7   16.6   14.3
