2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015
 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481  2481
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  56   64   58   60   55   62   59   63   59   59   57   59   60   58   58   58   59   60   58   50   58   53   55   59
  29   35   35   36   31   38   36   38   36   36   33   36   36   35   34   34   35   37   33   25   32   26   27   37
   5.7    5.6    5.7    5.8    5.9    5.2    4.4    4.0    3.5    2.0    2.2    3.3    2.8    1.6    1.6    2.2    2.8    3.4    1.9    2.6    3.3    3.7    3.4    3.2
   5.3    4.6    5.4    5.8    5.6    3.2    4.2    3.9    3.4    2.0    2.1    3.2    2.8    1.4    0.9    1.3    2.7    3.3    1.9    1.2    1.5    3.5    1.4    1.4
  31.1   -7.5   25.6   27.6   26.0  -33.5   20.0    5.6   10.2   19.9   14.9   20.8   28.0   22.2   10.2  -66.1  -55.5  -59.9  -49.0  -23.1  -47.1    4.4  -23.2    8.8
 118.3  100.7  107.2  119.9  122.7   95.2  116.2  122.8  147.4  140.8  141.5  136.4  136.3  119.9  166.5  309.4  357.0  302.1  295.9  228.6  292.6  263.2   81.3  124.0
  -2.1   -0.8   -1.4   -2.5   -2.7   -0.2   -1.8   -2.1   -2.8   -1.5   -1.6   -2.2   -1.8   -0.6   -0.9    0.3    1.5    0.9    0.5   -0.7    0.4   -0.4    0.2   -0.8
   4.0    4.5    4.6    4.4    4.2    2.7    3.6    3.3    1.8    1.2    1.3    2.1    1.7    1.1    0.2   -0.4   -0.1   -1.4   -1.1   -0.8   -0.9   -3.4    1.3    1.2
   2.7   -0.6    2.3    2.7    2.4   -1.8    1.4    0.4    0.6    0.7    0.6    1.1    1.3    0.5    0.2   -1.2   -2.2   -2.9   -1.4   -0.5   -1.1    0.3   -0.6    0.2
