2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003
 297 297 297 297 297 297 297 297 297 297 297 297 297 297 297 297 297 297 297 297 297 297 297 297
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   15   15   14   15   15   15   16   14   16   15   15   16   14   19   14   16   15   15   15   15   15   15
  15   15   15   15   14   15   15   15   16   14   16   15   15   16   14   19   14   16   12   15   15   15   15   15
   6.2    6.0    6.4    6.3    6.2    6.3    6.6    6.3    5.8    6.4    6.8    8.5    9.6    9.5    9.4   15.1   22.7   24.7   24.7   32.3   31.0   24.9   30.3   33.9
   6.2    6.0    6.4    4.2    5.9    5.4    6.1    6.0    5.1    6.2    6.4    8.3    9.3    9.2    8.4   12.9   14.8   19.3   22.0   26.3   29.2   21.0   28.4   33.6
  53.5   62.4   63.1   55.2   21.8    2.6   13.6    9.7   24.0  -77.3  -62.3  -66.6  -52.6  -66.9  -55.4  -45.8   24.1   63.7   51.2   28.7   27.5   55.6   80.6   82.4
 229.7  227.1  231.8  154.6  145.0  160.2  153.2  163.1  148.5  228.6  171.1  152.5  161.6  182.5  173.6  223.0  168.3  156.5  121.5  279.2  286.4  286.9   58.9   72.3
  -2.4   -1.9   -1.8   -2.2   -4.5   -5.1   -5.3   -5.7   -3.9   -0.9   -3.0   -2.9   -5.4   -3.6   -4.8   -6.6  -13.2   -7.8   -7.2    3.7    7.3    3.4    2.4    1.4
  -2.8   -2.0   -2.3    1.0    3.2    1.8    2.7    1.7    2.4   -1.0    0.5    1.5    1.8   -0.2    0.5   -6.2    2.7    3.4   11.7  -22.8  -24.9  -11.3    4.0    4.3
   5.0    5.3    5.7    3.4    2.2    0.2    1.4    1.0    2.1   -6.1   -5.7   -7.6   -7.4   -8.5   -6.9   -9.3    6.0   17.3   17.1   12.6   13.5   17.3   28.0   33.3
  -1.8   -0.8   -0.7    2.0    3.8    1.7    3.0    2.0    3.1   -4.0   -2.5   -2.6   -2.1   -4.1   -2.5   -9.4    4.6    8.5   15.8  -19.3  -21.7   -8.0    8.7   10.1
   5.4    5.6    6.1    2.9    0.9   -0.5    0.1    0.1    0.6   -4.7   -5.1   -7.3   -7.3   -7.4   -6.4   -6.1    4.7   15.4   13.4   17.5   18.2   19.0   26.9   32.0
   0.3    0.1    0.1    0.2    0.1    0.2    0.2    0.2    0.8    0.2    0.3    0.8    0.2    0.3    0.3    6.5    3.3    2.6    3.2    2.6    0.8    4.0    3.1    0.2
   0.5    0.5    0.5    4.6    1.7    2.9    2.1    1.3    2.7    0.8    1.4    1.4    1.3    1.0    3.1    9.0   17.2   14.0    9.6   18.0    8.9   11.8   10.5    4.2
   0.3    0.2    0.3    1.3    0.9    1.5    0.4    0.3    1.3    0.5    0.9    0.9    0.7    0.8    1.9    1.7    6.0    4.5    2.4    5.6    3.6    2.7    1.2    0.5
   0.4    0.4    0.4    4.0    1.2    2.0    0.7    0.6    1.4    0.5    1.0    0.7    0.9    0.6    2.0    7.5   11.8   10.5    7.1   13.9    4.8   10.8   10.0    4.1
   0.1    0.2    0.1    1.7    0.8    1.4    2.0    1.1    2.0    0.2    0.6    0.8    0.7    0.3    1.6    4.6   11.1    8.0    6.0   10.0    6.5    3.9    3.0    0.8
   10603.    10716.    10793.    17278.    28577.    45268.    40326.    59050.    42139.    15199.    27652.    22896.    46646.    38514.    53788.   196314.   441934.   296448.   241115.   328254.   354441.   349682.   148262.    47620.
   3.9    4.0    4.0    4.4    4.5    4.6    4.3    4.3    4.2    3.6    3.6    4.4    4.9    5.1    6.4   15.1   31.3   37.4   51.6   28.4   20.5   30.1   20.4    6.7
  423.   426.   427.   430.   423.   419.   413.   414.   413.   424.   419.   434.   437.   451.   444.   493.   585.   572.   598.   591.   585.   594.   584.   578.
  -3.4   -3.8   -3.5   -3.6   -4.8   -3.7   -4.0   -3.9   -3.9   -2.6   -3.0   -4.4   -5.0   -2.6   -3.7   -1.9   -6.5   -2.7   -5.7   -4.5   -2.5    5.8    4.2   -0.8
  -2.3   -2.7   -2.7   -1.3   -0.8    0.3   -0.3   -0.9   -0.7   -0.6   -1.0    0.3    1.0    1.8    1.4    1.2   -1.5   -3.3    2.0    1.0    1.2    5.8    0.6   -2.2
 9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999
     984.      380.      523.     4736.    11634.    14565.    12589.     7578.     9443.     2015.     6451.     3657.    11157.     4298.    13017.   144023.    53248.    48410.    48271.    43464.    16628.    19908.    52432.    19478.
   0.2    0.2    0.2    0.3    0.2    0.3    0.3    0.3    0.4    0.3    0.6    0.6    0.5    0.6    0.8   11.9    2.8    4.6   10.6    8.5    2.1    6.8   19.2    2.0
