1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998
 129 129 129 129 129 129 129 129 129 129 129 129 129 129 129 129 129 129 129 129 129 129 129 129
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  59   58   60   63   59   61   58   56   60   62   59   61   57   59   60   63   60   60   58   61   56   63   59   62
  37   37   37   40   36   39   36   36   37   37   38   36   34   30   36   39   36   38   36   37   35   35   31   38
   5.7    5.6    5.1    4.4    4.3    4.2    4.4    4.2    4.1    3.8    4.0    4.2    4.4    4.8    5.2    5.1    5.7    6.5    6.5    5.5    5.0    5.0    4.7    4.6
   5.5    5.6    5.0    4.2    3.5    2.8    4.0    4.0    3.5    3.3    3.9    3.8    2.8    3.6    4.1    3.9    5.6    5.7    6.2    2.3    4.0    4.5    3.7    2.4
 -12.2    2.9   -3.6  -25.4  -44.7  -28.0  -35.4  -38.4  -43.5   52.1   74.4   78.9   44.8  -18.1   -6.0  -42.8  -42.0  -25.5  -53.5   -1.0   47.4    3.8    6.6   32.2
 332.6  349.2    1.2  358.0  274.0  253.3  356.4  339.6  338.3  358.7    0.9   23.1  289.6  324.9  353.7  319.8  272.1  263.2  286.2  324.6  358.7  339.4  352.5  359.3
   4.8    5.5    5.0    3.8    0.2   -0.7    3.3    2.9    2.4    2.0    1.0    0.7    0.7    2.8    4.0    2.2    0.2   -0.6    1.0    1.9    2.7    4.2    3.6    2.0
  -2.5   -1.0    0.1   -0.1   -2.5   -2.4   -0.2   -1.1   -0.9    0.0    0.0    0.3   -1.9   -1.9   -0.4   -1.8   -4.1   -5.1   -3.5   -1.3   -0.1   -1.6   -0.5    0.0
  -1.2    0.3   -0.3   -1.8   -2.5   -1.3   -2.3   -2.5   -2.4    2.6    3.7    3.7    2.0   -1.1   -0.4   -2.6   -3.7   -2.5   -4.9    0.0    3.0    0.3    0.4    1.3
  -1.7   -1.0    0.2    0.5   -1.7   -2.0    0.3   -0.7   -0.6   -0.3   -0.3    0.0   -2.1   -1.7   -0.3   -1.2   -3.0   -4.1   -1.5   -1.2   -1.4   -1.6   -0.6   -0.6
  -2.2   -0.1   -0.2   -1.7   -3.1   -1.8   -2.3   -2.6   -2.5    2.6    3.7    3.7    1.8   -1.3   -0.5   -2.9   -4.6   -4.0   -5.8   -0.5    2.7   -0.4    0.1    1.2
