2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002
 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272 272
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309  2309
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   14   15   15   14   16   16   14   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   14
  15   14   15   15   14   16   16   14   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   14
   7.1    6.8    7.3    8.2   11.3   12.3   12.8   12.9   13.1   13.6   14.1   13.4   13.3   12.6   11.3    9.5    9.7    8.0    7.6    7.7    8.0    8.8    9.2    9.1
   7.0    6.7    7.0    7.5   10.5   12.2   12.1   12.6   13.0   13.1   13.9   13.3   13.1   12.1   11.2    9.3    9.6    7.9    7.6    7.7    7.9    8.1    8.1    8.3
  59.0   62.6   65.8   51.4   66.5   69.2   59.3   52.7   62.2   55.0   58.7   48.1   54.3   50.6   30.1   31.8   30.9   23.5   30.1   27.3   15.8   31.4   33.0   39.0
 269.0  266.6  224.9  264.6  234.6  166.2  143.7  154.8  155.2  152.3  138.8  149.3   99.0  120.9   99.0  104.3   98.2   87.0   85.2   84.0   80.3   80.7  125.4  128.3
  -0.1   -0.2   -2.0   -0.4   -2.4   -4.2   -5.0   -6.9   -5.5   -6.7   -5.4   -7.6   -1.2   -3.9   -1.5   -2.0   -1.2    0.4    0.6    0.7    1.3    1.1   -3.9   -4.0
  -3.6   -3.1   -2.0   -4.6   -3.4    1.0    3.7    3.3    2.5    3.5    4.7    4.5    7.5    6.6    9.5    7.7    8.2    7.2    6.5    6.8    7.5    6.8    5.5    5.1
   6.0    5.9    6.4    5.8    9.7   11.4   10.4   10.0   11.5   10.7   11.9    9.9   10.6    9.3    5.6    4.9    4.9    3.1    3.8    3.5    2.1    4.2    4.4    5.2
  -2.0   -1.4    0.1   -2.3    0.7    5.9    8.2    7.9    8.2    8.8   10.5    9.2   12.0   10.4   11.0    9.1    9.5    7.8    7.4    7.5    7.8    7.6    6.3    6.2
   6.7    6.5    6.7    7.0   10.3    9.8    7.4    6.9    8.4    7.0    7.3    5.8    4.9    4.6    0.3    1.0    1.2    0.3    1.6    1.5    0.2    2.5    3.1    3.9
   0.3    0.5    0.5    1.3    1.0    0.7    0.4    0.2    0.1    0.3    0.2    0.1    0.1    0.2    0.3    0.4    0.2    0.9    0.5    0.3    0.4    0.2    0.4    0.3
   0.8    1.2    1.9    3.6    4.0    1.3    3.5    2.1    1.3    3.3    2.2    1.0    2.1    3.4    1.4    1.6    1.0    1.5    0.6    0.7    1.2    3.2    4.2    3.2
   0.5    1.0    1.0    2.3    1.4    0.7    0.8    1.4    0.7    1.5    0.8    0.5    1.6    1.7    1.1    1.4    0.7    0.9    0.3    0.4    0.7    1.4    3.0    2.3
   0.5    0.5    1.5    2.7    3.0    0.9    3.3    1.2    1.0    2.4    1.8    0.8    1.3    2.2    0.6    0.5    0.4    1.0    0.5    0.3    0.5    1.9    1.3    1.2
   0.4    0.5    0.5    0.5    2.3    0.5    0.8    1.1    0.5    1.7    1.1    0.4    0.5    1.8    0.7    0.4    0.5    0.6    0.3    0.4    0.8    2.2    2.6    1.9
 9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.
 999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9
  307.   305.   299.   295.   289.   289.   294.   295.   297.   292.   292.   289.   295.   291.   291.   306.   300.   296.   296.   297.   297.   295.   294.   294.
