2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  16   16   14   14   17   15   15   15   14   18   16   15   15   14   15   15   15   15   15   15   15   15   15   15
  16   16   14   14   17   15   15   15   14   18   16   15   15   14   15   15   15   15   15   15   15   15   15   15
   9.3    9.1    8.8    8.3    7.4    5.2    4.8    6.0    5.9    6.7   19.9   17.7   16.9   24.6   19.7   12.4   11.8   13.3   11.4   11.3   10.7    9.6    8.8    7.8
   8.8    8.8    8.7    7.5    6.2    2.6    1.8    5.2    5.4    5.1   16.4   13.1   15.1   22.6   18.2   10.7   11.3   12.5   11.2   10.9   10.6    9.6    8.8    7.7
  54.6   69.1   72.4   68.3   44.5   22.0    0.0    3.6   66.6   27.7   11.6   22.2   -8.8    7.6   -6.6   27.8   45.4   22.4   15.3   11.6   -3.5  -12.9  -13.1  -20.0
 158.8  189.7  213.8  164.2  179.7  143.7  102.6  101.7  144.1  120.5  115.4  136.1  107.5  115.0  126.1  127.2  145.2  160.6  148.3  159.1  157.7  157.4  159.1  174.8
  -4.7   -3.1   -2.2   -2.7   -4.4   -1.9   -0.4   -1.0   -1.7   -2.3   -6.9   -8.7   -4.5   -9.5  -10.7   -5.7   -6.5  -10.9   -9.2  -10.0   -9.8   -8.6   -8.0   -7.2
   1.8   -0.5   -1.5    0.8    0.0    1.4    1.8    5.1    1.3    3.9   14.5    8.4   14.2   20.3   14.6    7.5    4.5    3.8    5.7    3.8    4.0    3.6    3.1    0.7
   7.2    8.2    8.3    7.0    4.4    1.0    0.0    0.3    4.9    2.4    3.3    4.9   -2.3    3.0   -2.1    5.0    8.1    4.7    3.0    2.2   -0.6   -2.1   -2.0   -2.6
   1.7   -0.4   -1.1    1.4    0.6    1.6    1.8    5.0    2.7    4.5   14.8    9.6   12.6   20.2   13.5    8.4    5.9    4.3    5.9    3.9    4.0    3.7    3.2    0.8
   7.2    8.2    8.4    6.9    4.4    0.7   -0.4   -1.1    4.3    1.0   -1.9    1.7   -6.9   -3.5   -6.0    3.1    7.2    4.2    2.6    2.1   -0.6   -2.0   -1.9   -2.6
   0.1    0.2    0.1    0.3    0.3    0.9    0.5    0.6    0.4    2.1    2.3    1.6    1.5    2.1    1.9    1.3    1.7    0.5    0.8    0.5    0.3    0.2    0.6    0.3
   2.9    2.2    1.4    3.3    3.9    4.3    4.3    2.7    2.2    4.4    9.0   10.4    6.6    9.2    7.1    6.0    3.0    4.4    1.8    2.8    1.1    0.7    0.9    1.2
   1.3    1.0    0.9    1.4    0.9    1.6    2.4    1.3    0.8    1.1    2.5    4.5    1.7    1.6    3.4    1.7    1.1    1.9    1.1    0.5    0.6    0.2    0.6    0.6
   2.4    1.9    1.1    2.7    3.7    3.2    2.3    0.7    2.0    3.3    3.2    6.8    1.6    3.5    2.4    3.8    2.3    3.5    0.7    2.0    0.6    0.3    0.5    0.9
   1.1    0.3    0.1    1.4    0.7    2.5    2.8    2.3    0.5    2.6    8.1    6.6    6.2    8.4    5.7    4.4    1.7    1.9    1.2    1.9    0.8    0.6    0.4    0.5
   12730.    15909.    24372.    68589.   123099.   244126.   250917.   225033.   200458.   205723.   491624.   435228.   345404.   371533.   417801.   415142.   491209.   538121.   508208.   485317.   430428.   431906.   376518.   354743.
   2.7    2.4    2.0    2.2    3.0    3.8    3.6    3.5    3.5    4.6   20.2   25.6   31.9   14.5   11.0   12.1    8.8    7.2    6.9    6.2    4.6    3.7    3.4    2.8
  478.   492.   494.   477.   491.   518.   522.   510.   506.   520.   667.   656.   659.   635.   628.   618.   616.   618.   598.   604.   607.   603.   616.   619.
   1.9    3.5    4.1    3.3    3.3    4.6    4.0    2.5    3.4    2.3   -3.6   -6.4   -6.6   -6.5   -4.4   -4.4   -4.5   -3.1   -1.5   -0.8    0.9    2.3    3.5    3.8
  -2.6   -3.2   -2.1   -3.4   -1.5    2.1    2.9    2.2   -0.9    1.1   -3.0   -4.1   -4.9   -4.6   -1.3   -2.1   -0.0    0.2    0.5    1.6    0.2   -0.2   -0.0    0.1
 0.062  0.085  0.110  0.116  0.052  0.040  0.053  0.056  0.048  0.054  0.050  0.049  0.051  0.066  0.050  0.033  0.033  0.035  0.031  0.027  0.029  0.026  0.023  0.028
    1307.     4725.     3482.    27443.    18172.    30230.    13922.    16705.    11856.    39173.    37123.    92653.    21568.    31173.    37582.    14095.    16796.    42266.    22906.    26621.    14605.    21823.    18247.    16918.
   0.4    0.3    0.2    0.4    0.5    0.4    0.2    0.2    0.1    2.4    4.2    3.1    2.0    4.2    1.8    0.6    1.4    1.1    0.8    0.8    0.5    0.2    0.2    0.4
   12.    11.    12.    10.    13.     7.     6.     7.     5.    38.    19.    10.     3.     9.     8.     7.     4.     4.    11.    10.     3.     6.     3.     3.
   2.3    1.9    1.3    1.2    2.9    1.1    1.4    0.2    0.8    0.8    1.7    0.9    0.4    0.9    0.5    1.0    1.4    0.6    0.6    0.6    0.5    0.7    0.2    0.3
   1.3    0.9    0.2    1.2    1.3    1.5    1.1    1.0    0.6    1.6    2.3    0.8    0.5    1.0    1.2    0.6    0.8    0.4    0.8    0.5    0.5    0.5    0.5    0.2
 0.012  0.014  0.007  0.010  0.025  0.008  0.005  0.004  0.007  0.023  0.018  0.014  0.007  0.013  0.008  0.004  0.005  0.002  0.004  0.002  0.003  0.002  0.002  0.008
  1.29   1.30   1.17   1.22   1.46   1.98   1.99   1.86   1.78   2.53  18.01  22.00  27.86  12.34   8.69   8.74   6.31   5.24   4.63   4.19   3.16   2.48   2.35   1.99
  -3.44   -4.03   -4.15   -3.29   -2.16   -0.36    0.21    0.56   -2.18   -0.52    1.27   -1.12    4.55    2.22    3.77   -1.92   -4.44   -2.60   -1.55   -1.27    0.36    1.21    1.17    1.61
   0.18    0.17    0.16    0.26    0.57    2.18    2.47    1.43    1.38    1.42    1.32    1.92    2.20    0.50    0.64    1.78    1.63    1.13    1.41    1.24    0.93    0.94    0.92    0.92
   4.2    4.2    4.0    4.3    5.7    9.7   10.3    8.0    8.0    8.3    7.5    9.4   11.0    4.9    5.3    8.7    7.7    6.2    6.9    6.7    6.1    6.0    6.5    6.6
  3.9   3.9   3.7   3.8   4.7   5.7   5.8   5.3   5.4   5.6   5.2   5.8   6.5   4.1   4.2   5.4   5.0   4.4   4.6   4.6   4.5   4.5   4.8   4.9
 0.0667  0.0678  0.0755  0.0655  0.0360  0.0126  0.0112  0.0188  0.0185  0.0172  0.0210  0.0135  0.0098  0.0492  0.0426  0.0158  0.0198  0.0306  0.0251  0.0269  0.0321  0.0326  0.0286  0.0270
 10  10  10  20  20  20  23  23  23  57  57  57  70  70  70  63  63  63  27  27  27  30  30  30
 279  279  279  279  279  279  279  279  279  279  279  279  279  279  279  279  279  279  279  279  279  279  279  279
    -6     -4      0      1      1      6      9      7      4     17     51     30     26     -7     -9    -11     -8     -8    -14    -24    -37    -43    -41    -37
   4    4    4    7    7    7    9    9    9   67   67   67  132  132  132   94   94   94   12   12   12   15   15   15
 239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6  239.6
   53    41    33    36    47    92   106   337   197   166   872   811   877   745   575   773   350   174   153   164   279   412   474   508
   -44    -33    -24    -28    -34    -43    -41   -141   -110    -54   -287   -405   -537   -335   -235   -273   -186    -52    -37    -55   -110   -225   -253   -278
     9      9      9      8     13     49     65    196     87    112    585    406    339    410    340    500    164    121    117    108    169    187    221    230
  -1.6   -2.0   -1.8   -1.4    0.1    0.0    1.6    3.6    2.9    1.8   10.6    8.2    7.0    4.3    3.8    2.7   -4.1   -4.4   -0.6   -0.6    0.6    1.0    1.7    2.1
 0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633  0.009633
     56.70     108.00     129.00     118.00     183.00     259.00     356.00     470.00     643.00    1800.00    2920.00    2550.00    1710.00    1440.00    1480.00    1360.00    1040.00     869.00     779.00     733.00     734.00     653.00     731.00     624.00
    19.50     30.80     35.40     33.90     50.40     71.10     94.60    121.00    157.00    373.00    546.00    453.00    333.00    324.00    350.00    345.00    248.00    198.00    183.00    179.00    176.00    164.00    184.00    160.00
     4.86      6.41      7.14      6.90      9.34     12.70     17.00     19.80     24.30     46.80     62.20     51.70     47.70     48.00     52.30     54.70     38.40     30.70     28.90     28.90     28.10     27.10     30.10     26.70
     1.09      1.15      1.24      1.19      1.29      1.58      2.60      2.02      2.14      2.67      3.15      2.84      2.91      3.23      3.29      3.56      2.65      2.26      2.14      2.09      1.98      2.02      2.09      2.04
     0.41      0.38      0.40      0.38      0.37      0.40      0.91      0.42      0.39      0.37      0.34      0.34      0.38      0.38      0.34      0.36      0.35      0.34      0.31      0.30      0.30      0.33      0.32      0.34
     0.31      0.29      0.30      0.27      0.27      0.30      0.71      0.29      0.29      0.29      0.25      0.26      0.29      0.29      0.25      0.27      0.26      0.25      0.23      0.22      0.21      0.24      0.24      0.26
 -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
