1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999
  47  47  47  47  47  47  47  47  47  47  47  47  47  47  47  47  47  47  47  47  47  47  47  47
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   14   16   14   15   16   14   16   14   15   15   15   15   13   15   15   15   15   15   15   15   15   15
  15   15   14   16   14   15   16   14   16   14   15   15   15   15   13   15   15   15   15   15   15   15   15   15
   3.9    3.8    5.0    6.1    6.0    5.8    5.6    4.9    4.3    3.8    3.5    3.7    3.5    3.5    3.3    3.8    4.0    4.3    4.3    4.4    4.1    4.7    5.7    6.2
   3.1    2.9    3.3    4.9    5.3    5.2    3.5    0.7    4.1    3.3    2.9    3.1    3.0    2.5    2.2    3.5    3.6    4.1    4.1    4.1    2.7    4.5    5.4    6.0
   3.5   18.0   14.5   27.8   54.7   56.3   40.1   44.9   -9.7  -41.1  -12.3    9.8   -2.4   33.5   13.9   61.5   61.9   61.8   40.1    4.8    6.8   21.9   16.3   51.2
 137.3  164.5  143.1   42.5   40.6  259.4    5.6   46.1   60.4   75.4  105.6   51.5   72.9   34.5   92.3  134.9  100.1  116.8   99.4  108.6   93.9  126.8  114.4  122.8
  -2.3   -2.7   -2.6    3.2    2.3   -0.5    2.7    0.3    2.0    0.6   -0.8    1.9    0.9    1.7   -0.1   -1.2   -0.3   -0.9   -0.5   -1.3   -0.2   -2.5   -2.1   -2.0
   2.1    0.7    1.9    2.9    2.0   -2.8    0.3    0.3    3.5    2.4    2.7    2.4    2.8    1.2    2.1    1.2    1.7    1.7    3.1    3.9    2.7    3.4    4.7    3.2
   0.2    0.9    0.8    2.3    4.3    4.3    2.3    0.5   -0.7   -2.2   -0.6    0.5   -0.1    1.4    0.5    3.1    3.2    3.6    2.6    0.3    0.3    1.7    1.5    4.7
   1.7    0.2    1.3    1.7    0.3   -4.0   -0.3    0.2    3.6    2.7    2.8    2.3    2.8    0.9    1.9    0.3    0.6    0.3    1.8    3.4    2.2    2.1    3.3    0.3
   1.2    1.1    1.6    3.3    4.7    3.2    2.3    0.6    0.0   -1.8   -0.2    0.9    0.4    1.6    1.0    3.3    3.6    4.0    3.6    2.0    1.6    3.2    3.7    5.7
   0.3    0.5    0.8    0.4    0.6    0.6    0.4    0.6    0.4    0.3    0.1    0.2    0.1    0.3    0.4    0.2    0.2    0.1    0.1    0.2    0.2    0.5    0.4    0.2
   2.0    2.3    3.7    3.3    2.5    2.3    4.2    4.6    0.9    1.6    1.8    1.8    1.4    2.3    2.4    1.3    1.3    1.3    1.3    1.4    3.0    1.1    1.7    1.5
   1.2    0.7    1.8    2.1    1.6    1.0    2.2    2.6    0.4    1.4    1.0    1.2    0.7    1.3    1.6    0.6    0.6    0.5    0.8    0.7    0.3    1.0    0.9    0.6
   0.6    2.0    1.4    1.6    1.5    1.6    2.6    3.2    0.4    0.6    0.6    0.8    0.3    1.9    1.6    0.8    0.9    1.1    0.5    0.3    0.9    0.2    0.8    1.3
   1.5    0.8    2.9    2.0    1.2    1.4    2.5    2.1    0.7    0.4    1.3    1.1    1.2    0.5    0.5    0.7    0.8    0.5    0.9    1.2    2.9    0.4    1.3    0.6
  319536.   322670.   300921.   238428.   265841.   264655.   294834.   289181.   254673.   206970.   242478.   257741.   228784.   194762.   172142.    77661.    57606.    61457.    74962.    76026.    66711.    68284.    63160.    42146.
   2.1    2.0    2.0    1.7    1.5    1.9    1.6    1.7    1.4    1.4    1.2    1.1    1.2    1.3    1.3    1.5    2.0    2.1    2.7    2.9    2.6    3.3    3.7    4.1
  587.   572.   568.   597.   576.   561.   567.   551.   565.   574.   537.   534.   513.   510.   494.   468.   464.   458.   457.   450.   451.   446.   457.   454.
   2.7    4.2    3.6    3.9    4.4    5.0    3.7    4.4    3.0    2.9    2.7    2.2    1.8    2.1    2.1    0.6   -0.7   -0.8   -2.1   -2.8   -1.9   -2.3   -3.3   -2.6
   1.5    1.4    1.9    2.7    0.5    0.2    0.6    0.3    1.2    2.1    3.4    2.7    2.6    2.0    2.6   -0.2   -0.6   -1.0   -1.2    1.2    0.4   -0.8    0.2   -2.6
 0.044  0.034  0.031  0.055  0.056  0.046  0.067  0.054  0.041  0.046  0.037  0.031  0.031  0.029  0.029  0.022  0.019  0.018  0.017  0.019  0.023  0.022  0.024  0.030
   12835.    16019.    36827.    16830.    35773.    19890.    15889.    15819.    27001.    13815.    26427.    26096.    16081.    19523.    14591.    32958.    10905.     5160.     3101.     3006.     4839.     8536.    11185.     6007.
   0.2    0.1    0.3    0.2    0.2    0.2    0.1    0.1    0.2    0.1    0.1    0.1    0.1    0.2    0.2    0.3    0.2    0.2    0.3    0.2    0.2    0.6    0.9    0.5
    5.     5.     8.    17.    11.     7.     9.    15.    10.    10.     7.    11.     8.     5.     9.     3.     4.     3.     3.     4.     3.     2.     6.     3.
   0.4    1.8    0.9    1.0    0.6    1.2    0.8    1.5    0.7    0.5    0.6    0.7    0.6    0.7    0.6    0.9    0.7    0.8    0.4    0.2    0.7    0.3    0.6    0.5
   0.7    1.2    1.9    2.1    1.3    1.2    0.9    1.0    0.8    0.4    0.5    1.0    1.1    0.5    0.5    1.4    1.0    0.4    0.8    0.9    2.3    0.6    1.4    0.7
 0.011  0.006  0.006  0.013  0.004  0.009  0.013  0.009  0.006  0.014  0.006  0.003  0.004  0.002  0.001  0.004  0.002  0.002  0.002  0.003  0.009  0.004  0.008  0.008
  1.42   1.24   1.21   1.23   1.02   1.18   1.09   1.05   0.87   0.91   0.66   0.59   0.59   0.63   0.59   0.60   0.77   0.79   1.01   1.06   0.96   1.19   1.41   1.58
  -0.70   -0.63   -0.91   -1.97   -2.71   -1.80   -1.30   -0.33   -0.00    1.03    0.11   -0.48   -0.21   -0.82   -0.49   -1.54   -1.67   -1.83   -1.65   -0.90   -0.72   -1.43   -1.69   -2.59
   2.57    2.60    1.43    0.70    0.68    0.92    0.90    1.23    1.21    1.35    1.51    1.29    1.46    1.43    1.49    0.89    0.97    0.90    1.24    1.27    1.26    1.22    0.91    0.76
  10.9   10.6    8.0    6.4    5.9    6.7    6.4    7.3    7.8    8.9    8.4    7.6    8.0    8.3    8.5    7.5    8.2    7.7    8.7    8.7    8.9    8.6    7.7    7.4
  6.1   5.9   5.4   5.0   4.7   5.0   4.8   5.1   5.4   6.1   5.5   5.2   5.3   5.6   5.6   5.7   6.1   5.8   6.1   6.0   6.1   6.0   5.8   5.8
 0.0100  0.0105  0.0184  0.0292  0.0344  0.0268  0.0290  0.0221  0.0197  0.0149  0.0168  0.0208  0.0185  0.0172  0.0163  0.0209  0.0177  0.0200  0.0156  0.0157  0.0151  0.0160  0.0200  0.0216
 20  20  20   7   7   7  10  10  10  17  17  17  10  10  10   3   3   3   3   3   3   7   7   7
 197  197  197  197  197  197  197  197  197  197  197  197  197  197  197  197  197  197  197  197  197  197  197  197
    -7     -7     -5     -5     -7     -7     -7     -7     -7     -7    -10    -10     -6     -3     -3     -4     -5     -7     -6     -4     -3      0      4      6
   7    7    7    3    3    3    4    4    4    6    6    6    4    4    4    2    2    2    2    2    2    3    3    3
 187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3  187.3
