2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 145 145 145 145 145 145 145 145 145 145 145 145 145 145 145 145 145 145 145 145 145 145 145 145
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277  2277
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   15   15   15   15   14   16   16   15   14   15   16   15   15   14   15   16   14   15   15   15   14   15
  15   15   15   15   15   15   14   16   16   15   14   15   16   15   15   14   15   16   14   15   15   15   14   15
  24.1   32.0   34.1   20.6   22.5   21.3   17.4   16.9   18.0   15.3   13.5    9.6    9.2    9.8    8.4    8.7    9.4    7.3    5.1    4.5    4.9    5.2    5.2    5.3
  22.3   17.3   30.8   13.2   16.4   20.5    4.2   13.5   17.4    7.9    6.0    8.5    8.5    9.7    8.1    8.5    9.2    6.8    5.0    4.4    4.8    5.2    5.1    5.2
  41.6   24.0  -51.5  -56.0   20.3   42.9    5.2  -52.1  -24.1  -31.5  -14.3   16.5   14.3   12.8   43.6    9.8  -13.8  -46.8  -59.6  -40.5  -28.2  -23.5  -17.0  -27.8
 238.4   82.5   44.6  236.4  240.2  198.6  106.6  279.7  302.5  347.5   13.2  326.1  345.3   10.2  350.9    5.1   12.7    7.9   23.3   21.6   24.0   19.9   20.6   29.4
  -8.7    2.1   13.6   -4.1   -7.7  -14.2   -1.2    1.4    8.6    6.6    5.7    6.7    8.0    9.3    5.8    8.4    8.7    4.6    2.3    3.1    3.9    4.5    4.6    4.0
 -14.2   15.7   13.4   -6.1  -13.4   -4.8    4.0   -8.2  -13.4   -1.5    1.3   -4.5   -2.1    1.7   -0.9    0.7    2.0    0.6    1.0    1.2    1.7    1.6    1.7    2.3
  14.8    7.0  -24.1  -10.9    5.7   14.0    0.4  -10.6   -7.1   -4.1   -1.5    2.4    2.1    2.1    5.6    1.5   -2.2   -5.0   -4.4   -2.8   -2.3   -2.1   -1.5   -2.4
 -18.5   12.6   19.8   -3.2  -14.3   -6.9    3.9   -7.5  -13.2   -1.5    1.3   -4.5   -2.1    1.6   -1.3    0.5    2.4    1.7    2.2    2.0    2.4    2.3    2.1    3.0
   8.8   11.7  -19.2  -12.1    2.9   13.1    0.8  -11.1   -7.5   -4.1   -1.5    2.4    2.1    2.2    5.5    1.6   -1.8   -4.7   -3.9   -2.3   -1.6   -1.4   -0.8   -1.4
   7.4    1.8    2.2    5.9    2.3    1.9    1.2    1.2    0.4    1.6    1.4    1.2    0.4    0.3    0.7    0.4    0.2    1.5    0.3    0.3    0.3    0.1    0.1    0.2
  11.0   26.6   13.7   16.2   14.9    5.5   16.4    9.5    3.7   12.8   11.7    4.2    3.0    1.5    2.0    1.6    1.6    2.8    0.9    0.8    1.1    0.4    0.3    1.1
   4.7   13.3    9.7    5.3    5.0    2.0    7.4    2.4    3.0    8.6    7.8    2.1    1.4    0.5    1.3    0.7    0.3    2.2    0.4    0.5    0.9    0.1    0.1    0.3
   5.8   11.1    5.4    5.1    6.7    3.5   11.5    8.3    1.7    5.5    7.5    2.5    2.0    0.7    1.1    0.7    0.3    1.7    0.5    0.5    0.2    0.2    0.2    0.3
   8.1   20.2    8.1   14.5   12.3    3.8    9.1    3.8    1.2    7.7    4.3    2.7    1.7    1.3    1.1    1.3    1.5    0.3    0.7    0.4    0.6    0.3    0.3    1.0
  142296.   145775.   262155.   205214.    89067.   127332.   322306.   319367.   345572.   419496.   257745.   446936.   340634.   155495.   112899.    87381.    62760.    98790.    68025.    72687.    43784.    38909.    42466.    45411.
  18.4   22.1   30.2   26.4   24.7   11.3    6.2    5.8    3.7    2.0    6.9    4.1    3.2    3.1    3.1    2.8    1.6    1.6    2.3    3.2    4.5    4.5    4.9    4.8
  631.   632.   626.   625.   606.   595.   594.   597.   643.   683.   679.   640.   660.   684.   678.   669.   653.   658.   656.   634.   622.   611.   602.   590.
  -2.9   -0.9    1.1    1.4    2.0    3.1    5.4    5.7    9.1    4.5    3.4    2.7   -0.1   -2.5   -1.9   -1.3   -1.3   -1.8   -0.4   -0.4    0.1   -0.2   -0.6   -0.2
