2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004
 312 312 312 312 312 312 312 312 312 312 312 312 312 312 312 312 312 312 312 312 312 312 312 312
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337  2337
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  59   57   61   68   61   60   59   59   59   59   61   71   60   59   59   64   64   60   74   62   61   59   63   55
  37   35   37   43   37   36   36   36   37   34   38   44   37   34   36   39   40   37   45   37   32   11   30   26
   3.1    3.3    3.8    7.6    7.9    7.7    8.4    8.4    7.1    6.8    5.0   11.9    8.8   15.1   18.9   21.2   20.4   21.9   27.6   45.3   35.3   45.1   41.2   47.8
   2.9    0.9    3.5    6.9    6.7    6.9    8.3    7.5    6.7    6.6    4.8   10.6    3.6   14.0   11.9   18.0   18.9   21.2   26.4   33.7   15.9   44.6   40.1   43.7
 -27.0    6.2   29.0  -36.3    4.6   17.2   27.1   17.8   58.3   51.6   21.9   18.7   23.8   22.8   77.4  -15.2    5.9   46.7   64.9   70.2  -49.9   -5.6   -1.8  -66.7
 232.3  288.8  315.1  317.6  291.1  287.0  274.3  300.9  262.6  247.7  288.2  301.8   94.1  282.3  257.3  119.0  125.0  129.8  115.8   90.9  326.5  119.3  119.4  337.9
  -1.6    0.3    2.2    4.1    2.4    1.9    0.5    3.7   -0.5   -1.6    1.4    5.3   -0.2    2.8   -0.6   -8.4  -10.8   -9.3   -4.9   -0.2    8.6  -21.7  -19.6   16.0
  -2.1   -0.9   -2.2   -3.8   -6.3   -6.3   -7.4   -6.1   -3.5   -3.8   -4.3   -8.5    3.3  -12.7   -2.5   15.2   15.4   11.2   10.1   11.4   -5.7   38.7   34.9   -6.5
  -1.3    0.1    1.7   -4.1    0.5    2.0    3.8    2.3    5.7    5.2    1.8    3.4    1.4    5.4   11.6   -4.7    1.9   15.4   23.9   31.7  -12.2   -4.4   -1.3  -40.1
  -2.3   -0.9   -1.8   -4.7   -5.9   -5.2   -5.4   -4.6   -0.6   -1.0   -3.0   -6.0    3.6   -9.4    2.0   12.7   15.3   14.6   14.7   16.5   -7.3   37.9   34.6  -10.9
  -1.0    0.2    2.1   -3.1    2.3    4.0    6.4    4.6    6.7    6.4    3.6    6.9   -0.2   10.1   11.7   -9.5   -2.7   12.2   21.3   29.4  -11.3   -8.8   -5.0  -39.1
   0.3    0.2    0.2    2.0    0.6    0.8    0.3    0.6    0.4    0.5    0.4    3.7    1.5    2.2    3.7    2.2    1.2    1.1   11.0    6.8    7.3    1.9    4.3    2.4
   1.1    3.2    1.3    3.6    4.0    3.3    1.3    3.7    2.2    1.6    1.2    6.5    8.0    5.7   14.9   11.1    7.2    5.2   13.1   30.0   31.7    6.6    9.3   19.2
   0.2    1.8    0.7    1.6    1.5    2.1    0.8    2.7    1.4    0.9    0.8    2.5    2.6    1.5    6.1    3.1    1.6    3.4    5.9    9.4    6.3    3.5    4.6   10.2
   0.5    0.9    0.7    2.2    1.7    1.4    0.6    0.5    1.4    0.8    0.4    2.5    6.1    4.6   11.1    2.1    1.8    3.2    5.7   24.3   24.9    2.2    4.9   15.1
   1.0    2.5    0.8    2.4    3.3    2.1    0.9    2.5    0.9    1.0    0.9    5.4    4.5    3.0    7.9   10.4    6.8    2.2   10.2   14.7   18.6    5.1    6.5    5.9
   32571.    32892.    37123.    69345.    74903.    60260.    47774.    49702.    40374.    34041.    24998.    47550.    49424.    75800.   108041.   192458.   310153.   380446.   562114.   715919.  1899343.  1452335.   944744.   126219.
   4.6    4.4    4.7   11.0   13.8   14.5   14.5   14.9   16.6   17.3   23.3   51.2   84.9   68.9   52.3   25.0   16.3   15.9   24.5   45.6   29.6   14.9   19.8   18.2
  324.   317.   312.   350.   360.   357.   355.   348.   345.   341.   344.   403.   407.   405.   404.   418.   455.   473.   509.   664.   695.   660.   681.   673.
  -1.1   -0.9   -2.1   -6.4   -6.2   -6.5   -6.7   -7.3   -6.5   -7.2   -7.8  -11.3  -11.0   -8.1   -6.8   -3.6    3.1    5.1    2.4   -1.0    1.6    0.4    2.0    4.3
  -0.5    0.8    1.2   -2.3   -2.8   -3.4   -3.1   -3.3   -3.5   -3.8   -2.5   -3.5   -3.3   -2.1   -2.5    0.0    2.0    0.2    2.1   -2.4   -2.5   -5.0   -4.5    2.6
 0.061  0.056  0.062  0.074  0.063  0.050  0.043  0.027  0.027  0.011  0.009  0.021  0.019  0.013  0.042  0.085  0.088  0.053  0.057  0.047  0.061  9.999  0.034  0.093
    5021.     4678.     3254.    17990.     9478.    11805.     4370.     5786.     7020.     5097.     2243.    12594.    10455.     6480.    29152.    32355.    69636.    71476.   211130.   280569.   428564.   175051.   239179.   180238.
   0.3    0.2    0.3    3.0    0.7    0.9    1.2    1.4    1.1    1.8    1.3   13.1    6.7    4.7   18.5    6.7    1.6    2.0   11.8    9.6    6.5    3.7    6.2    4.9
    1.     6.     4.    19.     6.     4.     2.     2.     2.     3.     2.    28.     2.     3.     3.    10.    12.     6.    75.    20.    15.    17.    26.    18.
   0.3    0.7    0.7    2.0    0.5    0.9    0.5    0.4    0.5    0.5    0.3    1.8    0.3    1.3    1.4    2.0    1.7    0.8    3.3    2.4    1.6    1.8    2.2    1.6
   0.5    1.6    0.8    1.5    1.0    0.5    0.6    0.6    0.8    0.4    0.6    0.6    0.5    0.7    1.5    1.0    1.6    1.5    1.5    2.2    1.8    1.7    2.0    3.3
 0.007  0.006  0.007  0.011  0.012  0.017  0.006  0.007  0.007  0.004  0.001  0.007  0.008  0.004  0.029  0.017  0.020  0.014  0.017  0.017  0.031  9.999  0.010  0.030
  1.00   0.90   0.95   2.92   3.74   3.70   3.58   3.34   3.66   3.51   4.77  15.05  25.27  19.85  16.65   9.77   7.62   7.20  13.02  39.89  29.70  12.98  17.42  18.89
   0.32   -0.06   -0.66    1.08   -0.83   -1.43   -2.27   -1.60   -2.31   -2.18   -1.24   -2.78    0.08   -4.09   -4.73    3.97    1.23   -5.77  -10.84  -19.52    7.85    5.81    3.40   26.31
   3.20    2.71    2.24    1.57    1.87    1.92    1.51    1.56    2.31    2.53    5.95    2.65    8.11    2.57    1.44    0.74    0.71    0.70    0.92    0.78    2.00    0.48    0.52    0.08
  11.2   10.1    8.9    7.6    8.5    8.8    8.0    8.0    9.9   10.4   16.6   12.1   21.3   11.1    7.7    4.9    4.5    4.3    4.6    4.9    5.4    2.8    3.7    3.0
  5.8   5.5   5.2   5.0   5.2   5.4   5.3   5.2   5.7   5.8   6.7   6.7   7.5   6.2   5.2   3.8   3.5   3.4   3.4   3.8   3.2   2.4   3.1   2.9
 0.0095  0.0117  0.0150  0.0204  0.0166  0.0153  0.0184  0.0186  0.0121  0.0109  0.0043  0.0081  0.0026  0.0096  0.0199  0.0490  0.0587  0.0641  0.0571  0.0486  0.0415  0.1491  0.0879  0.1319
 17  17  17  30  30  30   7   7   7  33  33  33  30  30  30  47  47  47  63  63  63  80  80  80
 101  101  101  101  101  101  101  101  101  101  101  101  101  101  101  101  101  101  101  101  101  101  101  101
    12      9      8     19     14     16     17     16     17     16     25     50     55     44     43     30      8    -15     18     61     22    -74    -77   -117
   6    6    6   15   15   15    3    3    3   18   18   18   15   15   15   39   39   39   94   94   94  207  207  207
 127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2  127.2
   15    23    17    82   116    94    76    44    35    28    40    75    81    84    72   205   831   716   317   446   557   791   793   743
     2      0      0    -15    -27      8     13      7      7      1     -5     -3     -9    -19     -4    -65   -558   -393   -130   -254   -367   -317   -316   -739
    17     22     18     68     89    102     89     51     42     30     35     72     73     66     67    140    273    323    187    192    190    474    477      4
   0.1    0.4    0.4    1.2    1.0    0.9    0.6    0.3    0.3    0.5    0.2    0.6    1.1    0.6    0.1    1.3    4.9    2.8   -1.3    1.2    5.2   11.5    9.5   13.2
 0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230  0.007230
    147.00     168.00     190.00     201.00     272.00     295.00     262.00     242.00     196.00     239.00     421.00     307.00     410.00     826.00    1820.00    2520.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00    2540.00    1480.00
    41.10     46.10     51.60     55.90     76.30     82.00     70.90     63.10     51.70     66.00    125.00     82.60    113.00    214.00    416.00    564.00  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99   1700.00   1140.00
     6.03      6.53      6.89      7.64     10.30     10.80      9.18      8.42      7.40      9.85     18.10     13.10     18.20     32.70     57.20     76.50  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99    830.00    607.00
     0.76      0.75      0.61      0.74      0.89      0.77      0.79      0.75      0.81      0.76      1.01      1.00      1.01      1.38      2.84      2.95  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99    205.00    154.00
     0.31      0.29      0.21      0.27      0.30      0.24      0.27      0.26      0.31      0.24      0.27      0.31      0.27      0.32      0.32      0.38  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99     15.00     12.00
     0.28      0.29      0.21      0.27      0.27      0.24      0.27      0.24      0.31      0.24      0.27      0.28      0.27      0.30      0.29      0.35  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99      5.14      4.58
 -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1   0   0   0   0   0   0  -1  -1
