2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001
 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  14   15   14   15   15   14   15   15   15   16   15   14   15   15   15   15   16   14   15   16   14   15   15   14
  14   15   14   15   15   14   15   15   15   16   15   14   15   15   15   15   16   14   15   16   14   15   15   14
   3.7    3.5    3.9    4.1    4.0    4.1    4.1    4.1    4.1    4.1    3.9    3.8    4.0    4.1    4.2    4.2    4.1    4.5    4.7    5.0    5.1    4.7    5.2    4.9
   3.4    2.9    3.3    3.7    3.7    4.0    3.8    3.9    3.9    3.8    2.4    3.1    2.3    3.3    2.9    3.3    3.6    3.9    4.4    4.1    4.7    4.5    4.8    4.3
 -28.1    7.4   -1.5  -18.3  -58.4  -31.0  -22.2  -12.1   -6.9    2.9  -26.6  -10.3  -40.7  -30.3  -31.1  -38.1  -32.7  -36.8  -29.7  -30.6    5.2   -2.5  -57.7  -40.9
 213.0  277.1  284.7  312.4  326.8  326.9  324.3  330.0  325.7  310.4  297.7  286.3  326.4  334.1  292.1  296.2  296.0  257.2  257.6  266.6  230.9  232.5  311.4  347.2
  -2.5    0.4    0.8    2.4    1.6    2.9    2.9    3.3    3.2    2.4    1.0    0.9    1.5    2.6    0.9    1.1    1.3   -0.7   -0.8   -0.2   -2.9   -2.7    1.7    3.2
  -1.6   -2.9   -3.2   -2.6   -1.1   -1.9   -2.1   -1.9   -2.2   -2.9   -1.9   -3.0   -1.0   -1.2   -2.3   -2.3   -2.7   -3.0   -3.7   -3.5   -3.6   -3.6   -1.9   -0.7
  -1.6    0.4   -0.1   -1.2   -3.1   -2.0   -1.4   -0.8   -0.5    0.2   -1.1   -0.6   -1.5   -1.7   -1.5   -2.0   -1.9   -2.3   -2.2   -2.1    0.4   -0.2   -4.0   -2.8
