2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   15   15   14   15   16   14   16   14   15   15   15   15   15   16   14   15   15   15   16   14   16   14
  15   15   15   15   14   15   16   14   16   14   15   15   15   15   15   16   14   15   15   15   16   14   16   14
   4.6    4.8    4.8    4.7    5.0    4.8    4.7    4.9    4.8    4.8    4.6    4.5    4.5    4.3    4.4    4.5    4.6    4.5    4.5    4.8    4.7    4.8    4.5    4.9
   3.0    4.5    3.8    3.4    4.5    4.3    3.7    4.5    4.4    3.0    3.7    4.1    3.8    2.4    3.9    4.1    4.1    3.6    4.0    3.8    3.3    3.8    3.7    4.7
  -8.0  -27.7    1.2  -27.7    2.2   -0.9   10.9   41.7  -21.3   10.0    2.7   10.9    8.8    1.7  -14.1  -30.8  -34.1    5.6   41.7   16.6    1.9    3.3   28.6  -17.8
 355.0   47.6  334.1  348.1  323.9  321.5  338.8  299.5  312.3  324.6   11.0   23.2    6.1  327.9   33.3  323.5  305.5   12.1  352.9  305.4  302.0  287.1  298.0  280.0
   3.0    2.7    3.4    3.0    3.7    3.3    3.4    1.7    2.8    2.4    3.6    3.7    3.7    2.1    3.1    2.8    2.0    3.5    3.0    2.1    1.8    1.1    1.5    0.8
  -0.3    3.0   -1.7   -0.6   -2.7   -2.6   -1.3   -2.9   -3.1   -1.7    0.7    1.6    0.4   -1.3    2.1   -2.1   -2.8    0.7   -0.4   -3.0   -2.8   -3.6   -2.9   -4.4
  -0.4   -2.1    0.1   -1.6    0.2   -0.1    0.7    3.0   -1.6    0.5    0.2    0.8    0.6    0.1   -0.9   -2.1   -2.3    0.3    2.6    1.1    0.1    0.2    1.8   -1.5
  -0.4    2.3   -1.6   -1.1   -2.4   -2.4   -0.8   -1.0   -3.5   -1.1    0.7    1.8    0.7   -1.1    1.4   -2.8   -3.5    0.8    0.4   -2.6   -2.7   -3.5   -2.4   -4.6
  -0.3   -2.8    0.6   -1.3    1.2    1.0    1.2    4.1    0.3    1.4   -0.2   -0.2    0.3    0.8   -1.8   -0.9   -1.0    0.0    2.6    1.9    0.8    1.0    2.4   -0.5
   0.2    0.1    0.1    0.1    0.1    0.1    0.1    0.1    0.2    0.1    0.2    0.1    0.1    0.2    0.2    0.1    0.1    0.1    0.3    0.1    0.1    0.1    0.2    0.1
   3.1    1.2    2.4    3.0    1.8    1.6    2.7    1.7    1.7    3.6    2.4    1.7    2.1    3.2    1.9    1.6    1.8    2.3    1.6    2.6    2.9    2.7    2.1    1.0
   1.4    0.7    0.8    1.2    0.6    0.6    1.5    1.2    0.7    0.7    0.6    0.4    0.6    1.3    0.8    0.5    0.8    0.6    0.5    1.2    1.3    2.1    0.6    0.6
   2.2    0.7    1.8    2.0    0.6    0.6    2.0    0.5    1.0    1.7    1.9    1.2    1.7    2.8    0.8    1.3    0.6    1.4    1.2    1.6    2.1    0.3    1.0    0.3
   1.6    0.7    1.4    1.9    1.6    1.4    1.0    1.1    1.2    3.0    1.3    1.2    1.0    0.9    1.6    0.7    1.5    1.8    1.0    1.7    1.5    1.6    1.8    0.8
   86350.    65515.    89228.    79022.    85109.    84483.    84342.    53069.    70330.    62176.    85972.    81073.    86342.    70975.    74175.    83677.    66311.    87573.    79801.    66555.    67027.    68779.    66930.    49979.
