2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 227 227 227 227 227 227 227 227 227 227 227 227 227 227 227 227 227 227 227 227 227 227 227 227
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   15   15   16   14   15   14   15   15   16   14   16   14   16   14   16   15   14   17   14   15   17   15
  15   15   15   15   16   14   15   14   15   15   16   14   16   14   16   14   16   15   14   17   14   15   17   15
   6.2    6.1    5.9    5.5    5.8    5.8    6.0    6.1    6.0    6.2    6.7    7.0    7.2    7.0    8.3    7.0    6.7    5.7    6.3    6.6    6.2    3.8    8.5   13.0
   5.8    5.7    5.3    4.4    5.4    5.3    5.7    5.6    5.9    5.8    6.5    6.8    6.6    6.1    7.6    5.3    5.7    4.5    5.9    4.7    6.0    2.9    7.2   12.8
  41.9   38.2   48.6   38.5   34.4   47.6   40.2   49.6    9.1    8.3   -3.9   -5.7  -17.1  -24.9   18.9    2.8   30.0   -8.4  -51.7   12.4   19.3  -72.1   -8.5   13.6
 325.2  312.3  320.2   12.0  280.3  281.3  288.0  303.3  316.9  332.2  309.0  315.2  316.7  335.3  335.9   17.7   53.3   77.5    9.7  240.1  236.6  334.0  247.1  215.0
   3.6    3.0    2.7    3.4    0.8    0.7    1.4    2.0    4.3    5.1    4.1    4.8    4.6    5.0    6.5    5.0    2.9    1.0    3.6   -2.3   -3.1    0.8   -2.8  -10.2
  -2.5   -3.3   -2.2    0.7   -4.4   -3.5   -4.2   -3.1   -4.0   -2.7   -5.0   -4.8   -4.3   -2.3   -2.9    1.6    4.0    4.3    0.6   -4.0   -4.7   -0.4   -6.5   -7.1
