2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 331 331 331 331 331 331 331 331 331 331 331 331 331 331 331 331 331 331 331 331 331 331 331 331
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  51  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  52  71  71
  15   14   15   15   15   15   18   16   15   15   15   14   18   16   15   14   15   10   15   15   12   60   15   15
  15   14   15   15   15   15   18   16   15   15   15   14   18   16   15   14   15   10   15   15   12   29   15   15
   5.2    5.7    5.9    5.6    4.6    5.1    9.6   10.7    3.5    4.8    5.2    8.5   11.8   14.9   17.5   16.7   17.6   17.5   19.9   17.0   15.6   28.7   25.9   27.4
   5.1    5.6    5.7    5.2    4.4    4.7    8.3    7.8    1.1    4.4    3.4    8.1    7.5   12.8   16.9    9.9   14.3   16.1   19.7   16.4   15.0   27.7   11.3   25.0
 -12.7   -6.4  -11.9    2.8    8.1  -23.0  -21.0   11.0   50.7   22.4   57.8   48.0   72.7   18.1   54.9   37.4   49.9   54.5   12.0   -4.6    6.9   21.3  -28.1  -24.5
 315.6  319.8  315.4  319.2  359.9  337.9  294.6  298.3  165.6  258.5  342.3   64.5  346.5  314.6  278.4  265.9  168.9   66.4   30.3   26.8   30.1  114.1  357.6  323.8
   3.6    4.3    4.0    3.9    4.3    4.0    3.2    3.6   -0.7   -0.8    1.7    2.3    2.2    8.6    1.4   -0.6   -9.0    3.8   16.7   14.6   12.9  -10.5   10.0   18.4
  -3.5   -3.6   -3.9   -3.4    0.0   -1.6   -7.0   -6.7    0.2   -4.0   -0.6    4.9   -0.5   -8.7   -9.6   -7.8    1.8    8.6    9.7    7.4    7.5   23.5   -0.4  -13.5
  -1.1   -0.6   -1.2    0.3    0.6   -1.8   -3.0    1.5    0.9    1.7    2.9    6.0    7.2    4.0   13.8    6.0   10.9   13.2    4.1   -1.3    1.8   10.1   -5.3  -10.4
  -3.5   -3.6   -4.0   -3.3    0.1   -2.0   -7.6   -5.9    0.5   -3.1    0.5    6.7    2.0   -7.0   -5.4   -6.2    3.8   10.3   10.0    7.3    7.5   23.5   -0.3  -13.4
  -1.1   -0.5   -0.9    0.7    0.6   -1.4   -0.9    3.6    0.8    3.0    2.9    3.8    6.9    6.5   15.9    7.6   10.4   11.9    3.2   -1.7    1.6   10.2   -5.3  -10.6
   0.2    0.3    0.4    0.4    0.2    0.6    1.4    1.6    1.4    1.2    1.1    0.7    4.2    1.8    0.8    1.9    0.9    1.2    0.9    1.4    1.1    1.4    3.3    2.7
   0.6    0.5    1.0    1.7    1.4    1.9    4.4    6.7    3.2    1.9    3.4    2.1    9.2    6.6    3.7   12.2    9.4    6.4    2.5    4.2    3.5    7.3   23.0   10.8
   0.4    0.2    0.3    0.6    0.4    0.5    1.6    3.0    0.8    0.9    1.5    1.6    3.5    3.2    1.8    6.4    5.9    5.4    0.9    2.0    1.1    6.4   15.1    6.1
   0.3    0.4    0.3    1.2    0.6    1.8    2.3    3.9    2.1    1.4    2.8    1.0    6.7    2.7    2.6    7.7    6.5    1.2    1.6    2.7    3.1    2.7   14.8    8.8
   0.3    0.3    0.9    1.1    1.2    0.4    3.4    4.5    2.3    1.0    1.2    0.8    5.3    5.1    1.7    7.0    3.4    3.1    1.7    2.4    1.2    2.5    9.1    1.7
   82645.    81924.    63485.    67779.   113032.    90317.   114129.   148423.    82050.   124982.   191427.   202893.   434033.   594388.   510930.   418436.   424776.   370261.   353235.   309315.   319124.   228509.   138427.   171904.
   4.0    4.1    4.8    5.2    5.4    5.4    8.0    9.2   30.2   21.0   12.0    6.3   13.1   15.0   15.5   20.5   19.7   20.2   24.9   32.7   35.4   10.3   34.4   19.1
  384.   383.   377.   372.   376.   375.   422.   461.   482.   476.   471.   471.   553.   624.   620.   598.   605.   570.   561.   581.   575.   528.   600.   586.
   0.4   -1.5   -3.2   -3.6   -2.1   -4.4   -5.9   -1.0    0.6    1.4    2.4    2.8   -3.8   -3.7   -1.0   -0.7    2.1    3.6   -0.2   -1.4   -3.6    4.1   -0.8    5.5
  -5.1   -5.8   -5.5   -4.4   -4.8   -6.4   -3.2   -2.9   -2.4   -3.1   -3.9   -3.3   -8.9  -16.7  -13.5  -12.3  -10.9   -8.1  -11.9  -10.9  -11.4   -8.2   -5.7   -5.4
