2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   15   16   14   15   15   15   15   14   16   14   15   15   16   14   15   16   14   15   16   14   15   15
  15   15   15   16   14   15   15   15   15   14   16   14   15   15   16   14   15   16   14   15   16   14   15   15
   4.3    4.3    4.0    4.2    4.5    4.4    4.4    4.5    4.3    4.2    4.5    4.3    4.5    4.6    4.7    4.8    5.1    5.0    4.8    4.9    4.5    4.7    4.4    4.5
   4.0    3.9    3.6    3.4    3.3    4.1    3.9    4.0    3.2    3.2    3.9    4.0    4.2    4.2    4.0    3.7    4.6    4.5    3.2    4.0    3.1    4.5    3.3    3.5
  14.0   21.9   12.6   -1.2  -26.1   39.4   37.8   40.6  -10.9   31.6   24.6   -5.6   -1.8    3.8   -6.1   19.0   37.9   11.7   12.1    2.2   15.2  -13.3  -18.1   -2.2
 292.7  288.1  330.8  317.9  288.8  314.4  303.6  335.8  337.2  337.1  309.4  352.6  338.9  350.5    6.0   14.7   16.5  310.8  305.0    2.3  328.6  277.3  301.5  290.8
   1.5    1.1    3.0    2.5    1.0    2.2    1.7    2.8    2.9    2.5    2.3    3.9    3.9    4.1    3.9    3.4    3.5    2.9    1.8    4.0    2.6    0.6    1.7    1.2
  -3.6   -3.4   -1.7   -2.3   -2.8   -2.3   -2.6   -1.2   -1.2   -1.1   -2.7   -0.5   -1.5   -0.7    0.4    0.9    1.0   -3.3   -2.6    0.2   -1.6   -4.3   -2.7   -3.2
   1.0    1.4    0.8   -0.1   -1.5    2.6    2.4    2.6   -0.6    1.7    1.6   -0.4   -0.1    0.3   -0.4    1.2    2.9    0.9    0.7    0.2    0.8   -1.0   -1.0   -0.1
  -3.5   -3.2   -1.5   -2.3   -3.1   -1.4   -1.6   -0.1   -1.3   -0.2   -1.7   -0.6   -1.4   -0.5    0.2    1.2    1.7   -3.0   -2.4    0.2   -1.5   -4.4   -2.8   -3.2
   1.3    1.8    1.1    0.4   -0.7    3.2    3.2    2.9    0.0    2.0    2.6   -0.1    0.5    0.5   -0.5    0.9    2.5    1.6    1.1    0.2    1.0   -0.7   -0.8    0.1
