1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998
  54  54  54  54  54  54  54  54  54  54  54  54  54  54  54  54  54  54  54  54  54  54  54  54
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  60   60   59   56   63   62   60   55   61   62   60   60   56   62   58   59   59   58   61   60   60   58   60   52
  36   37   34   34   36   37   36   35   38   38   37   37   36   39   35   37   37   37   36   37   36   33   39   27
   5.2    4.5    3.9    3.8    4.3    4.2    4.2    3.6    4.2    4.3    3.0    4.3    4.4    4.7    4.6    5.1    4.8    5.8    5.7    5.2    5.2    5.7    5.7    5.8
   4.8    3.6    3.3    3.6    3.9    3.5    1.1    2.5    4.1    4.2    1.7    3.7    4.2    4.3    3.6    5.0    4.3    5.3    5.3    5.0    3.8    5.6    5.5    5.6
  25.4  -83.1  -33.5    2.5    4.6  -56.0   36.4  -19.8  -31.7  -38.9   61.5   21.4  -27.2  -62.1  -57.1   48.5  -11.5  -37.0  -47.2  -79.8  -66.7  -16.1  -14.0  -21.9
  77.4  155.2  148.9  166.3  180.9  220.4   83.4  156.1  170.2  175.2  121.5   13.0  344.4   86.6   59.6  109.8  112.2  162.7  229.0  275.8  192.3  145.5  158.4  161.2
   0.9   -0.4   -2.4   -3.5   -3.9   -1.5    0.1   -2.2   -3.4   -3.3   -0.4    3.4    3.6    0.1    1.0   -1.1   -1.6   -4.1   -2.4    0.1   -1.5   -4.4   -5.0   -4.9
   4.2    0.2    1.4    0.9   -0.1   -1.3    0.9    1.0    0.6    0.3    0.7    0.8   -1.0    2.0    1.7    3.1    3.9    1.3   -2.7   -0.9   -0.3    3.0    2.0    1.7
   2.1   -3.6   -1.8    0.2    0.3   -2.9    0.6   -0.9   -2.2   -2.6    1.5    1.4   -1.9   -3.8   -3.0    3.7   -0.9   -3.2   -3.9   -4.9   -3.5   -1.6   -1.3   -2.1
   2.5    2.0    2.1    0.7   -0.2   -0.2    0.7    1.2    1.1    0.8    0.4    0.5   -0.6    2.8    2.4    1.8    4.0    2.4   -0.8    1.5    1.5    3.4    2.4    2.6
   4.0   -3.0   -0.9    0.6    0.2   -3.2    0.8   -0.6   -2.0   -2.5    1.6    1.5   -2.1   -3.2   -2.5    4.5    0.5   -2.4   -4.7   -4.8   -3.2    0.2    0.0   -0.9
   0.8    0.7    0.5    0.4    0.1    0.5    0.4    0.3    0.2    0.5    0.4    0.3    0.2    0.3    0.2    0.2    0.4    0.9    0.4    0.3    0.5    0.2    0.1    0.2
   2.0    2.8    2.0    1.2    1.7    2.3    4.0    2.6    0.9    1.1    2.5    2.2    1.1    1.8    2.9    1.1    2.2    2.3    2.2    1.2    3.6    1.2    1.5    1.4
   1.1    1.7    1.0    0.4    0.2    2.0    1.4    1.0    0.3    0.4    2.0    1.3    0.5    1.4    1.1    0.4    0.4    1.2    1.1    0.4    1.5    0.5    0.5    0.6
   1.3    1.1    1.0    0.5    1.0    0.8    1.0    0.4    0.4    0.3    1.1    0.3    0.8    0.6    0.9    0.8    0.4    1.7    1.0    1.1    2.5    0.7    0.6    0.4
   1.1    1.9    1.4    1.0    1.3    0.8    3.6    2.4    0.7    1.0    1.1    1.7    0.5    0.9    2.5    0.7    2.1    1.0    1.6    0.4    2.0    0.9    1.3    1.2
   71608.    85424.    85150.    77829.    69446.    84470.    87684.    79940.    70093.    65953.    85923.    76137.    76558.    56163.    43752.    45562.    46830.    38876.    39278.    46646.    47088.    27711.    28073.    45906.
   7.2    6.4    5.6    3.6    3.9    5.6    6.2    5.1    4.7    4.5    6.9    7.5    6.8    6.0    7.8    6.2    8.2    7.6    7.4    6.9    6.5    3.4    3.3    4.3
  396.   397.   388.   377.   377.   396.   401.   385.   380.   381.   389.   392.   390.   379.   376.   370.   363.   355.   355.   361.   357.   353.   346.   352.
