2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001
 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294  2294
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   14   15   15   15   15   15   15   14   16   13   15   15   15   15   15   15   16   14   15   15   11   15   15
  15   14   15   15   15   15   15   15   14   16   13   15   15   15   15   15   15   16   14   15   15   11   15   15
   5.5    5.6    5.5    5.5    5.2    5.0    5.3    5.6    5.7    5.6    5.3    5.3    5.4    5.2    5.2    5.1    4.4    4.2    3.8    4.8    4.9    4.2    4.6    4.8
   5.3    5.5    5.5    5.5    5.1    5.0    5.2    5.4    5.6    5.3    4.3    5.1    5.2    5.0    5.2    4.4    3.5    3.8    3.7    4.8    4.8    3.9    4.4    4.6
  23.4   25.7   28.2   33.9   39.0   58.9   67.9   46.3   38.0   13.6   33.2   28.5   28.0   45.3   33.2   14.3   -0.4   13.2   24.0   27.1   22.7   10.8   16.7    4.0
  79.4   98.0  101.5  102.9   97.3   85.6   80.3   94.5   93.2   91.0   96.2   80.1   91.6   86.9   99.4  109.3  143.9  128.0   87.3   84.6   89.6  122.6  102.4  109.9
   0.9   -0.7   -1.0   -1.0   -0.5    0.2    0.3   -0.3   -0.2   -0.1   -0.4    0.8   -0.1    0.2   -0.7   -1.4   -2.9   -2.3    0.2    0.4    0.0   -2.1   -0.9   -1.6
   4.8    4.9    4.7    4.4    4.0    2.6    1.9    3.8    4.4    5.2    3.6    4.4    4.6    3.5    4.3    4.1    2.1    2.9    3.4    4.3    4.5    3.2    4.1    4.3
   2.1    2.4    2.6    3.1    3.2    4.3    4.8    3.9    3.4    1.3    2.4    2.4    2.5    3.6    2.8    1.1    0.0    0.9    1.5    2.2    1.9    0.7    1.3    0.3
   5.1    5.3    5.2    5.1    4.8    4.0    3.7    5.1    5.5    5.2    4.3    5.0    5.2    4.8    5.1    4.2    2.0    3.0    3.7    4.7    4.8    3.3    4.2    4.3
   1.3    1.4    1.5    1.8    1.8    3.1    3.6    1.9    1.0   -1.4    0.3   -0.1   -0.1    1.6    0.7   -0.6   -0.7    0.0    0.6    1.2    1.1    0.2    0.7   -0.4
   0.1    0.1    0.1    0.1    0.1    0.2    0.2    0.0    0.1    0.2    0.2    0.1    0.1    0.1    0.1    0.3    0.2    0.5    0.7    0.1    0.2    0.1    0.1    0.1
   1.2    1.1    0.4    0.5    0.8    0.4    0.8    1.0    1.0    1.3    2.9    1.3    1.0    1.0    0.6    2.5    2.4    1.6    1.1    0.3    0.9    0.9    0.9    1.2
   0.3    0.8    0.2    0.4    0.4    0.3    0.5    0.4    0.5    0.6    0.9    0.9    0.8    0.6    0.4    1.1    1.0    1.0    0.7    0.2    0.7    0.6    0.7    0.6
   0.4    0.2    0.2    0.2    0.4    0.2    0.5    0.6    0.6    0.5    1.8    0.5    0.3    0.6    0.2    1.0    0.7    0.6    0.8    0.1    0.2    0.5    0.1    0.3
   1.0    0.7    0.2    0.2    0.6    0.1    0.3    0.7    0.7    1.1    2.1    0.7    0.5    0.5    0.4    2.0    2.1    1.1    0.4    0.2    0.4    0.3    0.6    1.0
   11163.    10112.    28107.    31510.    44042.    16684.    14667.    13159.    20304.    20459.    19405.    21033.    18364.    19971.    26365.    50292.    87041.    80099.    53707.    34680.    41401.    60687.    35906.    40902.
   2.3    2.1    2.4    2.7    2.3    2.5    2.7    2.8    2.5    3.1    2.8    2.3    2.5    2.8    2.9    3.0    2.9    2.8    2.6    2.8    2.8    3.3    3.7    3.6
  397.   390.   385.   376.   377.   377.   374.   368.   371.   372.   369.   367.   362.   358.   351.   346.   352.   357.   374.   358.   354.   353.   354.   352.
  -1.0   -1.3   -0.6    0.3    1.1    1.0    0.5    0.6    0.5    0.0   -0.5    0.1   -0.7   -0.6   -0.7   -0.5    0.3   -1.3   -2.4   -1.2   -1.6   -2.4   -2.7   -2.9
   2.4    2.3    2.2    1.4    1.5    2.1    2.3    2.9    3.2    3.5    2.7    2.1    1.9    1.6    2.0    2.5    3.2    2.0    1.7    2.2    2.1    2.3    2.5    3.2
 0.038  0.032  0.024  0.021  0.023  0.041  0.049  0.032  0.033  0.035  0.034  0.043  0.038  0.035  0.036  0.081  0.089  0.058  0.052  0.054  0.059  0.030  0.030  0.033
     616.      808.    17980.    11720.    10336.     2972.     2317.     1461.     3465.     3932.     3471.     2514.     1566.     3821.     5610.    34892.    30108.    24070.    18828.     3428.     5867.    10990.     3608.     5949.
   0.3    0.2    0.2    0.2    0.3    0.2    0.2    0.1    0.3    0.3    0.5    0.2    0.1    0.3    0.2    0.3    0.2    0.2    0.3    0.1    0.4    0.3    0.1    0.1
    2.     3.     2.     3.     3.     3.     4.     2.     2.     3.     5.     3.     3.     5.     3.     5.     3.    10.     9.     4.     3.     7.     5.     5.
   0.5    0.7    0.3    0.6    0.4    0.4    0.3    0.7    0.4    0.6    0.5    0.7    0.4    0.4    0.5    0.9    0.4    1.2    1.3    0.5    0.9    0.8    0.3    0.7
   0.8    0.4    0.3    0.4    0.4    0.6    0.4    0.4    0.3    0.5    1.3    1.3    0.5    0.4    0.4    0.3    0.7    0.7    0.4    0.2    0.2    0.6    0.4    0.8
 0.004  0.004  0.004  0.001  0.005  0.014  0.029  0.003  0.003  0.005  0.004  0.014  0.004  0.004  0.006  0.026  0.024  0.035  0.015  0.011  0.016  0.006  0.003  0.002
  0.70   0.60   0.65   0.69   0.60   0.69   0.75   0.71   0.65   0.82   0.72   0.61   0.63   0.68   0.68   0.79   0.81   0.73   0.73   0.73   0.72   0.77   0.87   0.84
  -0.52   -0.55   -0.58   -0.68   -0.68   -1.17   -1.35   -0.70   -0.37    0.52   -0.11    0.04    0.04   -0.57   -0.25    0.21    0.25   -0.00   -0.22   -0.43   -0.39   -0.07   -0.25    0.14
   0.44    0.39    0.52    0.59    0.61    0.60    0.57    0.53    0.48    0.61    0.61    0.51    0.52    0.64    0.69    0.86    1.34    1.38    1.36    0.82    0.82    1.47    1.19    1.10
   5.5    5.0    5.4    5.6    5.5    6.0    5.8    5.5    5.1    5.8    5.8    5.3    5.3    5.8    5.7    5.9    6.8    7.1    7.9    6.2    6.0    7.6    7.4    7.0
  4.7   4.4   4.5   4.6   4.4   4.8   4.7   4.6   4.3   4.7   4.7   4.4   4.4   4.6   4.5   4.5   4.6   4.8   5.4   4.8   4.6   5.1   5.2   5.0
 0.0397  0.0467  0.0405  0.0377  0.0394  0.0335  0.0354  0.0393  0.0449  0.0348  0.0351  0.0431  0.0423  0.0358  0.0360  0.0345  0.0256  0.0235  0.0189  0.0305  0.0326  0.0204  0.0217  0.0246
  7   7   7  10  10  10   3   3   3   7   7   7   7   7   7   7   7   7   7   7   7  10  10  10
 193  193  193  193  193  193  193  193  193  193  193  193  193  193  193  193  193  193  193  193  193  193  193  193
    -1     -2     -2     -3     -3     -2      0      1     -1      0     -3     -5     -4     -2     -1      1      0     -2     -2     -1     -1      0      3      4
   3    3    3    4    4    4    2    2    2    3    3    3    3    3    3    3    3    3    3    3    3    4    4    4
 146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2  146.2
   67    52    47    59    80    65    63    71    70    92   173    63    56    44   101    81   127    91    62    70   106    82    68    81
   -21    -29    -27    -35    -49    -44    -49    -54    -45    -61   -140    -41    -29    -23    -63    -46    -74    -43    -23    -31    -56    -47    -35    -47
    46     23     20     25     30     21     14     17     25     31     33     22     28     21     38     35     53     48     39     39     50     36     33     35
