1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998
 322 322 322 322 322 322 322 322 322 322 322 322 322 322 322 322 322 322 322 322 322 322 322 322
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 99  99  99  99  50  50  99  50  99  99  99  99  99  99  99  99  99  99  99  99  99  99  99  99
  13   60   60   60   60   59   60   60   60   59   60   60   60   59   60   60   60   60   60   59   60   60   60   60
 999  999  999  999    7   16  999   22  999  999  999  999  999  999  999  999  999  999  999  999  999  999  999  999
   5.8    5.8    5.1    6.2    6.3    6.0    6.4    6.6    6.2    2.3    3.4    3.9    4.7    4.5    2.6    2.4    2.0    1.8    2.6    2.7    2.4    2.7    2.3    2.2
   5.6    5.2    4.4    6.0    6.2    5.3    5.9    5.6    5.0    0.7    3.0    3.0    4.6    4.1    2.6    2.3    0.8    1.7    2.4    1.8    1.4    2.6    1.6    2.0
   3.0   29.2   -1.4  -16.5  -22.8  -12.5  -37.3  -22.8   38.5   11.8   35.4   26.3    8.7   -0.1  -23.5  -16.9   17.9   -5.8   10.8  -16.6   33.3   13.5  -14.0   -9.4
 325.4  355.3    8.4  342.4  343.4  314.6  255.1  253.4  270.0  290.6  353.1  354.5  288.8  322.6    8.8    3.1   81.6   27.3   20.7   62.8    9.3   44.9  145.4   93.0
   4.6    4.5    4.3    5.5    5.5    3.6   -1.2   -1.5    0.0    0.3    2.4    2.7    1.5    3.3    2.3    2.2    0.1    1.5    2.2    0.8    1.2    1.8   -1.3   -0.1
  -3.2   -0.4    0.6   -1.8   -1.6   -3.7   -4.5   -4.9   -3.9   -0.7   -0.3   -0.3   -4.3   -2.5    0.4    0.1    0.8    0.8    0.8    1.6    0.2    1.8    0.9    2.0
   0.3    2.5   -0.1   -1.7   -2.4   -1.1   -3.5   -2.2    3.1    0.2    1.7    1.3    0.7    0.0   -1.0   -0.7    0.3   -0.2    0.4   -0.5    0.8    0.6   -0.4   -0.3
