2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001
 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295  2295
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  14   17   15   14   15   15   16   14   15   15   14   16   15   14   15   16   14   14   16   15   15   15   16   14
  14   17   15   14   15   15   16   14   15   15   14   16   15   14   15   16   14   14   16   15   15   15   16   14
   4.0    4.6    4.3    4.0    4.8    5.0    5.2    5.9    5.6    5.4    5.3    5.0    5.3    5.4    5.8    6.2    5.8    5.1    4.5    4.7    4.4    5.0    5.0    4.9
   3.4    4.5    4.2    3.9    4.6    4.8    5.1    5.8    5.5    5.3    5.2    4.8    5.2    5.2    5.5    6.1    5.8    5.0    4.4    4.6    4.0    4.4    4.5    3.4
 -24.0   43.6   33.8   27.2   31.7   37.3    8.3    2.0   17.7   34.9   19.3   21.1   35.9   31.8    8.4   -6.7   -3.4   -0.3   -4.4   -2.1  -15.8  -17.9  -35.0  -18.2
 285.9   43.2   28.5   27.2    6.9  359.8  336.1  326.6  328.3  318.9  306.0  299.1  273.9  273.2  266.5  237.7  254.0  255.8  259.2  254.2  280.8  270.5  259.4  260.1
   0.8    2.3    3.1    3.1    3.9    3.8    4.6    4.8    4.5    3.3    2.9    2.2    0.3    0.2   -0.3   -3.3   -1.6   -1.2   -0.8   -1.2    0.7    0.0   -0.7   -0.5
  -3.0    2.2    1.7    1.6    0.5    0.0   -2.0   -3.2   -2.8   -2.8   -3.9   -3.9   -4.2   -4.4   -5.4   -5.1   -5.5   -4.9   -4.3   -4.4   -3.8   -4.2   -3.7   -3.2
  -1.4    3.1    2.4    1.8    2.4    2.9    0.7    0.2    1.7    3.0    1.7    1.7    3.0    2.7    0.8   -0.7   -0.3    0.0   -0.3   -0.2   -1.1   -1.4   -2.6   -1.0
  -3.3    3.0    2.4    2.1    1.4    1.3   -1.4   -2.7   -1.5   -0.7   -2.3   -2.3   -1.9   -2.4   -4.3   -4.9   -5.2   -4.6   -4.2   -4.3   -4.0   -4.4   -4.2   -3.3
  -0.6    2.4    1.8    1.1    2.0    2.6    1.6    1.8    2.9    4.0    3.6    3.6    4.8    4.6    3.3    1.7    2.0    1.8    1.1    1.0   -0.1   -0.4   -1.7   -0.2
   0.4    0.5    0.5    0.3    0.3    0.3    0.3    0.1    0.3    0.1    0.3    0.3    0.2    0.3    0.4    0.1    0.3    0.3    0.1    0.3    0.1    0.5    0.2    0.2
   2.0    1.2    0.8    0.9    1.3    1.5    1.1    0.8    1.0    0.8    1.1    1.3    1.1    1.3    1.8    0.8    0.9    0.6    0.7    0.9    1.6    2.2    1.6    3.3
   0.9    0.7    0.4    0.5    0.3    0.4    0.3    0.3    0.6    0.2    0.4    0.8    0.9    0.9    1.4    0.7    0.7    0.5    0.7    0.5    1.0    1.5    0.6    0.4
   0.6    0.9    0.4    0.6    1.2    1.2    0.8    0.6    0.3    0.6    0.7    0.5    0.3    0.6    0.5    0.4    0.3    0.2    0.1    0.3    0.5    0.6    0.8    1.2
   1.6    0.5    0.5    0.4    0.6    0.9    0.6    0.4    0.7    0.5    0.8    0.9    0.7    0.7    1.0    0.3    0.5    0.3    0.3    0.7    1.1    1.6    1.2    3.1
 9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.
 999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9
  331.   349.   362.   353.   346.   344.   351.   349.   340.   347.   337.   329.   328.   331.   327.   330.   322.   314.   313.   319.   321.   321.   324.   326.
  -3.1   -1.6   -2.2   -1.5   -2.0   -1.5   -1.1   -0.4   -0.1    0.1   -0.8   -0.9   -1.7   -1.7   -1.6   -0.6   -0.4   -1.4   -0.4   -0.4   -0.9   -0.7   -0.4   -0.2
   3.8    2.7    1.8    1.9    1.9    1.8    1.7    1.8    2.3    2.2    2.3    1.7    2.5    2.2    1.4    0.4    0.2   -0.1   -0.8    0.1    0.4   -0.5   -1.1    0.9
 0.025  0.041  0.035  0.028  0.031  0.053  0.052  0.024  0.024  0.027  0.030  0.034  0.040  0.049  0.044  0.044  0.044  0.041  0.039  0.038  0.041  0.045  0.047  0.044
 9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.
 999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9
    2.     9.     3.     4.     3.     2.     5.     2.     5.     3.     4.     4.     5.     2.     2.     4.     5.     1.     1.     1.     1.     3.     3.     1.
   0.5    0.9    0.2    0.4    0.7    0.3    0.4    0.3    0.3    0.3    0.4    0.3    0.4    0.4    0.5    0.2    0.5    0.4    0.3    0.4    0.6    0.3    0.3    0.3
   0.4    1.3    0.2    0.2    0.3    0.3    0.2    0.3    0.3    0.3    0.5    0.6    0.4    0.5    0.4    0.4    0.4    0.4    0.3    0.3    0.4    0.9    0.6    2.2
 0.005  0.005  0.004  0.005  0.008  0.014  0.013  0.005  0.002  0.003  0.002  0.004  0.005  0.006  0.008  0.005  0.004  0.005  0.004  0.003  0.005  0.005  0.003  0.004
 99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99
   0.20   -0.84   -0.65   -0.39   -0.69   -0.89   -0.56   -0.63   -0.99   -1.39   -1.21   -1.18   -1.57   -1.52   -1.08   -0.56   -0.64   -0.57   -0.34   -0.32    0.03    0.13    0.55    0.07
 999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99
 999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9
 99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9
 9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999
 17  17  17   3   3   3   3   3   3   7   7   7  10  10  10   7   7   7   7   7   7  23  23  23
 273  273  273  273  273  273  273  273  273  273  273  273  273  273  273  273  273  273  273  273  273  273  273  273
     5      2      4      6      5      7     10      9     10     13     14     13     11     10      8      5      5      8     11     13     15     15     16     13
   6    6    6    2    2    2    2    2    2    3    3    3    4    4    4    3    3    3    3    3    3    9    9    9
 240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5  240.5
   75    43    37    37    34    27    16    26    51    56    58    61    60    56    54    53    55    50    45    41    55    71    94    90
   -19    -20    -18    -17    -16    -10     -1     -8    -22    -35    -39    -42    -42    -37    -37    -40    -40    -31    -23    -16    -19    -23    -30    -28
    56     23     19     20     18     17     15     18     29     22     19     19     18     19     17     14     15     19     23     24     36     48     64     61
