2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005
 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  63   55   62   62   58   45   58   62   58   61   56   62   55   60   59   57   63   55   61   59   58   60   54   58
  32   33   37   36   34   25   35   37   33   37   33   37   30   33   31   35   38   31   30   34   35   35   31   27
   4.3    4.6    4.8    4.9    5.3    5.6    5.5    5.7    5.7    4.6    5.0    5.3    4.6    4.9    5.4    5.2    4.8    4.9    5.5    5.5    5.2    5.1    4.6    4.8
   4.0    4.3    4.1    3.4    4.8    5.4    5.4    5.4    5.5    4.5    4.8    5.1    3.7    4.5    5.1    4.8    3.3    4.4    5.4    5.4    5.2    4.8    4.3    4.5
  14.0   -0.6    2.8   19.8   29.6   -6.3   -8.4  -10.0  -17.7  -17.4   -0.2  -24.2   -9.9  -16.8   49.2   13.9   -3.4   -3.1  -27.9  -45.4  -43.7  -44.1   20.6  -18.8
 121.8  122.1  127.8  127.3  101.7  117.4  120.2  114.6  115.8  132.5  144.8  134.9  128.5  124.4  191.3  168.6  192.5  186.9  167.9  160.6  180.7  180.0  199.1  176.9
  -2.0   -2.3   -2.5   -1.9   -0.8   -2.5   -2.7   -2.2   -2.3   -2.9   -3.9   -3.3   -2.3   -2.4   -3.3   -4.6   -3.2   -4.4   -4.7   -3.6   -3.7   -3.5   -3.8   -4.3
   3.3    3.7    3.3    2.5    4.1    4.8    4.6    4.9    4.8    3.2    2.8    3.3    2.9    3.6   -0.7    0.9   -0.7   -0.5    1.0    1.3    0.0    0.0   -1.3    0.2
   1.0    0.0    0.2    1.1    2.4   -0.6   -0.8   -0.9   -1.7   -1.4    0.0   -2.1   -0.6   -1.3    3.9    1.2   -0.2   -0.2   -2.5   -3.8   -3.6   -3.4    1.5   -1.5
   2.6    3.4    3.0    2.0    3.3    4.8    4.7    5.0    4.9    3.3    2.8    3.4    2.9    3.7   -1.2    0.7   -0.6   -0.4    1.8    2.6    1.4    1.4   -1.8    0.8
   2.3    1.4    1.3    1.8    3.4    0.4    0.0   -0.3   -1.2   -1.2    0.2   -1.9   -0.4   -0.9    3.8    1.3   -0.4   -0.3   -2.0   -3.0   -3.3   -3.1    0.8   -1.3
   0.2    0.1    0.2    0.2    0.2    0.2    0.2    0.2    0.3    0.8    0.3    0.3    0.2    0.4    0.1    0.3    0.3    0.4    0.2    0.2    0.3    0.3    0.2    0.2
   1.4    1.6    2.4    3.5    2.1    1.2    0.7    1.5    1.1    1.0    1.3    1.4    2.6    1.8    1.7    1.7    3.4    2.1    0.9    0.9    0.7    1.6    1.2    1.5
   1.1    1.0    0.7    2.1    1.2    0.6    0.4    1.2    0.7    0.8    0.7    0.9    1.5    0.7    0.7    0.6    0.9    0.7    0.4    0.3    0.4    0.6    0.7    0.5
   0.7    0.6    0.9    1.3    1.1    0.4    0.3    0.5    0.4    0.5    0.8    0.5    0.6    0.7    1.2    0.8    2.9    1.3    0.3    0.8    0.4    0.4    0.6    0.9
   0.7    1.1    2.1    2.5    1.5    0.9    0.5    0.8    0.7    0.6    0.8    0.9    2.1    1.5    1.1    1.3    1.6    1.5    0.7    0.3    0.4    1.4    0.9    1.1
  183594.   160444.   163113.   163242.   157476.   139773.   155447.   150035.   146778.   165679.   177662.   187036.   112040.    93604.    75509.    96048.   106454.    76261.    63916.    54137.    46367.    48954.    80145.    75878.
   1.5    1.6    1.8    1.5    1.8    2.0    2.3    2.7    2.5    2.9    2.2    2.5    1.9    2.1    1.8    2.2    3.3    3.2    3.1    3.0    2.7    2.8    1.8    1.4
  523.   525.   522.   522.   545.   522.   521.   537.   536.   523.   487.   491.   470.   462.   445.   435.   450.   428.   423.   422.   411.   410.   411.   403.
  -0.2   -0.5   -0.0    0.8    0.0   -0.6    0.2    0.9    0.8    1.6    0.1   -0.7   -4.1   -5.9   -0.9   -1.8    0.1    0.4   -1.7   -2.2   -1.0   -0.9    0.4   -2.8
  -0.2    1.1    0.7   -0.2   -2.1    0.9    1.7    1.6    1.5    1.4    0.4    1.9   -0.6    0.6   -5.8   -2.5   -1.1   -1.8    1.7    2.8    2.0    1.6   -6.1   -0.0
 0.029  0.023  0.030  0.031  0.020  9.999  9.999  0.014  0.009  0.018  0.030  0.019  0.020  0.019  0.028  0.030  0.018  0.022  0.020  0.016  0.016  0.020  0.028  0.029
   33626.    38287.    26595.    85170.    20679.    23290.    31763.    18489.    29578.    52005.    46804.    46128.    79272.    41023.    41218.    40644.    18819.    23081.    15200.     9475.     7271.    10145.    37368.    23888.
   0.3    0.2    0.3    0.4    0.2    0.3    0.3    0.6    0.6    1.0    0.3    0.4    0.6    0.6    0.5    0.6    0.4    0.4    0.3    0.3    0.4    0.4    0.4    0.4
