2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 224 224 224 224 224 224 224 224 224 224 224 224 224 224 224 224 224 224 224 224 224 224 224 224
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280  2280
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   15   15   15   15   15   15   15   15   15   14   16   15   14   15   15   16   15   19   13   18   15   16
  15   15   15   15   15   15   15   15   15   15   15   14   16   15   14   15   15   16   15   19   13   18   15   16
  13.5   13.5   13.5   13.2   12.5   12.2   12.2   11.9   11.6   10.9   11.2   11.4   11.0   10.6   10.4   10.2    9.7    9.5    9.7   19.2   19.7   20.1   21.7   20.4
  13.5   13.5   13.4   13.2   12.4   12.1   12.2   11.1   11.2   10.4   11.1   11.3   10.8   10.4   10.3   10.1    9.6    9.4    9.5   17.9   18.4   18.4   20.4   19.3
 -69.6  -63.3  -55.1  -44.4  -55.8  -55.8  -30.5  -25.6  -27.3  -47.2  -45.9  -40.5  -16.6  -35.3  -15.4  -16.8  -14.7  -20.6  -10.1   -8.8   -0.5  -15.8   24.0   26.6
 108.6  100.8  103.5  102.7  102.3  107.9  113.0  115.5  119.1  119.4  111.4  109.9  116.2  105.2  106.3  105.2  103.0  100.4  105.4   98.0   87.5   84.6  112.2  136.1
  -1.5   -1.1   -1.8   -2.1   -1.5   -2.1   -4.1   -4.3   -4.9   -3.5   -2.8   -2.9   -4.6   -2.2   -2.8   -2.5   -2.1   -1.6   -2.5   -2.5    0.8    1.7   -7.1  -12.4
   4.4    6.0    7.5    9.2    6.8    6.5    9.7    9.0    8.7    6.2    7.2    8.1    9.3    8.2    9.6    9.3    9.0    8.6    9.0   17.5   18.4   17.6   17.2   12.0
 -12.6  -12.0  -11.0   -9.2  -10.3  -10.0   -6.2   -4.8   -5.2   -7.7   -7.9   -7.3   -3.1   -6.0   -2.7   -2.9   -2.4   -3.3   -1.7   -2.7   -0.2   -5.0    8.3    8.6
   2.5    3.8    5.1    6.6    3.5    2.7    6.6    6.2    5.4    1.8    2.5    3.6    6.7    4.6    7.6    7.5    7.7    7.3    8.4   16.7   18.1   16.7   18.1   13.0
 -13.1  -12.9  -12.3  -11.2  -11.8  -11.6   -9.4   -8.1   -8.6   -9.7  -10.4  -10.3   -7.1   -9.1   -6.5   -6.2   -5.2   -5.6   -3.7   -6.0   -3.1   -7.4    6.0    6.9
   0.1    0.1    0.1    0.3    0.2    0.1    0.1    0.3    0.1    0.4    0.1    0.1    0.3    0.2    0.2    0.1    0.3    0.3    0.2    3.7    2.3    2.0    1.3    1.1
   0.4    1.1    1.0    0.7    1.0    1.2    0.8    4.3    2.7    3.1    1.4    1.4    2.0    1.2    1.0    1.6    1.4    1.3    1.2    7.0    6.2    6.9    5.7    6.1
   0.3    0.7    0.5    0.3    0.4    0.5    0.4    0.3    0.8    1.1    1.2    1.0    0.3    0.4    0.3    1.1    0.8    0.8    0.7    3.0    1.9    3.1    3.0    4.7
   0.3    0.7    0.7    0.5    0.8    0.9    0.4    2.9    1.5    2.2    0.6    0.4    0.5    0.8    0.2    0.1    0.6    0.8    0.2    4.1    3.9    5.1    3.4    3.4
   0.1    0.4    0.5    0.3    0.5    0.7    0.6    3.2    2.1    1.9    0.3    1.0    1.9    0.8    0.9    1.2    0.9    0.7    0.9    5.0    4.3    3.3    3.4    1.8
    8123.    10507.     9346.    10793.    15301.    27053.    27510.    31852.    36803.    41633.    37329.    34277.    36335.    51046.    63539.    50551.    78112.    61296.    49245.   255827.   298321.   384872.   231067.   199801.
   3.2    3.7    3.3    2.6    4.0    3.3    2.0    2.0    2.3    2.9    2.3    1.9    1.7    1.9    1.5    1.6    1.6    1.7    2.1    3.5    3.1    3.6    5.1    6.5
  433.   433.   425.   424.   432.   432.   426.   425.   427.   431.   430.   418.   408.   427.   412.   407.   405.   421.   419.   516.   516.   561.   639.   616.
   2.3    2.3    1.6    1.4    2.7    3.7    2.9    2.3    2.9    4.0    3.8    3.1    1.8    4.2    0.4    0.9    1.3    1.9    0.3   -3.3   -3.8   -2.3   -5.1   -6.6
  -0.9   -1.4   -1.0   -0.9   -0.5   -0.4    0.2   -1.6   -1.0   -1.1    0.6    1.2   -3.6    1.7   -2.4   -1.3   -1.8    1.2   -2.9  -10.8  -14.6   -6.4   -4.7   -3.5
 9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999
    1827.     1090.     1260.     2134.     2713.    10692.     6778.     8204.    10044.     8881.     8286.     4773.     6613.     6045.    10588.     5525.    26300.    11618.     4576.    69876.    52118.    60318.    48601.    37227.
   0.8    0.6    0.4    0.4    0.7    0.7    0.2    0.6    0.3    0.7    0.3    0.3    0.2    0.3    0.1    0.2    0.2    0.4    0.4    1.1    0.8    3.0    1.5    1.7
    2.     3.     4.     4.     5.     4.     6.     4.     3.     7.     5.     6.     3.     8.     4.    14.     8.    12.     5.    44.    21.    55.    25.    27.
   0.8    0.6    0.4    0.5    0.4    0.9    1.0    1.2    0.8    1.1    0.6    0.7    0.5    1.8    0.5    0.4    1.0    1.3    0.6    2.0    1.2    2.1    1.9    2.2
   0.6    0.4    0.4    0.4    0.4    0.8    1.1    0.6    0.7    0.5    0.5    1.1    2.2    1.7    0.9    2.3    1.1    1.2    1.3    4.8    4.2    2.5    2.9    1.0
 9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999
  1.20   1.39   1.19   0.93   1.49   1.23   0.73   0.72   0.84   1.08   0.85   0.66   0.57   0.69   0.51   0.53   0.52   0.60   0.74   1.86   1.65   2.27   4.16   4.93
   5.67    5.59    5.23    4.75    5.10    5.01    4.00    3.44    3.67    4.18    4.47    4.31    2.90    3.89    2.68    2.52    2.11    2.36    1.55    3.10    1.60    4.15   -3.83   -4.25
   0.10    0.12    0.10    0.09    0.15    0.14    0.09    0.09    0.12    0.17    0.13    0.10    0.10    0.13    0.11    0.11    0.15    0.15    0.16    0.15    0.14    0.19    0.16    0.21
   2.9    3.1    2.9    2.6    3.5    3.2    2.5    2.5    2.8    3.4    2.9    2.5    2.4    2.8    2.4    2.5    2.6    2.9    3.1    2.5    2.3    2.6    3.3    3.8
  2.8   2.9   2.7   2.5   3.2   3.0   2.4   2.4   2.7   3.1   2.8   2.4   2.3   2.6   2.3   2.4   2.5   2.7   2.9   2.4   2.2   2.5   3.1   3.5
 0.1445  0.1250  0.1455  0.1774  0.0996  0.1150  0.1951  0.1865  0.1527  0.1049  0.1403  0.1863  0.2034  0.1543  0.2021  0.1868  0.1706  0.1425  0.1214  0.1882  0.2237  0.1697  0.1076  0.0803
 57  57  57  57  57  57  50  50  50  43  43  43  43  43  43  27  27  27  50  50  50  57  57  57
 228  228  228  228  228  228  228  228  228  228  228  228  228  228  228  228  228  228  228  228  228  228  228  228
   -67    -78    -80    -97    -90    -93   -105    -94    -86    -79    -84    -78    -83    -77    -74    -67    -65    -61    -53    -45    -52    -49    -49    -36
  67   67   67   67   67   67   48   48   48   32   32   32   32   32   32   12   12   12   48   48   48   67   67   67
 192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3  192.3
  607   563   728   610   881   903   805   756  1007   800   795   825   565   534   751   534   404   480   650   694   695   817   669   382
  -341   -274   -326   -321   -523   -557   -492   -419   -607   -433   -531   -511   -351   -212   -360   -256   -220   -255   -326   -295   -273   -366   -292   -209
   266    289    402    289    357    346    313    337    400    367    264    314    215    323    390    278    184    225    323    400    422    451    377    173
   3.9    3.2    4.0    3.1    5.1    6.0    3.2    3.4    3.5    4.3    3.0    5.1    2.6    2.2    2.9    2.8    1.8    2.4    4.4    4.3    5.9    5.8    7.0    3.2
 0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350  0.009350
1000000.00 1000000.00      43.30 1000000.00 1000000.00      42.50 1000000.00 1000000.00 1000000.00 1000000.00      60.80     129.00      73.80     101.00     102.00     195.00    1720.00    2110.00     996.00     580.00     209.00     145.00      33.20      18.10
 99999.99  99999.99      4.73  99999.99  99999.99      4.61  99999.99  99999.99  99999.99  99999.99      7.68     13.80      9.60     15.10     16.50     40.40    661.00    779.00    233.00    120.00     35.50     23.80      5.62      3.17
 99999.99  99999.99      1.00  99999.99  99999.99      0.71  99999.99  99999.99  99999.99  99999.99      1.14      1.45      1.36      2.13      2.79      8.18    122.00    172.00     51.60     21.20      4.80      3.13      1.08      0.77
 99999.99  99999.99      0.51  99999.99  99999.99      0.32  99999.99  99999.99  99999.99  99999.99      0.50      0.49      0.48      0.59      0.68      1.52      6.45      7.11      3.13      1.63      0.76      0.65      0.46      0.41
 99999.99  99999.99      0.36  99999.99  99999.99      0.22  99999.99  99999.99  99999.99  99999.99      0.34      0.30      0.30      0.32      0.31      0.32      0.47      0.46      0.32      0.33      0.30      0.31      0.30      0.31
 99999.99  99999.99      0.25  99999.99  99999.99      0.18  99999.99  99999.99  99999.99  99999.99      0.26      0.22      0.23      0.25      0.24      0.25      0.38      0.37      0.25      0.26      0.23      0.24      0.23      0.23
  0   0  -1   0   0  -1   0   0   0   0  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
