2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011
 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432  2432
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  64   63   65   60   61   60   59   60   59   59   60   59   58   59   59   58   59   63   56   59   58   60   61   55
  31   35   40   37   37   37   34   36   36   36   36   37   35   36   33   35   36   37   32   36   35   36   35   33
   8.2    7.4    7.3    8.4    8.4    7.1    4.1    3.2    3.6    5.8    5.4    4.5    4.8    5.1    5.2    4.8    5.0    4.5    6.3    7.6    7.4    7.8    8.7    9.0
   6.7    5.6    6.8    8.4    8.3    7.1    3.7    3.1    1.4    5.7    5.2    4.5    4.7    4.9    5.1    4.8    3.9    3.7    6.1    7.6    7.4    7.8    8.7    9.0
 -42.4  -43.8   45.6   35.4   19.0    8.9    6.5   25.3   19.1  -23.2  -18.7  -27.9  -29.0  -30.3  -18.3  -21.4  -11.1   35.8  -37.4  -39.7  -40.1  -42.7  -43.7  -43.2
 152.1  266.4  331.8  324.4  308.3  303.2  296.6  291.4  305.3  171.4  183.2  197.0  200.4  192.4  204.7  206.8  226.9  356.1  171.7  189.5  194.4  187.5  191.0  192.1
  -4.4   -0.3    4.2    5.6    4.9    3.8    1.6    1.0    0.8   -5.2   -4.9   -3.8   -3.9   -4.2   -4.4   -4.0   -2.6    3.0   -4.8   -5.8   -5.5   -5.7   -6.1   -6.4
   2.3   -4.0   -2.3   -4.0   -6.2   -5.9   -3.3   -2.6   -1.1    0.8   -0.3   -1.1   -1.4   -0.9   -2.0   -2.0   -2.8   -0.2    0.7   -1.0   -1.4   -0.8   -1.2   -1.4
  -4.5   -3.9    4.9    4.9    2.7    1.1    0.4    1.3    0.5   -2.2   -1.7   -2.1   -2.3   -2.5   -1.6   -1.8   -0.8    2.1   -3.7   -4.9   -4.7   -5.3   -6.0   -6.2
   1.5   -4.7   -1.1   -2.5   -5.0   -5.1   -2.8   -1.8   -0.7   -0.4   -1.1   -2.0   -2.3   -1.9   -2.5   -2.5   -2.9    0.4   -0.2   -2.0   -2.2   -1.6   -2.1   -2.3
  -4.8   -3.0    5.3    5.8    4.6    3.2    1.7    2.3    1.0   -2.3   -1.3   -1.3   -1.4   -1.9   -0.6   -0.9    0.2    2.1   -3.8   -4.6   -4.4   -5.1   -5.8   -5.9
   0.8    1.0    1.6    0.2    0.3    0.5    1.2    0.3    0.7    0.2    0.6    0.3    0.3    0.3    0.6    0.2    0.5    1.4    1.0    0.5    0.5    0.4    0.3    0.1
   4.5    4.8    2.9    0.6    1.3    0.8    2.1    0.7    3.4    0.8    1.4    0.5    0.7    1.1    1.0    0.5    3.1    2.9    2.0    0.8    0.8    0.7    1.1    0.7
   1.6    2.2    1.4    0.3    0.5    0.3    1.3    0.6    1.8    0.3    0.7    0.3    0.3    0.7    0.7    0.3    2.5    2.1    1.0    0.4    0.4    0.3    0.3    0.4
   3.7    2.6    2.0    0.4    0.5    0.5    1.5    0.3    2.7    0.5    1.2    0.3    0.4    0.4    0.6    0.4    0.8    1.4    1.5    0.4    0.6    0.5    1.0    0.5
   2.1    3.4    1.5    0.3    1.1    0.6    0.7    0.2    1.1    0.6    0.3    0.3    0.5    0.8    0.5    0.2    1.5    1.6    0.6    0.5    0.4    0.4    0.4    0.4
  150845.   103659.    56289.    57120.    38929.    38032.    42874.    43421.    36580.    28243.    28433.    29707.    27284.    25483.    27726.    25090.    31311.    32163.    28457.    35348.    31526.    20847.    18598.    13446.
   7.2   10.9   16.6   12.9   10.8   12.9   13.3   12.3   12.3    8.8   10.4   14.4   15.4   15.1   12.7   14.4   15.1   19.8   17.0   12.2   12.2   12.3    8.2    5.5
  348.   374.   396.   406.   410.   412.   421.   420.   420.   410.   408.   410.   400.   395.   391.   384.   379.   387.   390.   387.   382.   377.   386.   386.
   3.8    1.9    2.1    3.6    3.8    2.3   -0.4   -0.6   -1.5   -0.0   -0.7   -0.1    0.5    0.1    0.4    0.2    0.2   -0.8   -0.4    0.4    1.0    1.2    2.0    0.4
  10.4    1.9   -2.7   -3.0   -2.5   -2.4   -0.7   -1.5   -1.2   -0.8   -1.3   -1.8   -1.2   -1.4   -1.6   -0.9    0.0    1.1    0.5   -0.1   -0.3   -0.0   -1.7   -2.2
 0.022  0.015  0.006  0.006  0.006  0.007  0.007  0.005  0.008  0.007  0.009  0.017  0.017  0.017  0.014  0.012  0.010  0.016  0.017  0.014  0.015  0.015  0.014  0.010
   41269.    32830.     7384.     8861.     3331.     3148.     9888.     2903.     5881.     3708.     3938.     2618.     3137.     2237.     1477.     1333.     5421.     4953.     6193.     3224.     7776.     3265.     2963.     1734.
   2.0    3.8    3.6    1.0    0.8    1.6    3.1    0.3    1.1    0.4    2.0    0.9    0.8    2.3    1.5    0.4    1.9    2.4    2.5    1.8    1.6    1.3    1.4    0.7
   14.     4.    10.     2.     2.     2.     7.     3.     3.     2.     3.     3.     2.     2.     2.     3.     7.     5.     1.     1.     4.     2.     4.     3.
   3.3    1.7    1.0    0.2    0.2    0.6    0.7    0.2    0.7    0.5    0.4    0.3    0.2    0.1    0.3    0.4    0.7    0.2    0.5    0.3    0.4    0.4    0.6    0.2
   2.9    1.5    1.7    0.3    0.3    0.2    0.5    0.2    0.2    0.5    0.2    0.2    0.2    0.4    0.2    0.3    0.6    0.4    0.2    0.4    0.5    0.4    0.6    0.4
 0.000  0.008  0.001  0.001  0.001  0.001  0.001  0.000  0.003  0.001  0.003  0.005  0.002  0.003  0.002  0.002  0.005  0.002  0.005  0.004  0.004  0.003  0.002  0.001
  1.58   2.70   4.45   3.64   3.10   3.76   4.05   3.70   3.74   2.54   3.00   4.32   4.39   4.20   3.42   3.72   3.77   5.27   4.61   3.22   3.15   3.09   2.15   1.42
   1.67    1.12   -2.10   -2.35   -1.89   -1.32   -0.72   -0.97   -0.42    0.94    0.53    0.53    0.56    0.75    0.23    0.35   -0.08   -0.81    1.48    1.78    1.68    1.92    2.24    2.28
   1.24    1.92    2.39    1.41    1.07    1.77    5.64    8.58    6.51    1.70    2.33    4.68    4.33    3.72    3.05    3.99    4.01    6.53    2.79    1.44    1.48    1.25    0.66    0.40
   5.7    8.3   11.1    8.7    8.0   10.4   18.7   23.0   20.5   10.5   12.2   17.3   16.4   15.0   13.4   15.2   14.7   19.1   12.8    8.9    9.0    8.5    6.4    5.0
  4.0   5.1   6.3   5.8   5.8   6.6   7.7   7.9   7.9   6.7   7.0   7.7   7.5   7.3   7.0   7.2   7.0   7.4   6.9   5.9   6.0   5.9   5.1   4.3
 0.0367  0.0171  0.0097  0.0158  0.0185  0.0110  0.0034  0.0022  0.0028  0.0108  0.0080  0.0040  0.0044  0.0053  0.0066  0.0052  0.0055  0.0032  0.0073  0.0150  0.0146  0.0166  0.0295  0.0470
 37  37  37  10  10  10  13  13  13  20  20  20  13  13  13  17  17  17  30  30  30  30  30  30
  96   96   96   96   96   96   96   96   96   96   96   96   96   96   96   96   96   96   96   96   96   96   96   96
   -26    -25    -20    -15    -13    -11     -9    -11    -10    -14    -17    -15    -14    -15     -9     -8     -6      2      0    -13    -18    -24    -34    -39
  22   22   22    4    4    4    5    5    5    7    7    7    5    5    5    6    6    6   15   15   15   15   15   15
 136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1  136.1
  154   367   174    36    18    19    28    26    43   108   208   245   154   199   163   124    75    50   118   404   523   410   286   266
  -101   -311   -111     -6     -4      3      2     -1    -21    -68   -130   -161   -100   -177   -144   -113    -59    -22    -78   -316   -393   -224   -169   -169
    54     56     63     30     14     22     30     25     21     39     78     85     54     22     19     11     16     28     40     87    130    186    117     98
   1.5    2.1    0.8   -0.2   -0.3    0.0    0.2    0.1    0.3    0.8    1.0    1.3    1.5    1.2    1.2    1.3    0.8    0.5    1.2    2.2    2.7    2.3    1.8    1.9
 0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443  0.007443
1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00
 99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99
 99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99
     0.14      0.14      0.14      0.14      0.13      0.15      0.15      0.16      0.14      0.13      0.14      0.15      0.15      0.15      0.15      0.13      0.14      0.15      0.14      0.15      0.16      0.14      0.15      0.13
     0.08      0.08      0.08      0.07      0.08      0.08      0.08      0.08      0.08      0.07      0.08      0.07      0.08      0.08      0.08      0.08      0.07      0.07      0.07      0.08      0.08      0.08      0.08      0.08
     0.06      0.06      0.06      0.05      0.06      0.06      0.05      0.06      0.05      0.05      0.06      0.05      0.05      0.06      0.06      0.06      0.05      0.05      0.05      0.06      0.06      0.05      0.06      0.06
 -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
