2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005
 138 138 138 138 138 138 138 138 138 138 138 138 138 138 138 138 138 138 138 138 138 138 138 138
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  60   63   58   63   65   55   60   65   60   61   60   60   59   60   58   58   55   61   62   63   62   60   58   57
  35   35   30   36   40   29   33   33   30   32   35   34   33   32   33   36   31   37   39   38   38   34   24   12
   6.6    6.5    6.5    6.6    6.8    6.8    6.9    7.0    7.4    7.7    7.7    7.8    8.4    8.2    8.2    7.9    7.5    6.8    6.8    7.4    8.0    8.1    8.2    8.3
   6.5    6.4    6.4    6.4    6.7    6.7    6.8    6.8    7.1    7.5    7.7    7.5    8.2    8.2    8.1    7.8    7.3    6.8    6.8    7.4    7.9    8.0    8.0    8.1
 -27.7  -34.2  -29.9  -31.0  -29.0  -26.4  -24.3  -33.1  -16.9  -12.8  -17.6  -27.4  -27.2  -19.9  -18.3   -8.0    4.0    5.9    6.1   11.2   17.2   26.4   20.9   48.6
 169.5  163.8  143.4  126.6  114.0  110.7  124.5  121.8  111.4  103.8  107.3  100.5   84.4   92.0   88.6  100.5  110.3  108.4  104.9   99.2   96.0   89.5   93.1  101.2
  -5.6   -5.1   -4.5   -3.3   -2.4   -2.1   -3.5   -3.0   -2.5   -1.7   -2.2   -1.2    0.7   -0.3    0.2   -1.4   -2.5   -2.1   -1.7   -1.2   -0.8    0.1   -0.4   -1.0
   1.0    1.5    3.3    4.4    5.4    5.6    5.1    4.8    6.4    7.1    7.0    6.6    7.3    7.7    7.7    7.5    6.9    6.4    6.5    7.2    7.5    7.1    7.4    5.2
