2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003
 192 192 192 192 192 192 192 192 192 192 192 192 192 192 192 192 192 192 192 192 192 192 192 192
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  58   61   60   60   61   61   58   60   62   57   59   60   60   61   60   65   60   61   64   64   61   61   59   65
  35   38   36   36   38   38   35   37   38   36   36   37   37   38   35   40   37   38   38   40   37   38   35   32
   8.7    8.9    9.5    9.4    9.4    9.7    9.8   11.8   12.9   12.0   10.0    8.5    8.0    9.3   12.5   13.6   14.2   15.6   16.0   11.2   14.1   16.5   16.1   16.0
   8.5    8.8    9.5    9.4    9.4    9.6    9.8   11.7   12.6   11.9    9.9    8.3    7.8    8.7   11.5   11.6   14.1   14.9   15.5    8.3   10.7   14.9   13.0   15.3
 -27.8  -42.4  -44.0  -41.3  -45.8  -49.6  -50.8  -60.1  -70.7  -74.9  -68.9  -60.8  -58.0  -53.2  -43.6  -38.9  -39.7  -27.6  -11.1  -39.8  -27.1   18.2   -8.0  -43.1
  96.4   77.7   82.9   84.8   88.9   84.1   89.2  103.9   55.6   55.9  106.5  108.9  117.3  129.8  124.1  132.6  359.6  336.7  320.1  336.9  321.1  323.3  321.3  322.4
  -0.8    1.4    0.8    0.6    0.1    0.6    0.1   -1.4    2.4    1.7   -1.0   -1.3   -1.9   -3.3   -4.7   -6.1   10.9   12.1   11.7    5.9    7.4   11.4   10.1    8.8
   7.5    6.3    6.7    7.0    6.6    6.2    6.2    5.7    3.5    2.6    3.4    3.8    3.7    4.0    6.9    6.7   -0.1   -5.2   -9.8   -2.5   -6.0   -8.5   -8.1   -6.8
  -4.0   -5.9   -6.6   -6.2   -6.7   -7.3   -7.6  -10.1  -11.9  -11.5   -9.2   -7.3   -6.6   -6.9   -8.0   -7.3   -9.0   -6.9   -3.0   -5.3   -4.9    4.7   -1.8  -10.4
   7.6    6.3    6.5    6.5    5.8    4.9    4.5    3.0    0.0   -1.1    0.2    1.2    1.4    1.8    4.6    5.0   -1.5   -5.9   -9.9   -2.6   -5.9   -8.7   -8.0   -6.3
  -3.7   -5.8   -6.8   -6.7   -7.4   -8.2   -8.7  -11.2  -12.4  -11.7   -9.8   -8.1   -7.4   -7.8   -9.5   -8.6   -8.9   -6.3   -2.5   -5.3   -5.0    4.3   -2.2  -10.7
   0.4    0.9    0.3    0.1    0.2    0.2    0.2    1.2    0.3    0.9    0.4    0.4    0.3    0.8    0.9    1.2    0.9    0.6    0.6    1.8    1.6    0.7    0.8    0.6
   1.7    1.9    0.9    0.8    0.8    1.4    0.9    2.1    2.5    1.8    1.8    1.4    1.7    3.3    4.6    7.0    1.2    4.5    3.7    7.6    9.2    6.8    9.2    4.2
   0.8    1.2    0.4    0.6    0.7    1.3    0.7    1.5    2.0    1.2    1.4    1.0    1.5    2.6    3.0    3.9    0.5    0.9    0.9    2.6    3.8    2.1    2.0    2.8
   0.8    1.3    0.5    0.4    0.3    0.5    0.4    0.9    1.4    0.8    0.7    0.9    0.8    1.7    2.5    4.3    0.6    2.6    1.8    4.1    5.1    3.7    2.0    1.7
   1.2    0.5    0.6    0.5    0.3    0.2    0.4    1.2    0.5    0.9    0.8    0.4    0.4    1.1    2.4    3.9    1.0    3.6    3.1    5.8    6.6    5.3    8.7    2.5
   22825.    30744.    23462.    18227.    26879.    29713.    31572.    37565.    51296.    48189.    31253.    35237.    34140.    30729.    29130.    40237.    65060.   101689.   112368.   282543.   308198.   314586.   407806.   462224.
  13.0   10.0   10.0   10.8   10.5   12.2   12.6   12.2   12.0   15.0   20.0   20.8   20.8   21.2   18.3   16.3   20.3   21.7   18.1   10.8    8.2    7.3    5.4    4.7
  357.   356.   352.   353.   355.   354.   356.   354.   361.   355.   341.   346.   344.   338.   351.   348.   384.   392.   405.   441.   471.   475.   498.   514.
  -2.3   -1.7   -1.0   -1.6   -1.9   -2.0   -2.3   -4.8   -5.7   -5.1   -4.5   -3.9   -3.7   -5.2   -5.7   -5.5   -3.7   -6.1   -6.5   -0.2    2.0    1.8    3.3    5.5
