2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012
 115 115 115 115 115 115 115 115 115 115 115 115 115 115 115 115 115 115 115 115 115 115 115 115
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  59   61   61   61   67   59   62   56   55   67   68   57   58   59   62   65   56   67   62   59   57   56   61   58
  37   36   37   36   42   33   38   30   34   39   41   32   30   35   37   37   33   28   18   26   13   21   28   30
  13.5   13.2   13.3   14.1   10.6    8.9    7.1    9.7   10.0    7.4    7.0    5.9    6.2    7.3    8.3    8.0    8.6    8.5    8.5    9.1   10.2   11.4   11.3   11.7
  13.4   13.2   13.2   13.0    8.7    1.5    4.6    3.2    9.1    7.2    2.5    4.9    6.1    7.1    8.2    6.6    8.3    8.0    7.7    8.5    9.5   10.9   10.2   11.3
 -29.3  -28.9  -32.0  -41.8  -45.4   35.2   28.0  -28.0   43.4   74.2  -12.4   18.2    2.8   10.2   19.2   20.5  -15.7  -12.4  -21.9  -39.2  -17.2   -6.8  -15.9    4.4
 282.3  285.8  296.9  312.3  314.9  240.3  104.1  107.6  151.0  228.7  350.0  353.0  345.0  328.6  327.7  335.5  322.7  327.9  316.9  312.3  319.6  318.7  317.0  303.6
   2.5    3.1    5.1    6.5    4.3   -0.6   -1.0   -0.8   -5.8   -1.3    2.4    4.7    5.8    6.0    6.5    5.6    6.4    6.6    5.2    4.4    6.9    8.1    7.2    6.2
