2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279  2279
 71  71  71  71  71  71  71  71  71  71  71  71  51  51  51  51  51  51  51  51  51  51  51  51
 71  71  71  71  71  71  71  71  71  71  71  71  50  50  50  50  50  50  50  50  50  50  50  50
  15   15   15   15   15   15   15   15   15   15   15   13   60   60   60   60   60   60   60   60   60   60   60   60
  15   15   15   15   15   15   15   15   15   15   15   13   42   42   50   42   52   50   46   29   40   47   19   21
   5.5    4.3    3.9    3.6    4.1    4.3    4.1    4.6    4.8    4.9    5.3    4.4    4.6    5.2    5.5   10.3   13.0   15.5    9.8    9.4    8.0    5.5    5.9    5.4
   5.1    4.2    3.7    2.8    2.5    3.9    3.4    2.4    3.5    3.6    4.8    2.7    3.3    4.3    4.2    5.7    7.6    8.5    8.7    9.3    7.8    2.0    4.8    4.4
 -14.0    5.5   21.7    7.6    4.3  -68.1   -4.1  -14.6   -0.1  -16.3  -48.1  -27.6  -18.1   23.9   -8.0  -13.2   21.9  -55.0  -27.7   -5.9   18.4   45.9   38.4   51.3
 189.8  224.9  230.8  241.2  246.5  191.8  192.3  222.1  166.9  179.1  137.7  147.6  132.0  137.3  121.2  136.9  126.1  123.5  277.3  268.2  260.6  248.7  307.4  288.8
  -4.9   -2.9   -2.1   -1.3   -1.0   -1.4   -3.4   -1.7   -3.4   -3.4   -2.4   -2.1   -2.1   -2.9   -2.1   -4.0   -4.2   -2.7    1.0   -0.3   -1.2   -0.5    2.3    0.9
  -0.8   -2.9   -2.6   -2.4   -2.3   -0.3   -0.7   -1.5    0.8    0.1    2.2    1.3    2.3    2.7    3.5    3.8    5.7    4.1   -7.6   -9.2   -7.3   -1.3   -3.0   -2.6
  -1.2    0.4    1.3    0.4    0.2   -3.7   -0.2   -0.6    0.0   -1.0   -3.6   -1.3   -1.0    1.7   -0.6   -1.3    2.8   -6.9   -4.0   -0.9    2.4    1.4    3.0    3.4
  -0.8   -2.9   -2.5   -2.4   -2.2   -1.0   -0.7   -1.6    0.8   -0.2    0.8    0.8    1.8    3.1    3.2    3.4    6.1    3.2   -7.9   -9.2   -7.3   -1.3   -3.1   -2.7
  -1.2    0.4    1.4    0.6    0.5   -3.6    0.0   -0.2   -0.2   -1.0   -4.1   -1.7   -1.7    0.8   -1.6   -2.2    1.7   -7.4   -3.4   -0.6    2.4    1.4    2.9    3.3
   0.8    0.2    0.3    0.4    0.2    0.1    0.1    0.2    0.1    0.1    0.1    0.4    0.3    0.4    0.5    5.0    1.3    2.3    2.5    1.7    0.7    1.2    0.9    1.0
   2.1    0.9    1.2    2.0    2.9    1.5    2.0    3.7    2.8    2.8    1.5    2.9    2.9    2.9    3.3    9.5   10.0   13.0    4.9    2.3    2.0    5.1    3.4    3.1
