2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004 2004
 323 323 323 323 323 323 323 323 323 323 323 323 323 323 323 323 323 323 323 323 323 323 323 323
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338  2338
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  57   58   61   59   60   59   60   59   63   58   60   60   58   58   60   63   59   58   57   62   57   61   60   61
  36   35   37   37   37   35   36   38   38   35   37   37   36   36   36   37   34   36   33   38   35   38   36   38
   4.4    3.7    4.2    4.6    3.7    4.0    4.3    4.5    4.2    4.0    4.4    5.0    4.7    4.4    4.1    4.7    4.9    4.5    4.5    4.7    4.4    4.5    4.8    4.7
   3.7    3.3    4.0    4.4    3.2    3.8    4.2    4.3    3.9    3.5    4.1    5.0    4.6    4.3    4.0    4.7    4.8    4.4    4.3    4.6    4.2    4.4    4.7    4.5
  -7.1   39.3    4.2   -8.6   16.9    4.6   11.2   -7.8   -6.8    7.2   -1.4  -10.2  -18.3   -3.8   -5.6   -5.6   -0.3   12.4    5.2   -4.8   19.9   19.8    6.9   14.6
 297.1  308.3  336.8  331.6  330.4  336.0  315.9  331.2  290.7  291.9  333.6  343.9  340.2  338.1  344.6  350.0  353.5  356.5  358.7  351.2  334.9  336.8  318.0  318.1
   1.7    1.6    3.6    3.9    2.7    3.4    3.0    3.8    1.4    1.3    3.7    4.7    4.1    3.9    3.9    4.6    4.8    4.3    4.3    4.5    3.6    3.8    3.5    3.2
  -3.3   -2.0   -1.6   -2.1   -1.5   -1.5   -2.9   -2.1   -3.7   -3.3   -1.8   -1.4   -1.5   -1.6   -1.1   -0.8   -0.6   -0.3   -0.1   -0.7   -1.7   -1.6   -3.1   -2.9
  -0.5    2.1    0.3   -0.7    0.9    0.3    0.8   -0.6   -0.5    0.4   -0.1   -0.9   -1.4   -0.3   -0.4   -0.5    0.0    1.0    0.4   -0.4    1.4    1.5    0.6    1.1
  -3.3   -1.8   -1.5   -2.2   -1.2   -1.4   -2.5   -2.2   -3.6   -2.8   -1.7   -1.6   -1.9   -1.6   -1.2   -0.9   -0.6   -0.1    0.0   -0.7   -1.6   -1.5   -3.1   -2.8
  -0.3    2.3    0.5   -0.3    1.2    0.7    1.7    0.2    1.0    1.7    0.7   -0.3   -0.7    0.3    0.0   -0.3    0.1    1.0    0.4   -0.3    1.5    1.6    0.7    1.2
   0.2    0.5    0.3    0.2    0.7    0.1    0.2    0.1    0.1    0.1    0.4    0.0    0.1    0.2    0.1    0.2    0.1    0.2    0.1    0.1    0.1    0.1    0.2    0.1
   2.3    1.7    1.3    1.0    1.9    1.1    0.7    1.0    1.4    1.8    1.6    0.5    1.0    1.1    0.7    0.6    0.4    0.8    1.1    1.0    1.1    1.0    0.7    1.3
   1.5    0.9    0.5    0.4    0.9    0.5    0.4    0.3    1.2    1.6    1.2    0.2    0.3    0.3    0.3    0.3    0.1    0.3    0.3    0.2    0.5    0.4    0.2    0.7
   0.5    0.6    1.1    0.5    0.9    0.7    0.4    0.8    0.6    0.6    0.9    0.4    0.8    0.4    0.6    0.4    0.3    0.4    0.4    0.8    0.9    0.6    0.2    0.5
   1.6    1.3    0.7    0.7    1.3    0.7    0.5    0.6    0.6    0.6    0.6    0.2    0.5    0.9    0.4    0.3    0.3    0.6    1.0    0.6    0.5    0.7    0.7    1.0
   48031.    49476.    49698.    45399.    54471.    54817.    45680.    40521.    43619.    43095.    38916.    35952.    34285.    37090.    42541.    25270.    22137.    33065.    32804.    35530.    34985.    33870.    37761.    38026.
   4.5    5.0    4.6    4.2    4.5    4.7    4.7    4.3    5.0    5.0    4.4    3.9    4.4    4.6    4.8    3.2    3.1    4.9    5.3    4.7    5.4    5.6    6.1    7.0
  387.   380.   371.   375.   379.   369.   366.   358.   369.   367.   363.   360.   354.   348.   344.   349.   347.   347.   340.   339.   336.   330.   335.   335.
  -0.9   -0.7   -0.4   -0.8   -0.4   -0.7   -1.9   -2.1   -2.3   -2.2   -1.6   -1.0   -1.0   -1.7   -1.4   -0.8   -0.5   -0.3   -0.3   -0.9   -1.9   -2.2   -2.8   -2.9
  -2.0   -0.8   -1.7   -2.1   -1.3   -1.4   -1.1   -2.3   -1.8   -1.3   -1.3   -1.5   -1.9   -0.9   -1.3   -0.8   -0.2   -0.0   -0.6   -1.0    0.6    0.9   -0.2   -0.3
 0.047  0.050  0.058  0.049  0.052  0.056  0.055  0.058  0.048  0.050  0.044  0.037  0.041  0.044  0.052  0.043  0.044  0.034  0.039  0.037  0.043  0.049  0.039  0.038
    3929.     7544.     5776.     5464.    10015.     9820.     4932.     4399.     3298.     5998.     8124.     3341.     2349.     3954.     5059.     9954.     8781.     5987.     5344.     7922.     6008.     2888.     7096.     3077.
   0.3    0.2    0.3    0.2    0.4    0.3    0.3    0.2    0.2    0.4    0.5    0.2    0.2    0.3    0.2    1.0    0.7    0.7    0.3    0.6    0.5    0.3    0.4    0.4
    9.     6.     5.     3.     3.     4.     4.     3.     5.     6.     4.     1.     3.     3.     3.     2.     3.     3.     4.     4.     4.     2.     2.     4.
   0.6    0.5    0.6    0.5    0.6    0.6    0.6    0.9    0.4    0.4    0.8    0.4    0.6    0.6    0.5    0.6    0.3    0.4    0.4    0.7    0.8    0.4    0.5    0.5
   1.4    1.1    0.6    0.6    0.8    0.5    0.4    0.7    0.6    0.4    0.6    0.2    0.3    1.0    0.4    0.5    0.4    0.5    0.8    0.7    0.4    0.6    0.7    1.0
 0.004  0.005  0.008  0.006  0.006  0.006  0.004  0.003  0.003  0.006  0.006  0.003  0.004  0.007  0.008  0.008  0.008  0.003  0.006  0.006  0.008  0.004  0.003  0.005
  1.34   1.45   1.30   1.18   1.30   1.31   1.28   1.13   1.36   1.35   1.14   0.97   1.07   1.09   1.15   0.76   0.73   1.12   1.18   1.04   1.19   1.22   1.32   1.51
   0.12   -0.87   -0.19    0.11   -0.45   -0.26   -0.62   -0.07   -0.37   -0.62   -0.25    0.11    0.25   -0.10   -0.00    0.10   -0.03   -0.35   -0.14    0.10   -0.50   -0.53   -0.23   -0.40
   1.71    2.70    1.93    1.43    2.50    2.24    1.84    1.49    2.03    2.23    1.58    1.07    1.35    1.64    2.03    0.93    0.81    1.62    1.75    1.45    1.90    1.87    1.83    2.19
   9.3   11.5    9.5    8.4   10.9   10.0    9.2    8.2    9.8   10.3    8.7    7.1    7.9    8.5    9.2    6.6    6.2    8.5    8.7    7.8    8.9    8.7    8.6    9.4
  5.9   6.3   5.8   5.6   6.1   5.8   5.7   5.5   5.9   6.0   5.6   5.1   5.4   5.5   5.5   5.0   4.8   5.5   5.5   5.2   5.5   5.4   5.4   5.5
 0.0137  0.0090  0.0133  0.0170  0.0101  0.0119  0.0140  0.0175  0.0123  0.0113  0.0159  0.0235  0.0191  0.0165  0.0141  0.0270  0.0306  0.0163  0.0157  0.0195  0.0151  0.0158  0.0160  0.0134
 10  10  10   3   3   3   0   0   0   0   0   0   3   3   3   7   7   7   3   3   3   0   0   0
  61   61   61   61   61   61   61   61   61   61   61   61   61   61   61   61   61   61   61   61   61   61   61   61
