2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003
 306 306 306 306 306 306 306 306 306 306 306 306 306 306 306 306 306 306 306 306 306 306 306 306
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324  2324
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  14   15   16   15   14   15   15   15   15   15   15   15   15   15   15   15   14   15   15   15   15   14   15   15
  14   15   16   15   14   15   15   15   15   15   15   15   15   15   15   15   14   15   15   15   15   14   15   15
   5.7    5.0    5.4    5.6    5.6    5.7    5.6    5.5    5.3    5.5    5.4    5.9    5.7    5.3    5.5    5.6    5.7    5.8    5.7    5.7    5.4    5.5    5.6    5.6
   4.6    4.2    4.5    4.3    4.9    5.5    5.1    4.9    4.1    4.8    4.5    5.3    5.5    5.2    5.2    5.1    5.1    5.2    5.1    4.6    4.7    4.9    4.6    5.0
 -10.7   -0.5    3.7  -39.5  -50.0  -20.6  -25.8   -6.9  -20.3  -45.7  -44.9  -40.9  -35.2  -51.6  -53.1  -36.9  -39.9  -68.5  -79.5  -31.1  -31.1  -31.9  -40.3  -43.4
 333.8  322.7  328.1   19.1  287.4  320.1  319.4  328.7  322.8  304.5  290.1  299.2  304.2  305.7  270.9  295.2  299.7  333.2  253.1  307.3  304.8  305.0  309.1  313.9
   4.1    3.4    3.8    3.1    1.0    3.9    3.5    4.1    3.1    1.9    1.1    2.0    2.5    1.9    0.0    1.7    1.9    1.7   -0.3    2.4    2.3    2.4    2.2    2.5
