1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999
  11  11  11  11  11  11  11  11  11  11  11  11  11  11  11  11  11  11  11  11  11  11  11  11
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259  2259
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   15   15   15   15   16   15   15   15   15   14   15   15   15   15   15   16   15   13   15   15   15   14
  15   15   15   15   15   15   16   15   15   15   15   14   15   15   15   15   15   16   15   13   15   15   15   14
   6.4    6.4    6.1    6.3    6.1    6.2    6.2    6.5    6.1    5.8    5.5    5.8    5.7    5.8    5.5    6.1    5.9    6.1    6.2    5.7    5.8    5.6    5.2    5.1
   6.3    6.2    5.1    6.1    5.0    5.5    5.5    6.1    5.6    4.8    4.9    5.5    5.2    5.5    3.8    6.0    5.7    5.8    6.1    5.4    5.8    5.1    4.6    4.8
   7.0    4.2   -6.6    0.5   12.8  -20.8   -3.5    0.7  -23.9   -5.3  -13.5   -9.8    4.7    3.3   11.6  -13.4   -3.5  -13.0  -13.8  -11.4   -7.2   -8.3    6.1   -3.7
 310.3  312.1  355.1  330.3  352.5  324.1  327.7  304.3  309.6   14.2  338.4  320.7  314.1  306.7   25.0  309.0  310.4  287.1  266.7  298.8  299.6  301.4  321.9  309.3
   4.0    4.1    5.0    5.3    4.8    4.1    4.6    3.5    3.3    4.6    4.4    4.2    3.6    3.3    3.4    3.7    3.7    1.7   -0.3    2.6    2.8    2.6    3.6    3.1
  -4.8   -4.6   -0.4   -3.0   -0.6   -3.0   -2.9   -5.1   -4.0    1.2   -1.7   -3.5   -3.7   -4.4    1.6   -4.5   -4.4   -5.4   -5.9   -4.7   -5.0   -4.3   -2.8   -3.7
   0.8    0.5   -0.6    0.1    1.1   -1.9   -0.3    0.1   -2.3   -0.4   -1.1   -0.9    0.4    0.3    0.8   -1.4   -0.3   -1.3   -1.5   -1.1   -0.7   -0.7    0.5   -0.3
  -4.8   -4.5   -0.2   -2.9   -0.8   -2.8   -2.9   -5.1   -4.0    1.2   -1.7   -3.5   -3.7   -4.4    1.6   -4.4   -4.3   -5.1   -5.4   -4.2   -4.6   -3.8   -2.8   -3.4
  -0.8   -0.9   -0.7   -0.6    1.0   -2.2   -0.5    0.0   -2.2   -0.4   -1.0   -0.8    0.5    0.3    0.9   -1.8   -0.9   -2.3   -2.8   -2.3   -2.2   -2.1   -0.5   -1.6
   0.1    0.1    0.3    0.0    0.1    0.2    0.2    0.2    0.2    0.2    0.3    0.1    0.2    0.1    0.1    0.1    0.2    0.1    0.0    0.1    0.1    0.3    0.2    0.4
