1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999
 292 292 292 292 292 292 292 292 292 292 292 292 292 292 292 292 292 292 292 292 292 292 292 292
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   14   15   15   15   14   14   15   15   16   15   15   15   15   15   15   14   15   16   15   15   15   15
  15   15   14   15   15   15   14   14   15   15   16   15   15   15   15   15   15   14   15   16   15   15   15   15
   4.2    4.1    3.8    3.7    5.1    5.5    5.1    4.8    4.3    4.5    4.7    4.5    4.5    4.9    5.3    5.2    5.1    5.1    5.2    5.1    5.7    5.9    5.5    5.2
   3.5    3.9    3.6    3.6    4.0    5.4    3.8    4.5    3.9    4.4    4.3    4.5    4.4    4.9    5.2    5.1    4.9    5.0    5.1    4.9    3.6    5.7    4.8    5.0
  14.7    7.9   16.7   19.8  -57.2  -65.6  -48.9  -49.6  -40.3  -27.5   17.8   49.2   29.3   21.9   33.2   33.8   27.7   23.5   15.7    2.1   44.1   15.6   34.5   41.9
 126.1  117.1  141.2  143.0  127.6   73.0  155.3  160.3  157.9  189.4  198.4  175.6  187.7  190.5  188.3  191.8  213.2  198.0  203.0  225.5  148.0  226.2  188.7  164.3
  -2.0   -1.7   -2.7   -2.7   -1.3    0.7   -2.2   -2.7   -2.7   -3.9   -3.9   -2.9   -3.8   -4.5   -4.3   -4.1   -3.6   -4.4   -4.5   -3.5   -2.2   -3.8   -3.9   -3.6
   2.7    3.4    2.2    2.1    1.7    2.1    1.0    1.0    1.1   -0.6   -1.3    0.2   -0.5   -0.8   -0.6   -0.9   -2.4   -1.4   -1.9   -3.5    1.4   -3.9   -0.6    1.0
   0.9    0.5    1.0    1.2   -3.3   -4.9   -2.8   -3.4   -2.5   -2.0    1.3    3.4    2.2    1.8    2.9    2.8    2.3    2.0    1.4    0.2    2.5    1.5    2.7    3.3
   2.8    3.4    2.4    2.4    0.4   -0.1   -0.4   -0.8   -0.3   -1.6   -0.4    1.9    0.7    0.2    0.8    0.3   -1.4   -0.7   -1.4   -3.3    1.9   -3.5   -0.1    1.6
   0.3   -0.3    0.4    0.5   -3.7   -5.3   -2.9   -3.5   -2.7   -1.4    1.8    2.8    2.1    2.0    2.9    2.9    3.0    2.3    1.9    1.0    2.1    2.2    2.8    3.1
   0.3    0.1    0.2    0.2    0.4    0.1    0.2    0.1    0.2    0.2    0.2    0.3    0.1    0.2    0.0    0.0    0.1    0.1    0.1    0.3    0.3    0.2    0.2    0.2
   2.1    1.2    0.9    0.7    3.0    0.9    3.4    1.4    1.6    0.8    1.8    0.5    0.9    0.5    0.6    0.6    1.2    0.8    0.7    1.1    4.2    1.3    2.2    0.9
   0.7    0.4    0.4    0.4    1.9    0.4    2.6    0.8    0.9    0.1    0.7    0.4    0.3    0.2    0.2    0.2    0.3    0.3    0.2    0.8    0.9    0.5    0.9    0.5
   0.4    0.3    0.3    0.2    0.8    0.7    1.2    0.9    0.7    0.6    0.4    0.3    0.5    0.3    0.3    0.4    0.8    0.4    0.3    0.5    3.7    0.7    2.0    0.7
   1.9    1.1    0.8    0.5    2.2    0.4    1.9    0.8    1.1    0.4    1.6    0.3    0.6    0.4    0.4    0.4    0.9    0.6    0.6    0.5    1.9    1.0    0.5    0.2
   44719.    38156.    40924.    23278.    21288.    11570.    31997.    40076.    43512.    46301.    24193.    19017.    17655.    15015.    21574.    19369.    18333.    26331.    28012.    33019.    27825.    24140.    36538.    28320.
   4.0    4.1    4.8    5.6    5.5    5.9    4.7    4.6    4.8    5.2    6.1    7.1    6.0    5.1    5.1    4.8    4.8    3.9    4.7    5.9    7.4    7.8    7.1    7.1
  401.   399.   389.   385.   377.   380.   364.   357.   361.   357.   365.   375.   370.   372.   374.   372.   373.   364.   363.   368.   372.   372.   369.   370.
  -4.4   -4.9   -4.1   -4.0   -3.9   -3.4   -2.8   -2.4   -3.2   -2.4   -3.0   -3.8   -3.5   -3.2   -3.7   -3.5   -1.5   -2.1   -1.7   -0.6   -1.1    0.6   -1.3   -2.8
  -0.7   -0.5   -1.2   -0.1    2.3    4.5    1.5    1.1    0.4   -0.2   -1.9   -1.4   -0.3    1.8    0.8    1.6    1.8    2.7    2.7    2.1    2.3    1.4    2.1    2.1
 0.069  0.054  0.042  0.028  0.024  0.026  0.026  0.025  0.024  0.024  0.019  0.019  0.018  0.018  0.019  0.017  0.016  0.017  0.019  0.018  0.026  0.031  0.026  0.023
    8254.     5006.     5683.     3158.     7595.     2108.    13276.     4220.    11365.     5030.     6627.     2313.     2455.     3071.     3705.     3907.     3422.     4122.     3464.     6943.     6214.     4970.     6990.     2828.
   0.3    0.1    0.3    0.4    0.6    0.5    0.7    0.6    0.6    0.3    0.7    0.4    0.6    0.3    0.3    0.2    0.6    0.2    0.4    0.4    1.4    0.7    0.6    0.4
    5.     3.     2.     2.     7.     3.    11.     4.     3.     1.     4.     2.     2.     1.     1.     2.     3.     3.     4.     4.     7.     3.     2.     2.
   0.5    0.5    0.2    0.1    0.6    0.3    0.6    0.6    0.4    0.3    0.6    0.3    0.4    0.2    0.4    0.7    1.1    0.5    0.4    0.5    1.1    0.6    0.8    0.3
   2.0    1.3    0.5    0.4    1.8    0.3    2.8    1.0    1.5    0.8    1.1    0.7    1.1    0.3    0.8    0.9    0.4    0.4    0.4    0.3    0.7    0.3    0.3    0.3
 0.009  0.008  0.009  0.004  0.004  0.007  0.004  0.003  0.002  0.001  0.002  0.001  0.001  0.001  0.001  0.002  0.001  0.001  0.001  0.004  0.007  0.004  0.005  0.004
  1.37   1.33   1.42   1.54   1.43   1.57   1.15   1.08   1.14   1.21   1.46   1.79   1.47   1.26   1.28   1.18   1.19   0.92   1.11   1.43   1.89   2.03   1.78   1.77
  -0.12    0.12   -0.16   -0.19    1.39    2.01    1.06    1.25    0.97    0.50   -0.66   -1.05   -0.78   -0.74   -1.08   -1.08   -1.12   -0.84   -0.69   -0.37   -0.78   -0.82   -1.03   -1.15
   1.63    1.69    2.34    2.58    1.32    1.14    1.21    1.40    1.86    1.87    1.75    2.15    1.80    1.27    1.13    1.09    1.13    0.96    1.13    1.52    1.48    1.42    1.61    1.71
   9.5    9.9   11.2   12.3    8.7    8.4    7.7    8.0    9.2    9.0    9.6   11.1   10.1    8.6    8.0    7.8    8.0    7.0    7.6    8.8    8.9    8.8    8.9    9.5
  6.2   6.3   6.5   6.9   5.9   6.0   5.4   5.4   5.7   5.6   6.0   6.6   6.3   5.9   5.7   5.6   5.7   5.2   5.4   5.8   5.9   5.9   5.8   6.0
 0.0130  0.0123  0.0095  0.0078  0.0158  0.0169  0.0199  0.0187  0.0141  0.0145  0.0129  0.0096  0.0117  0.0162  0.0187  0.0194  0.0185  0.0239  0.0208  0.0155  0.0151  0.0153  0.0149  0.0132
 30  30  30  20  20  20  27  27  27  10  10  10   3   3   3   0   0   0   3   3   3   3   3   3
 158  158  158  158  158  158  158  158  158  158  158  158  158  158  158  158  158  158  158  158  158  158  158  158
   -23    -22    -17    -11    -11    -16    -25    -26    -26    -22    -18    -17    -18    -16    -12    -10    -11     -9     -5     -5     -6     -7     -7     -6
  15   15   15    7    7    7   12   12   12    4    4    4    2    2    2    0    0    0    2    2    2    2    2    2
 168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2  168.2
   75   125   165    66   140   284   386   399   234    75    45    52    53    42    39    39    39    28    23    30    45    35    37    39
   -26    -70   -120    -25    -67   -198   -257   -243   -102    -20     -9    -17    -22    -18    -15    -15    -16    -12     -9     -9    -13     -8     -9     -9
    49     55     45     41     72     87    128    156    132     55     36     35     31     24     24     24     23     17     14     21     32     27     28     30
   0.5    0.6    0.7    0.2    0.7    1.5    1.9    3.0    1.7    0.2   -0.1   -0.0   -0.0   -0.1   -0.0   -0.2   -0.0   -0.1    0.0    0.2    0.2   -0.3   -0.4   -0.3
 0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451  0.008451
      2.74       2.73       2.59       2.54       2.44       2.38       2.50       2.32       2.39       2.44       2.37       2.44       2.51       2.50       2.57       2.38       2.81       2.31       2.01       1.88       1.77       1.64       1.67       1.75
     0.97      0.96      0.95      0.92      0.98      0.98      0.97      0.91      0.91      0.93      0.87      0.95      0.87      0.83      0.82      0.79      0.81      0.84      0.79      0.76      0.77      0.75      0.74      0.75
