2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003
 191 191 191 191 191 191 191 191 191 191 191 191 191 191 191 191 191 191 191 191 191 191 191 191
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  60   59   60   58   59   60   61   59   59   60   60   60   61   60   56   60   59   64   60   61   59   61   60   60
  35   37   35   35   37   37   36   37   37   36   37   37   37   37   33   37   36   40   37   38   36   37   37   37
   5.0    4.9    4.5    4.8    5.6    5.7    5.5    6.0    6.0    5.2    5.2    5.7    5.5    4.9    4.9    6.4    6.9    6.3    7.3    7.3    8.3    9.0    9.6    9.1
   4.8    4.8    4.1    4.5    5.4    5.7    5.2    6.0    6.0    5.1    4.6    5.3    5.0    4.1    3.5    6.3    6.7    5.6    6.5    5.1    8.0    8.8    9.5    9.1
  -7.7   26.4   21.5   -4.3    0.9    3.3   -6.3  -11.1  -12.7    0.9  -22.3   -2.8  -34.9  -17.2  -21.2    6.0   18.7   14.3    0.9   23.5    7.7  -10.5  -24.1  -32.2
 125.7  112.0  109.3  142.8  172.6  183.9  164.0  154.8  166.3  155.7  155.0  133.7  188.7  220.5  249.8  207.9  195.2  155.2  126.8  129.0  116.6  105.1  104.1  100.8
  -2.8   -1.6   -1.3   -3.6   -5.4   -5.7   -4.9   -5.3   -5.6   -4.6   -3.9   -3.6   -4.1   -3.0   -1.1   -5.6   -6.2   -4.9   -3.9   -2.9   -3.6   -2.3   -2.1   -1.4
   3.9    4.0    3.6    2.7    0.7   -0.4    1.4    2.5    1.4    2.1    1.8    3.8   -0.6   -2.5   -3.0   -2.9   -1.7    2.3    5.2    3.6    7.1    8.4    8.4    7.6
