2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005
 249 249 249 249 249 249 249 249 249 249 249 249 249 249 249 249 249 249 249 249 249 249 249 249
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  56   62   61   61   59   61   58   59   61   59   60   61   58   62   61   59   58   62   60   58   61   59   60   60
  30   39   37   37   36   38   36   36   37   35   37   38   33   38   38   36   34   38   37   36    1   36   37   37
   5.7    5.5    3.9    4.0    4.4    4.3    4.6    4.7    5.0    5.0    4.6    4.6    4.6    4.2    4.7    4.4    4.6    3.6    3.0    3.1    3.2    3.1    3.1    3.6
   5.4    5.4    3.5    3.2    3.8    4.0    4.1    4.6    4.9    4.7    3.7    4.5    3.9    3.8    3.5    3.6    3.6    2.8    2.4    2.7    2.7    2.9    2.9    3.4
 -41.5  -37.8  -24.1    8.1   36.8   40.5   32.6   10.5   -3.8   -8.8  -16.9  -32.3  -27.9  -29.4  -26.9  -19.6   32.2  -35.4  -24.8  -13.8   33.0   44.3   11.5   -1.1
 152.9  173.9  145.6  124.6  154.8  118.9  173.8  198.2  172.1  149.1  187.0  220.8  152.6   95.5  126.9   94.5  143.2   96.4  115.7  169.3  173.9  165.8  137.9  123.7
  -3.6   -4.2   -2.6   -1.8   -2.8   -1.5   -3.4   -4.3   -4.8   -4.0   -3.5   -2.9   -3.1   -0.3   -1.9   -0.3   -2.4   -0.3   -1.0   -2.6   -2.3   -2.0   -2.1   -1.9
   1.9    0.5    1.8    2.6    1.3    2.6    0.4   -1.4    0.7    2.4   -0.4   -2.5    1.6    3.3    2.5    3.4    1.8    2.2    2.0    0.5    0.2    0.5    1.9    2.9
  -3.6   -3.3   -1.4    0.5    2.3    2.6    2.2    0.8   -0.3   -0.7   -1.1   -2.4   -1.8   -1.9   -1.6   -1.2    1.9   -1.6   -1.0   -0.7    1.5    2.1    0.6   -0.1
   1.0   -0.4    1.3    2.6    2.1    3.4    1.4   -0.8    0.4    1.7   -0.9   -3.4    0.4    1.9    1.4    2.5    2.4    1.5    1.6    0.3    0.6    1.0    2.0    2.8
  -3.9   -3.3   -1.9   -0.4    1.6    1.3    1.8    1.4   -0.6   -1.9   -0.7   -0.7   -2.4   -3.3   -2.6   -2.6    1.0   -2.3   -1.6   -0.8    1.4    1.9    0.2   -0.7
