1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999
 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270  2270
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  14   15   16   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   14   16   14   16   14   16
  14   15   16   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   14   16   14   16   14   16
   8.0    7.8    7.7    7.6    7.8    7.3    7.1    7.3    7.4    7.5    7.4    5.4    3.7    4.6    5.4    5.5    5.3    5.4    5.3    5.5    5.6    5.5    5.4    5.3
   6.0    6.6    4.7    5.8    5.5    5.0    6.5    5.2    6.7    7.0    6.5    3.8    2.6    2.6    4.6    5.2    3.6    3.6    4.0    4.7    4.6    4.5    4.1    4.1
   8.9   -5.5   -5.6  -27.5  -14.9   15.5   40.6   24.2   -9.7  -30.4  -45.3  -13.1   17.5   22.8  -30.2  -17.4    8.5   24.9   40.9  -11.5  -18.4   13.5   -1.0   11.4
 122.7  161.4  159.0  146.6  114.8  131.8  128.0  152.2  129.1  158.8  163.5  119.8  128.2  130.3  148.4  164.0  151.1  120.9  160.1  164.3  124.3  141.0  159.2  124.4
  -3.2   -6.2   -4.4   -4.3   -2.2   -3.2   -3.0   -4.2   -4.2   -5.7   -4.4   -1.9   -1.5   -1.6   -3.4   -4.8   -3.2   -1.7   -2.8   -4.4   -2.5   -3.4   -3.8   -2.3
   5.0    2.1    1.7    2.8    4.8    3.6    3.9    2.2    5.1    2.2    1.3    3.2    1.9    1.8    2.1    1.4    1.7    2.8    1.0    1.3    3.6    2.8    1.5    3.3
   0.9   -0.6   -0.5   -2.7   -1.4    1.3    4.2    2.1   -1.1   -3.5   -4.6   -0.9    0.8    1.0   -2.3   -1.5    0.5    1.5    2.6   -0.9   -1.5    1.1   -0.1    0.8
   5.1    2.0    1.6    2.1    4.2    3.8    5.2    2.9    4.1    0.3   -1.0    2.4    2.1    2.1    1.1    0.8    1.8    3.1    1.5    1.1    3.4    2.9    1.5    3.4
   0.3   -0.9   -0.8   -3.3   -2.7    0.0    2.4    1.0   -3.3   -4.1   -4.7   -2.3   -0.1    0.2   -2.9   -1.9    0.0    0.8    2.4   -1.1   -1.9    0.8   -0.2    0.5
   0.1    0.1    0.1    0.2    0.3    0.2    0.3    0.2    0.1    0.2    0.2    1.1    0.5    0.3    0.2    0.3    0.2    0.1    0.2    0.1    0.1    0.1    0.1    0.2
   4.6    3.1    4.9    4.2    4.8    4.8    2.2    4.2    2.2    1.8    2.9    3.4    2.1    3.6    2.5    1.6    3.4    3.5    2.8    2.4    2.5    2.6    2.8    2.4
   1.7    1.2    1.7    0.6    2.2    1.7    1.6    1.3    1.3    0.6    1.6    2.1    1.4    1.0    0.4    0.6    1.5    1.6    1.8    1.4    1.6    1.5    1.5    1.6
   2.0    1.5    3.9    2.4    1.8    1.3    1.0    2.5    1.3    1.5    1.8    1.7    1.2    1.9    1.7    0.8    1.1    0.8    1.0    1.1    1.4    1.1    1.3    0.7
   3.8    2.5    2.4    3.4    3.8    4.2    1.1    3.2    1.2    0.9    1.6    2.1    1.0    2.8    1.8    1.2    2.8    3.0    2.0    1.7    1.2    1.8    2.0    1.7
  164193.   168692.   181836.   197737.   223704.   216591.   208355.   218595.   199873.   170947.   163779.   269730.   314419.   237869.   184863.   154354.   145277.   120881.   124502.   113784.   108277.   113102.   121986.   103482.
   4.3    4.4    4.3    4.2    3.8    3.4    3.1    3.0    3.2    3.2    3.3    2.9    2.8    2.7    2.8    2.7    2.8    3.0    3.2    2.9    3.2    2.9    2.8    2.9
  614.   594.   612.   616.   636.   628.   629.   626.   623.   605.   620.   638.   646.   638.   625.   607.   616.   621.   605.   587.   603.   589.   579.   592.
  -1.1    0.9    0.9   -0.1   -0.7   -0.0   -0.8    1.0   -1.6    1.4    2.0    0.5    1.3    1.0    0.6    1.2    0.0   -1.6   -0.2   -0.1   -2.7   -2.2   -1.0   -3.2
  -2.9   -2.0   -2.0   -0.2   -0.4   -1.8   -4.2   -2.9   -0.6    0.8    1.2   -0.9   -2.3   -2.4   -0.5   -1.4   -2.6   -2.8   -3.9   -0.9    0.3   -2.6   -1.4   -2.2
 0.048  0.041  0.039  0.033  0.033  0.036  0.039  0.040  0.035  0.028  0.027  0.050  0.054  0.053  0.042  0.035  0.055  0.046  0.050  0.046  0.044  0.043  0.041  0.050
   12546.     8061.    19778.    13180.    21139.    14723.    19470.    20109.    12926.    11723.    15377.    46368.    22355.    19461.    20861.    14056.    14191.     7637.    10010.     8742.     6212.    10970.    14689.    13796.
   0.3    0.2    0.3    0.3    0.4    0.4    0.2    0.2    0.2    0.2    0.2    0.3    0.2    0.2    0.1    0.2    0.2    0.2    0.3    0.1    0.5    0.2    0.3    0.3
   13.     9.    16.     7.    17.    16.    14.    14.    11.     6.    14.    14.     8.     8.     3.     4.    12.    16.    16.    12.    18.    15.    16.    16.
   2.1    1.4    3.3    2.1    1.6    1.6    0.8    2.2    1.2    1.7    1.6    1.3    0.6    1.2    1.5    0.7    1.1    1.0    1.0    1.3    1.5    1.4    1.5    0.8
