1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998
 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257  2257
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  71  71  71  71  71  71  71
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  71  71  71  71  71  71  71
  61   60   60   60   60   60   60   60   60   60   60   60   61   60   60   61   59    2   16   14   15   15   14   15
  36   38   37   37   36   38   36   36   38   38   37   37   35   35   38   38   36    2   16   14   15   15   14   15
   6.5    6.4    6.7    6.5    6.9    7.3    7.4    7.3    7.6    7.2    7.4    7.0    6.8    7.2    6.6    5.7    4.8    2.4    4.6    4.8    5.5    5.1    5.1    5.1
   6.2    6.2    6.5    6.1    5.4    5.7    7.1    6.5    7.3    6.7    6.5    5.8    6.4    7.0    6.0    5.0    4.1    2.2    2.6    4.2    4.4    4.9    5.0    5.0
  31.5   10.3   27.5   -9.3  -17.6   -5.1   15.8  -11.0    2.1   15.1   -4.9    7.7   13.8   25.8   30.8   21.3   45.8  -14.3  -68.6  -44.3  -23.1   -0.7   -1.4    5.0
 199.3  169.0  151.6  119.6  116.6  115.7  124.7  127.0  133.1  135.5  140.6  144.0  138.9  137.1  137.1  131.8  138.4  121.8  118.9  123.7   59.2  146.0  162.2  150.1
  -5.0   -6.0   -5.1   -3.0   -2.3   -2.5   -3.9   -3.8   -5.0   -4.6   -5.0   -4.6   -4.7   -4.6   -3.8   -3.1   -2.1   -1.1   -0.5   -1.7    2.1   -4.0   -4.7   -4.3
  -1.7    1.2    2.7    5.2    4.6    5.1    5.7    5.1    5.3    4.5    4.1    3.4    4.1    4.3    3.5    3.4    1.9    1.8    0.8    2.5    3.5    2.7    1.5    2.5
   3.2    1.1    3.0   -1.0   -1.6   -0.5    1.9   -1.2    0.3    1.8   -0.6    0.8    1.5    3.0    3.1    1.8    3.0   -0.6   -2.4   -2.9   -1.7   -0.1   -0.1    0.4
  -1.5    1.3    3.0    5.0    4.1    4.8    6.0    4.3    5.0    4.8    3.5    3.4    4.4    5.1    4.3    3.8    2.5    1.7    0.5    2.2    3.4    2.7    1.5    2.5
   3.3    1.0    2.6   -1.9   -2.6   -1.9   -0.1   -3.0   -1.8   -0.2   -2.2   -0.6   -0.2    1.3    1.8    0.8    2.5   -0.9   -2.5   -3.1   -1.9   -0.2   -0.1    0.3
   0.2    0.3    0.3    0.1    0.3    0.2    0.1    0.2    0.2    0.2    0.2    1.1    0.3    0.3    0.5    0.4    0.4    0.2    0.5    0.3    0.3    0.2    0.0    0.1
   1.7    1.5    1.5    2.3    4.0    4.3    1.6    3.3    1.8    2.5    3.2    4.1    2.0    1.5    2.8    2.7    2.4    0.5    3.3    1.7    3.1    1.6    0.9    1.0
   0.8    0.3    0.5    0.8    1.8    1.8    0.4    0.6    0.6    1.1    0.9    1.4    0.5    0.7    0.9    1.5    1.3    0.1    1.2    1.1    1.4    0.9    0.2    0.2
   0.8    1.4    1.1    0.5    1.4    1.2    0.5    1.4    1.1    1.1    1.6    2.3    1.5    1.1    2.3    1.4    1.5    0.4    2.3    0.8    1.1    1.0    0.6    0.3
   1.4    0.5    0.9    2.1    3.3    3.7    1.5    2.9    1.3    1.9    2.6    3.1    1.2    0.7    1.4    1.8    1.4    0.2    2.0    1.1    2.5    0.8    0.7    0.9
   94964.   101370.    89394.    82704.    74727.    74924.    70106.    74258.    86505.   100057.    98510.   106106.   104729.   102107.   115766.   134309.   163815.   176183.   142662.   125185.   112473.   115598.   112862.   106297.
  10.2   10.3   10.1   10.6    9.0    8.1    7.7    7.2    6.7    7.0    6.9    7.1    6.7    6.5    5.8    5.5    5.6    4.8    4.8    4.9    4.5    5.0    5.1    4.8
  392.   395.   393.   399.   400.   404.   396.   398.   401.   411.   413.   415.   423.   429.   442.   438.   447.   442.   449.   437.   446.   427.   425.   420.
   3.2    0.1   -1.8   -2.9   -2.8   -2.8   -3.9   -2.9   -2.1   -0.2    0.7    0.8    1.3    1.2    3.1    3.5    4.5    2.7    4.0    1.9    1.3    1.2    1.1    0.4
