2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001
  84  84  84  84  84  84  84  84  84  84  84  84  84  84  84  84  84  84  84  84  84  84  84  84
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   15   15   16   15   15   15   15   15   15   15   15   15   14   15   16   14   15   16   14   15   15   15
  15   15   15   15   16   15   15   15   15   15   15   15   15   15   14   15   16   14   15   16   14   15   15   15
   3.7    3.4    3.7    3.4    4.1    5.0    4.9    4.3    4.9    5.1    4.9    4.8    3.9    3.8    4.7    4.2    4.1    4.2    3.7    3.2    3.7    3.5    3.3    2.2
   3.3    3.2    1.8    2.3    2.6    3.9    3.5    3.7    4.7    4.9    4.6    4.0    3.3    1.5    3.3    3.0    3.5    3.7    2.9    2.6    3.3    3.1    3.0    1.6
  -7.9  -20.9  -36.0  -54.2   30.5   25.8   -1.5  -28.5   -4.7    3.0   -0.5   -5.8   -4.2   -5.6   44.1   67.0   31.8   42.5  -32.0  -52.9   -6.4   -2.2   13.9   25.0
 133.3  111.2   89.9  244.8  172.4  238.3  248.4  280.6  267.8  267.9  266.7  229.7  216.5  116.8  100.6   57.4  111.9   98.1  101.5  123.0   65.0  104.8  124.7   74.8
  -2.2   -1.1    0.0   -0.6   -2.3   -1.9   -1.3    0.6   -0.2   -0.2   -0.3   -2.6   -2.7   -0.7   -0.4    0.6   -1.1   -0.4   -0.5   -0.8    1.4   -0.8   -1.6    0.4
   2.4    2.8    1.5   -1.2    0.3   -3.0   -3.3   -3.2   -4.7   -4.9   -4.6   -3.1   -2.0    1.3    2.3    1.0    2.7    2.7    2.4    1.3    3.0    3.0    2.4    1.4
  -0.5   -1.1   -1.1   -1.9    1.3    1.7   -0.1   -1.8   -0.4    0.3    0.0   -0.4   -0.2   -0.1    2.3    2.8    1.8    2.5   -1.6   -2.0   -0.4   -0.1    0.7    0.7
   2.3    3.0    1.8   -0.2   -0.3   -3.4   -3.1   -2.5   -4.4   -4.8   -4.5   -2.9   -1.9    1.3    1.5    0.0    1.8    1.4    2.9    2.1    2.8    2.6    1.6    0.8
   0.9    0.5   -0.2   -2.2    1.3    0.5   -1.2   -2.6   -1.6   -0.9   -1.0   -1.1   -0.7    0.2    2.9    3.0    2.7    3.4   -0.3   -1.1    1.2    1.6    1.9    1.4
   0.7    0.7    0.6    0.4    0.6    0.4    0.4    0.3    0.3    0.5    0.2    0.3    0.6    0.5    0.6    0.6    0.5    0.2    0.4    0.4    0.2    0.3    0.8    0.2
   1.5    1.2    3.1    2.3    3.0    2.9    3.3    2.0    1.3    1.5    1.7    2.5    1.9    3.2    3.1    2.8    2.0    1.6    2.2    1.6    1.5    1.5    1.6    1.4
   0.8    0.6    2.1    1.8    1.1    2.1    2.6    1.6    1.1    1.1    1.5    0.8    0.7    0.7    1.6    2.0    1.2    0.6    1.2    1.2    0.7    0.7    1.3    0.9
   0.7    0.9    2.1    1.1    2.6    1.1    1.1    0.6    0.5    0.9    0.4    0.7    0.8    2.3    2.5    1.4    1.2    1.0    0.9    0.9    0.9    0.3    0.8    0.4
   1.1    0.5    0.9    0.9    1.1    1.7    1.6    1.1    0.5    0.6    0.5    2.2    1.5    2.1    1.0    1.4    1.0    1.0    1.6    0.5    0.9    1.2    0.6    1.0
   81364.    66600.    71371.    71629.    81957.    65232.    65294.    70315.    66565.    59884.    63690.    71425.    95180.   100547.    90696.    84751.    90585.    79176.    76588.    77749.    63856.    68684.    77182.    67968.
   4.8    4.9    5.1    5.6    5.6    5.7    6.0    6.1    6.4    5.4    5.6    5.8    5.5    5.0    4.1    3.9    3.6    3.4    3.3    3.7    3.6    3.4    3.6    3.6
  402.   398.   403.   409.   411.   428.   436.   442.   436.   435.   428.   429.   427.   430.   425.   425.   410.   409.   409.   411.   416.   402.   394.   395.
  -1.0   -1.3   -0.5    1.2    0.3    1.0    1.7    1.0    2.1    2.1    2.3    2.0    1.9    1.1    1.5    2.3    1.6    0.9    1.1    2.6    1.9    1.4    1.5    1.2
  -0.2    0.1   -0.2   -0.4   -1.2    0.2    0.7    0.3   -0.1    0.1    0.2    0.6    0.6    1.0   -0.5   -1.1    0.1   -1.0    1.3    1.3    1.3    0.9    0.4    1.8
 0.066  0.060  0.057  0.055  0.050  0.051  0.043  0.040  0.042  0.039  0.041  0.041  0.046  0.048  0.045  0.041  0.038  0.033  0.033  0.039  0.034  0.033  0.034  0.044
    3632.     9386.     5567.     5460.     9671.     6003.     5993.     4883.     2840.     7007.     2491.     3875.    13838.     7537.    14386.    19151.    12358.     2921.     4913.     5742.     3594.     3054.     3573.     3866.
   0.2    0.2    0.5    0.5    1.2    1.0    0.9    0.5    0.3    0.5    0.2    0.5    0.3    0.9    0.4    0.4    0.3    0.2    0.4    0.4    0.4    0.3    0.2    0.2
    5.     2.     8.     3.     7.     6.     1.     2.     2.     3.     3.     1.     3.     3.     4.     5.     4.     2.     6.     4.     6.     5.     2.     1.
   0.5    0.5    1.3    0.4    1.5    0.6    0.5    0.4    0.3    0.4    0.8    0.4    0.5    1.0    0.9    0.7    0.8    0.9    1.1    0.6    0.9    0.4    0.3    0.3
   0.8    0.3    0.4    0.5    0.7    0.3    0.2    0.3    0.2    0.3    0.3    0.4    0.5    1.2    0.4    0.9    0.5    0.8    1.0    0.6    0.5    1.0    0.6    0.4
 0.004  0.006  0.005  0.004  0.005  0.004  0.006  0.005  0.003  0.003  0.003  0.004  0.003  0.005  0.006  0.005  0.004  0.006  0.006  0.004  0.002  0.003  0.003  0.003
  1.64   1.61   1.70   1.91   1.90   2.10   2.23   2.31   2.37   1.97   1.99   2.07   1.98   1.84   1.46   1.37   1.16   1.08   1.04   1.21   1.18   1.04   1.06   1.10
  -0.36   -0.20    0.08    0.90   -0.53   -0.21    0.52    1.15    0.70    0.39    0.43    0.47    0.30   -0.09   -1.23   -1.27   -1.11   -1.39    0.12    0.45   -0.50   -0.64   -0.75   -0.55
   3.06    3.44    3.10    4.03    2.91    1.84    2.01    2.73    2.16    1.63    1.86    2.09    3.36    3.30    1.69    1.96    1.95    1.66    2.06    3.10    2.10    2.28    2.83    6.07
  11.9   13.0   12.3   14.2   11.9   10.2   10.9   12.7   11.3    9.9   10.3   10.8   12.8   12.7    9.2   10.0    9.5    9.0   10.0   12.4   10.7   10.6   11.3   17.0
  6.2   6.5   6.4   6.7   6.3   6.4   6.6   6.9   6.6   6.4   6.4   6.4   6.5   6.4   5.8   6.1   5.8   5.8   6.0   6.4   6.4   6.1   6.1   6.8
 0.0084  0.0071  0.0079  0.0059  0.0085  0.0114  0.0100  0.0074  0.0094  0.0121  0.0111  0.0103  0.0072  0.0074  0.0142  0.0119  0.0132  0.0148  0.0118  0.0078  0.0105  0.0106  0.0093  0.0041
  7   7   7  17  17  17  20  20  20  27  27  27  20  20  20  10  10  10  13  13  13   7   7   7
 272  272  272  272  272  272  272  272  272  272  272  272  272  272  272  272  272  272  272  272  272  272  272  272
   -26    -26    -24    -23    -23    -20    -20    -23    -25    -26    -24    -22    -22    -22    -22    -20    -18    -15    -13    -14    -14    -13    -15    -16
   3    3    3    6    6    6    7    7    7   12   12   12    7    7    7    4    4    4    5    5    5    3    3    3
 215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7  215.7
   60    53    61   183   209   105   152   194   327   240   374   194   174   158    88    62    68    69    47    58   144    70    61    59
   -36    -29    -27   -115   -147    -49    -56   -100   -228   -121   -213   -108    -83    -78    -36    -35    -46    -39    -27    -27   -109    -52    -41    -37
    25     24     34     68     62     56     96     95     99    119    161     86     91     80     52     27     22     30     20     31     35     18     21     22
   0.1    0.0    0.1    0.8    0.7    0.2    0.8    0.5    1.3    0.8    1.1    1.2    1.8    1.1   -0.5   -0.5   -0.3   -0.8   -0.1    0.4    0.5   -0.1   -0.2    0.0
 0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976  0.008976
      0.55       0.54       0.54       0.52       0.54       0.56       0.57       0.54       0.55       0.50       0.53       0.57       0.60       0.66       1.41       0.83       1.00       1.12       1.44       1.89       2.00       2.68       3.50       4.33
     0.50      0.47      0.48      0.46      0.47      0.49      0.50      0.47      0.48      0.44      0.47      0.49      0.50      0.55      1.23      0.61      0.72      0.77      0.93      1.10      1.17      1.46      1.67      1.99
     0.47      0.45      0.46      0.43      0.45      0.47      0.48      0.45      0.46      0.41      0.44      0.46      0.45      0.48      1.14      0.44      0.55      0.56      0.63      0.67      0.69      0.78      0.78      0.90
     0.45      0.43      0.44      0.41      0.43      0.45      0.46      0.43      0.43      0.39      0.42      0.44      0.42      0.45      1.10      0.39      0.47      0.46      0.50      0.49      0.50      0.53      0.49      0.55
     0.38      0.37      0.38      0.36      0.37      0.39      0.40      0.37      0.38      0.34      0.36      0.38      0.37      0.39      1.02      0.35      0.39      0.38      0.41      0.38      0.40      0.41      0.36      0.41
     0.30      0.28      0.29      0.28      0.28      0.31      0.30      0.28      0.30      0.26      0.29      0.29      0.29      0.30      0.57      0.27      0.30      0.29      0.31      0.28      0.30      0.31      0.28      0.31
 -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
