2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 336 336 336 336 336 336 336 336 336 336 336 336 336 336 336 336 336 336 336 336 336 336 336 336
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  14   16   14   16   14   15   15   15   15   15   15   15   15   15   14   16   13   16   13   13   13   15   15   15
  14   16   14   16   14   15   15   15   15   15   15   15   15   15   14   16   13   16   13   13   13   15   15   15
   5.0    4.3    4.8    4.7    4.8    4.7    4.9    4.6    4.2    4.0    3.6    3.2    4.6    5.2    5.4    5.6    5.3    5.5    5.5    5.3    4.9    4.9    4.8    5.0
   4.3    4.0    4.4    4.3    4.8    4.7    4.8    4.6    4.2    3.9    3.4    2.3    4.4    5.1    5.3    5.6    5.3    5.4    5.5    5.2    4.9    4.9    4.8    4.9
 -19.7   29.2    2.9  -22.2   -9.1   -1.4   -1.8   -1.8   -6.8  -18.5  -24.7   -9.8   -2.3   -8.3  -22.3  -22.7  -26.3  -23.9  -21.8  -16.9   -2.5   -6.2   -7.1   -1.9
 350.0   27.8   80.9  174.4  163.9  158.4  162.0  160.3  150.7  144.7  134.9   98.4   95.5  109.7  112.0  128.5  126.5  142.6  151.5  164.3  171.8  180.5  179.9  168.5
   4.0    3.1    0.7   -4.0   -4.6   -4.3   -4.6   -4.3   -3.6   -3.0   -2.2   -0.3   -0.4   -1.7   -1.8   -3.2   -2.8   -3.9   -4.4   -4.8   -4.8   -4.9   -4.7   -4.8
  -0.7    1.6    4.4    0.4    1.3    1.7    1.5    1.5    2.0    2.2    2.2    2.2    4.3    4.7    4.6    4.0    3.8    3.0    2.4    1.3    0.7    0.0    0.0    1.0
  -1.5    2.0    0.2   -1.6   -0.8   -0.1   -0.2   -0.1   -0.5   -1.2   -1.4   -0.4   -0.2   -0.7   -2.0   -2.1   -2.3   -2.2   -2.0   -1.5   -0.2   -0.5   -0.6   -0.2
  -0.7    1.6    4.4    0.3    1.2    1.6    1.4    1.4    1.7    1.7    1.6    1.9    4.0    4.3    4.0    3.5    3.4    2.8    2.3    1.3    0.7    0.0    0.0    1.0
  -1.5    2.0    0.0   -1.6   -1.0   -0.4   -0.6   -0.5   -1.1   -1.9   -2.1   -1.1   -1.5   -2.0   -3.1   -2.9   -2.9   -2.5   -2.1   -1.5   -0.2   -0.5   -0.6   -0.2
   1.1    0.6    0.4    0.4    0.1    0.1    0.0    0.2    0.1    0.3    0.9    0.9    0.2    0.2    0.1    0.1    0.0    0.1    0.1    0.2    0.1    0.0    0.1    0.1
   2.5    1.4    1.9    1.8    0.4    0.2    0.4    0.3    0.8    0.6    1.3    2.2    1.3    1.0    0.8    0.7    0.4    1.1    0.8    1.0    0.3    0.5    0.5    0.2
   1.5    0.6    1.2    1.1    0.1    0.1    0.1    0.2    0.3    0.2    0.7    1.2    1.1    0.6    0.5    0.4    0.3    0.4    0.4    0.3    0.1    0.0    0.1    0.1
   1.0    1.1    0.5    1.4    0.3    0.2    0.2    0.1    0.4    0.5    0.9    1.6    0.3    0.4    0.4    0.5    0.2    0.9    0.7    0.7    0.2    0.4    0.4    0.2
   1.8    0.7    1.4    0.3    0.3    0.1    0.3    0.2    0.6    0.3    0.6    0.8    0.6    0.7    0.3    0.3    0.3    0.4    0.1    0.7    0.1    0.3    0.1    0.1
  246016.   227222.   158696.    81644.    52901.    61723.    38375.    33163.    63750.    83468.    90897.    75402.   103169.    94808.    90706.   121689.    79743.   109656.   180749.   205108.   212987.   193729.   185825.   172490.
   3.8    3.0    3.2    2.1    1.2    1.0    1.0    1.2    1.3    1.5    1.8    2.5    0.8    1.0    1.2    1.0    1.6    1.1    0.9    1.2    1.5    1.5    1.5    1.4
  476.   477.   468.   472.   472.   471.   471.   467.   458.   469.   469.   456.   456.   445.   444.   441.   432.   408.   413.   409.   405.   397.   391.   391.
   6.0    8.3    7.8    7.7    7.5    4.8    3.5    2.9    1.8    1.1    1.9    2.3    0.6    1.7    2.1    2.6    2.4    4.5    7.0    6.7    7.0    7.6    6.5    3.9
   4.2    2.2    0.8   -0.6   -1.3   -0.8   -0.2   -0.7   -0.5   -2.1   -3.2   -2.8   -2.7   -1.0    1.1    0.1   -0.9   -1.2   -1.8   -1.8   -3.8   -3.4   -2.8   -2.8
 0.027  0.026  0.025  0.026  0.017  0.023  0.016  0.024  0.016  0.019  0.021  0.019  0.023  0.031  0.033  0.027  0.030  0.026  9.999  0.030  0.031  0.013  9.999  9.999
   34099.    27590.    21319.    22485.     5701.     9162.     7213.    20464.    10061.    22349.    29115.    19613.    14686.    22527.    12362.    32597.     8534.    26670.    28712.    44604.    15432.    11390.     8610.     8985.
   0.3    0.5    0.4    0.9    0.1    0.1    0.1    0.1    0.2    0.2    0.8    1.0    0.2    0.3    0.1    0.2    0.1    0.2    0.1    0.2    0.1    0.1    0.1    0.1
    1.     6.     5.     4.     2.     3.     1.     6.     3.     3.    11.     5.     8.     4.     6.     6.     5.    10.     6.     8.     3.     2.     2.     2.
   0.8    0.6    1.0    0.9    0.8    0.6    0.1    0.5    0.3    0.6    1.3    1.4    1.4    1.6    0.7    1.2    0.3    2.1    1.7    1.0    0.5    0.5    0.9    0.4
   0.3    2.1    0.6    0.6    0.2    0.2    0.4    0.4    0.4    0.5    0.9    0.6    0.6    0.9    0.3    0.9    0.5    1.0    0.4    1.4    0.2    0.5    0.2    0.1
