2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018
 242 242 242 242 242 242 242 242 242 242 242 242 242 242 242 242 242 242 242 242 242 242 242 242
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524  2524
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 71  71  51  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  59   59   59   60   58   59   59   60   59   59   57   57   60   56   60   62   59   59   61   59   61   59   63   60
  15   15    3    4   17   30   34   36   32   33   31   33   31   35   37   37   36   36   36   36   37   35   39   35
   2.3    2.3    2.4    2.0    2.0    2.3    2.5    2.8    2.9    2.8    2.9    2.6    2.5    2.2    2.1    2.5    2.8    3.0    3.8    4.4    4.5    4.9    4.4    4.3
   2.2    2.2    2.3    1.9    2.0    2.2    2.5    2.6    2.8    2.7    2.8    2.6    2.4    1.9    2.1    2.4    2.7    2.9    3.6    4.3    4.4    4.8    3.6    4.1
 -14.5   -7.6    4.7   -6.1  -10.1  -12.7  -12.0  -26.5  -18.0  -14.4  -14.9  -10.1  -18.2  -17.9    3.5   11.4   11.4   -1.9  -28.1  -32.9  -17.4  -22.7  -34.2  -24.3
 152.0  157.3  158.2  168.9  182.6  183.9  184.9  194.9  214.9  230.9  221.4  233.0  224.3  211.8  251.1  269.7  267.6  262.6  270.0  268.3  253.7  264.0  303.1  281.5
  -1.9   -2.0   -2.1   -1.8   -2.0   -2.2   -2.4   -2.3   -2.2   -1.7   -2.0   -1.6   -1.7   -1.6   -0.7    0.0   -0.1   -0.4    0.0   -0.1   -1.2   -0.5    1.6    0.7
   1.0    0.9    0.9    0.4   -0.1   -0.1   -0.2   -0.6   -1.5   -2.1   -1.8   -2.1   -1.6   -1.0   -1.9   -2.4   -2.6   -2.9   -3.2   -3.6   -4.0   -4.4   -2.5   -3.6
  -0.5   -0.3    0.2   -0.2   -0.4   -0.5   -0.5   -1.2   -0.9   -0.7   -0.7   -0.5   -0.8   -0.6    0.1    0.5    0.5   -0.1   -1.7   -2.3   -1.3   -1.9   -2.0   -1.7
   0.9    0.8    0.9    0.3   -0.2   -0.3   -0.4   -1.1   -1.7   -2.2   -1.9   -2.1   -1.8   -1.2   -1.6   -2.0   -2.2   -2.8   -3.6   -4.1   -4.2   -4.7   -2.9   -3.9
  -0.7   -0.5   -0.1   -0.3   -0.3   -0.4   -0.4   -0.8   -0.0    0.5    0.3    0.7    0.1   -0.0    1.0    1.5    1.5    0.9   -0.6   -1.3   -0.3   -0.9   -1.4   -0.9
   0.2    0.2    0.1    0.3    0.3    0.2    0.3    0.1    0.1    0.1    0.1    0.2    0.1    0.1    0.1    0.1    0.1    0.1    0.3    0.2    0.1    0.1    0.5    0.2
   0.6    0.6    0.7    0.7    0.3    0.5    0.6    0.8    0.5    0.3    0.5    0.3    0.7    1.0    0.3    0.4    0.6    0.8    1.0    0.5    0.9    0.9    2.6    1.3
   0.3    0.2    0.2    0.4    0.3    0.2    0.4    0.4    0.1    0.2    0.3    0.2    0.4    0.4    0.3    0.3    0.4    0.5    0.4    0.3    0.5    0.7    2.1    0.8
   0.4    0.4    0.4    0.4    0.1    0.1    0.2    0.5    0.3    0.1    0.4    0.1    0.3    0.8    0.1    0.1    0.2    0.2    0.3    0.3    0.2    0.2    1.4    0.6
   0.3    0.4    0.5    0.2    0.2    0.4    0.4    0.6    0.4    0.2    0.2    0.2    0.4    0.4    0.2    0.2    0.4    0.5    0.9    0.3    0.7    0.5    0.6    0.8
   55450.    64345.    64311.    57564.    52494.    42164.    28207.    43327.    53270.    48706.    33514.    16397.    18094.    22904.    20098.    19499.    20577.    18808.    20392.    20962.    24144.    21345.    29163.    23921.
 999.9  999.9    2.7    3.0    2.6    2.7    3.5    2.9    2.5    2.8    3.2    4.6    5.2    4.5    3.6    3.7    3.7    4.4    3.8    3.6    3.7    3.2    4.9    7.0
  453.   452.   455.   460.   449.   447.   442.   443.   437.   429.   419.   401.   387.   382.   375.   377.   378.   378.   379.   375.   377.   371.   380.   392.
  -4.8   -4.5   -1.6   -0.3   -0.1   -0.3   -0.0   -0.4   -0.8   -0.6   -1.1   -0.5    0.4    0.8    0.2   -0.3    0.1    0.6    0.9    0.9    0.1   -0.3   -1.0   -1.1
  -2.5   -2.3   -2.4   -3.5   -2.8   -2.7   -2.9   -2.4   -3.0   -2.4   -2.5   -1.6   -1.4   -1.2   -0.2   -0.9   -1.1   -1.2   -1.4   -3.4   -3.7   -3.9   -2.5   -1.5
 9.999  9.999  9.999  0.044  0.035  0.033  0.018  0.022  0.026  0.022  0.013  0.007  0.010  0.010  0.008  0.006  0.006  0.006  0.009  0.007  0.010  0.008  0.010  0.008
    4802.     5824.     8336.     4259.     7916.    15139.    12138.    14149.     5395.     4306.     9028.     2406.     2369.     2201.     2049.     1973.     1898.     1692.     3411.     2183.     4531.     3219.     7059.     2727.
 999.9  999.9    0.1    0.1    0.1    0.4    0.3    0.4    0.1    0.1    0.3    0.6    0.1    0.4    0.2    0.2    0.2    0.2    0.4    0.2    0.3    0.2    1.5    0.6
    1.     0.     0.     2.     3.     5.     4.     4.     2.     3.     4.     6.     2.     3.     2.     3.     3.     3.     4.     2.     4.     3.     8.     2.
   0.5    0.3    0.2    0.1    0.2    0.2    0.3    0.4    0.2    0.2    0.5    0.6    0.3    0.4    0.2    0.3    0.3    0.4    0.7    0.5    0.8    0.4    0.5    0.3
   0.1    0.4    0.2    0.1    0.4    0.5    0.4    0.4    0.3    0.3    0.2    0.7    0.4    0.6    0.3    0.2    0.4    0.5    0.8    0.4    0.7    0.6    0.8    0.3
 9.999  9.999  9.999  0.000  0.006  0.008  0.010  0.007  0.002  0.003  0.004  0.002  0.001  0.002  0.001  0.001  0.001  0.000  0.001  0.001  0.002  0.001  0.002  0.001
 99.99  99.99   1.12   1.25   1.00   1.02   1.22   1.03   0.88   0.94   0.99   1.27   1.35   1.14   0.87   0.90   0.90   1.08   0.94   0.87   0.91   0.76   1.23   1.85
   0.32    0.23    0.05    0.14    0.13    0.18    0.18    0.35    0.00   -0.21   -0.13   -0.28   -0.04    0.00   -0.38   -0.57   -0.57   -0.34    0.23    0.49    0.11    0.33    0.53    0.35
 999.99  999.99    3.76    5.80    4.89    3.62    3.65    2.64    2.25    2.63    2.56    4.10    5.07    5.85    5.04    3.64    2.92    2.99    1.63    1.16    1.16    0.83    1.66    2.40
 999.9  999.9   15.6   19.9   18.1   16.0   16.5   13.5   11.9   12.8   12.9   16.5   17.6   18.4   16.9   14.5   13.0   13.2    9.7    8.1    8.1    6.8    9.6   12.1
 99.9  99.9   7.6   8.1   7.9   7.9   8.1   7.4   6.9   7.1   7.2   7.8   7.6   7.5   7.3   7.1   6.9   7.0   6.3   5.7   5.7   5.2   6.1   6.9
 9.9999  9.9999  0.0049  0.0030  0.0036  0.0047  0.0043  0.0066  0.0084  0.0072  0.0071  0.0043  0.0038  0.0035  0.0041  0.0057  0.0071  0.0068  0.0126  0.0182  0.0183  0.0259  0.0130  0.0082
 13  13  13   7   7   7  10  10  10   3   3   3   3   3   3   3   3   3   7   7   7  17  17  17
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   -33    -33    -29    -26    -26    -25    -25    -26    -24    -25    -25    -24    -25    -27    -27    -27    -27    -24    -26    -30    -30    -28    -26    -24
   5    5    5    3    3    3    4    4    4    2    2    2    2    2    2    2    2    2    3    3    3    6    6    6
  69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6   69.6
 9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999  9999
 99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999
 99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999  99999
   0.6    0.4    0.6    0.3    0.1    0.1   -0.0    0.1   -0.1    0.1    0.3    0.3    0.5    0.5    0.4    0.6    0.9    1.1    1.2    0.9    1.0    0.6    0.7    0.9
 0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950  0.005950
1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00
 99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99
 99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99
     0.27      0.25      0.27      0.27      0.29      0.29      0.27      0.26      0.29      0.29      0.29      0.32      0.28      0.27      0.30      0.27      0.29      0.26      0.28      0.31      0.27      0.30      0.29      0.29
     0.17      0.16      0.17      0.18      0.18      0.19      0.18      0.17      0.17      0.17      0.19      0.19      0.19      0.17      0.20      0.17      0.19      0.19      0.18      0.19      0.18      0.17      0.19      0.19
     0.13      0.12      0.13      0.13      0.13      0.14      0.13      0.12      0.13      0.13      0.13      0.14      0.14      0.13      0.15      0.13      0.15      0.14      0.13      0.14      0.13      0.13      0.14      0.14
 -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
