1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998
 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249  2249
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  71  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  71  52  52  52  52  52  52  52  52  52
  57   61   62   57   56   66   58   56   62   59   61   56   59   32   15   44   60   58   60   59   64   59   63   62
  38   34   39   38   34   22    1    3   14    6   28   28   30   12   15   20   35   37   38   37   36   36   32   37
  14.5   13.6   13.8   15.6   14.2   11.9    7.2    6.3    9.3    8.8    8.5    8.4    8.5    8.0    7.3    7.6    7.5    7.4    7.5    7.8    7.6    8.4    8.6    9.6
  14.4   13.2    9.1   14.5   12.9    8.1    5.6    4.8    9.1    8.6    8.4    8.3    8.4    3.8    7.1    7.4    7.4    7.3    7.4    7.7    7.3    8.3    8.3    9.4
  -9.8   -8.6  -46.9  -41.5  -40.4  -51.6   11.2  -43.1  -32.7  -27.8  -28.1  -16.0  -20.4  -82.0  -62.5  -21.5  -25.0  -25.6  -21.2  -17.1    8.4   42.2   46.8   68.6
  71.4   81.1   36.8  298.8  343.3  332.8  234.9  294.2    5.6  315.7  324.6  332.3  333.0  288.1  316.1  330.5  325.0  325.4  331.8  336.5  338.5  346.3  349.9   40.2
   4.5    2.0    5.0    5.2    9.4    4.5   -3.1    1.4    7.6    5.5    6.0    7.1    7.1    0.2    2.4    6.0    5.5    5.4    6.1    6.7    6.8    6.0    5.6    2.6
  13.5   12.9    3.7   -9.5   -2.8   -2.3   -4.5   -3.2    0.7   -5.3   -4.3   -3.7   -3.6   -0.5   -2.3   -3.4   -3.9   -3.7   -3.3   -2.9   -2.7   -1.5   -1.0    2.2
  -2.5   -2.0   -6.6   -9.6   -8.3   -6.4    1.1   -3.3   -4.9   -4.0   -4.0   -2.3   -2.9   -3.8   -6.3   -2.7   -3.1   -3.2   -2.7   -2.3    1.1    5.6    6.0    8.7
  13.2   12.5    6.0   -5.5   -0.1   -0.6   -4.6   -2.6    1.4   -4.8   -3.8   -3.4   -3.2    0.1   -1.1   -2.7   -2.9   -2.4   -2.0   -1.7   -2.9   -3.9   -3.7   -2.1
   3.9    3.7   -4.6  -12.3   -8.8   -6.8    0.1   -3.8   -4.8   -4.6   -4.4   -2.7   -3.3   -3.8   -6.6   -3.4   -4.1   -4.2   -3.7   -3.3   -0.2    4.3    4.8    8.7
   0.1    0.2    0.6    0.6    1.4    2.2    1.3    1.9    0.1    0.2    0.2    0.1    0.1    0.3    0.1    0.1    0.1    0.1    0.1    0.1    0.1    0.5    0.5    0.1
   1.4    3.0   10.4    5.4    6.1    8.9    4.5    4.4    1.7    1.5    1.2    1.2    1.0    7.0    1.0    1.4    1.0    1.1    1.0    1.0    1.8    1.1    2.3    1.9
   0.5    2.3    2.6    3.6    3.0    5.7    2.2    3.0    0.5    0.9    0.6    0.2    0.5    5.7    0.7    0.8    0.6    0.5    0.3    0.3    0.4    0.7    1.4    1.4
   0.3    0.5    9.5    3.7    5.0    4.4    1.8    1.8    1.4    1.0    0.5    0.7    0.6    3.8    0.6    0.8    0.4    0.2    0.4    0.3    0.4    0.6    0.8    1.2
   1.2    1.9    3.2    1.2    1.8    5.4    3.5    2.7    0.8    0.7    0.9    1.0    0.6    1.4    0.4    0.9    0.7    1.0    0.9    0.9    1.7    0.6    1.6    0.6
  147252.   128519.   197153.   251438.   369158.   309040.  1464787.    89216.    42184.   146192.    73952.    99747.    87254.   180041.   241519.   109106.    81957.    74112.    75467.    66596.    56584.    40863.    41016.    62469.
   1.5    1.5    2.2    3.0    2.8    2.8    2.6    0.3    0.3    0.2    0.3    0.4    0.4    0.7    0.6    0.8    0.8    0.9    1.0    0.9    0.9    1.0    1.0    1.3
  628.   637.   627.   637.   569.   575.   670.   556.   567.   558.   567.   587.   580.   728.   639.   567.   547.   534.   518.   508.   511.   544.   548.   630.
   2.2   -1.0   -5.5   -4.9    3.5    5.4    2.2    3.6    1.5    4.3    1.9    0.7    2.6    7.1    2.0    1.9    2.2    0.9    1.7    2.6    2.2    6.1    5.9    9.9
   4.7    7.2    6.4    4.5    8.3    7.2   13.1    8.5    6.8    7.1    5.2   -1.3   -5.8   -6.3   -8.7   -5.0   -2.8   -2.7   -3.0   -3.9   -0.4    3.9    3.8    5.7
 0.057  0.040  0.037  0.073  0.078  0.076  9.999  9.999  0.047  9.999  0.035  9.999  9.999  9.999  9.999  0.024  0.023  0.024  9.999  9.999  0.030  0.031  0.033  0.033
   14400.    41408.    83049.   107137.   124207.    99633.        0.    25561.    15241.    31489.    47400.    68002.    30911.   108348.    25093.    23819.    22216.    10631.     9913.     9300.    13050.     8250.    17612.    15137.
   0.2    0.3    0.7    0.5    0.6    0.7    0.0    0.0    0.1    0.1    0.0    0.1    0.1    0.2    0.1    0.1    0.1    0.1    0.1    0.1    0.1    0.1    0.1    0.2
   15.    27.    31.    27.    19.    23.     0.    12.    13.     9.    12.    12.    14.    83.    13.    12.     7.    12.     8.     6.    17.    10.    25.    24.
   1.0    0.9    4.7    1.3    4.7    1.8    0.0    1.7    2.7    3.0    1.0    1.4    1.2    3.6    1.1    0.7    0.7    1.4    0.9    0.9    1.0    1.4    1.3    1.6
   1.1    2.1    2.1    1.5    2.7    1.8    0.0    1.1    2.4    1.4    2.7    2.8    1.5    1.1    0.9    1.4    1.3    1.5    2.0    1.1    2.0    0.9    1.9    1.2
