1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999
 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264 264
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   16   15   15   15   15   15   15   15   15   15   15   14   15   15   15   15   14   16   15   15   15   15   14
  15   16   15   15   15   15   15   15   15   15   15   15   14   15   15   15   15   14   16   15   15   15   15   14
   7.3    8.3    8.3    7.4    6.7    6.5    5.4    6.2    6.7    6.1    6.0    5.8    5.8    6.9    6.5    5.3    4.8    6.0    7.4    8.0    8.9   10.6   11.1   11.2
   4.1    7.7    8.1    6.7    6.4    5.1    4.4    5.3    6.4    6.0    5.9    5.7    5.2    6.7    6.5    4.9    4.4    3.5    6.9    6.7    6.0   10.5   10.9   11.1
  13.6   33.1   40.2   62.9   79.7    6.6   17.7  -31.5  -40.3  -26.8  -31.3  -38.1  -79.1  -15.6   -7.1   -2.9   -2.4   -3.9   -0.3  -25.3  -13.7  -45.6  -36.3  -33.3
 298.3  305.3  302.8  316.8  330.3  308.8    6.6  326.0  329.7  316.1  306.9  303.0  286.9  114.5  124.8  123.2  141.3  141.9   96.0  145.2  105.0  201.8  164.9  129.0
   1.9    3.7    3.4    2.2    1.0    3.2    4.2    3.7    4.2    3.9    3.0    2.4    0.3   -2.7   -3.7   -2.7   -3.5   -2.8   -0.7   -5.0   -1.5   -6.8   -8.5   -5.8
  -3.5   -5.3   -5.2   -2.1   -0.6   -3.9    0.5   -2.5   -2.5   -3.7   -4.0   -3.8   -0.9    5.9    5.3    4.1    2.8    2.2    6.9    3.5    5.7   -2.7    2.3    7.2
   1.0    4.2    5.2    6.0    6.3    0.6    1.3   -2.8   -4.1   -2.7   -3.1   -3.5   -5.1   -1.8   -0.8   -0.2   -0.2   -0.2    0.0   -2.9   -1.4   -7.5   -6.4   -6.1
  -3.1   -4.0   -3.4    0.1    1.9   -3.3    1.1   -3.6   -4.3   -4.6   -5.0   -5.1   -3.5    4.1    4.2    3.6    2.5    2.0    6.5    2.5    5.2   -4.4    0.8    5.6
   1.8    5.5    6.5    6.4    6.0    2.2    0.9   -1.1   -2.1   -0.2   -0.3   -0.8   -3.8   -4.6   -3.3   -2.0   -1.3   -1.0   -2.2   -3.8   -2.8   -6.7   -6.8   -7.6
   0.8    0.5    0.2    0.7    0.2    0.4    0.3    0.7    0.3    0.2    0.3    0.2    0.6    0.5    0.3    0.7    0.3    0.2    0.4    0.7    0.8    0.4    0.3    0.2
   5.8    2.7    1.4    2.9    1.6    3.8    3.0    3.2    1.7    1.0    0.7    1.2    2.3    1.5    1.0    2.0    1.5    4.7    2.3    4.1    6.3    1.5    2.1    1.2
   1.3    0.7    0.8    0.3    0.6    0.8    0.6    0.9    0.3    0.5    0.4    0.7    0.8    0.5    0.6    1.0    1.1    4.2    1.7    2.9    2.7    0.7    0.9    0.7
   4.9    2.4    1.0    2.8    1.4    1.1    2.7    2.8    1.5    0.5    0.3    0.9    2.0    1.0    0.5    1.6    0.9    2.1    0.5    2.0    4.8    1.2    1.7    0.8
   2.9    0.9    0.3    0.4    0.4    3.5    1.1    1.3    0.8    0.7    0.5    0.4    0.9    1.1    0.6    0.6    0.7    0.4    1.5    2.2    3.1    0.4    1.0    0.7
   34266.    37813.    61327.    83270.    87035.    95725.   112986.   108367.    98109.    61670.    51363.    44337.    32765.    17838.    21202.    30221.    46725.    45236.    33794.    37862.    31997.    30376.    39961.    25134.
  12.3   10.4    8.5    7.3    7.5    8.7    8.9    6.3    6.4    8.1    7.7    7.8   10.0    9.4   10.5   13.8   13.0   13.4   16.1   16.3   15.4   10.2   10.4   11.7
  375.   378.   394.   394.   388.   389.   391.   401.   399.   397.   392.   387.   382.   377.   371.   372.   369.   369.   361.   357.   362.   365.   363.   357.
   0.2    0.5    2.9    1.7   -0.7    1.4    0.6    0.0    1.2    1.5    2.1    3.3    2.3   -0.5   -1.1   -2.3   -1.8   -1.3   -1.6   -1.1   -0.9    4.3    1.7    0.2
   4.2    4.2   -0.6   -2.8   -1.0    0.4    0.2    3.5    3.8    4.6    4.5    3.4    2.5    2.2    2.2    2.0    1.3    0.9    0.9    1.7    2.3    0.7    1.4    1.7
 0.024  0.025  0.020  0.045  0.043  0.036  0.034  0.036  0.044  0.022  0.020  0.022  0.029  0.016  0.014  0.039  0.040  0.040  0.030  0.029  0.041  0.026  0.028  0.033
    7633.     3393.     9942.     9120.     7550.     7246.    11885.    13897.    15064.     5698.     5381.     8738.     4166.     4312.     3026.     9449.    10035.    10331.     4052.     7638.     5411.     2201.     7193.     1542.
   2.2    2.2    1.6    1.0    0.5    0.6    1.2    0.5    0.7    0.3    0.6    0.7    1.9    0.9    0.7    0.6    1.0    2.2    0.8    3.5    3.0    0.9    0.6    1.1
    3.     3.     8.     3.     3.     4.     6.     8.     3.     2.     3.     4.     2.     2.     3.     5.     5.     7.     4.     8.     5.     1.     2.     3.
   1.3    0.6    2.0    2.4    0.4    0.8    1.0    0.8    0.3    0.2    0.8    0.4    1.2    0.4    0.3    0.3    0.4    0.7    0.5    0.7    2.6    0.5    0.9    0.5
   0.6    0.4    2.6    0.4    0.8    1.2    0.7    1.0    0.7    0.4    1.0    1.0    1.4    0.6    0.4    0.3    0.5    0.3    0.3    0.6    0.7    0.3    0.7    0.4
 0.004  0.007  0.007  0.013  0.006  0.005  0.002  0.005  0.004  0.005  0.003  0.002  0.009  0.004  0.002  0.009  0.004  0.004  0.005  0.007  0.010  0.002  0.001  0.002
  3.17   2.73   2.38   2.23   2.21   2.52   2.58   1.94   2.00   2.32   2.13   2.12   2.72   2.37   2.55   3.69   3.43   3.53   3.92   3.87   3.92   2.51   2.54   2.82
