2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 294 294 294 294 294 294 294 294 294 294 294 294 294 294 294 294 294 294 294 294 294 294 294 294
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   14   16   15   14   15   15   14
  15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   14   16   15   14   15   15   14
   6.5    6.9    6.3    6.6    5.4    5.3    5.7    5.7    6.1    5.8    5.7    4.4    4.2    4.3    4.7    4.2    4.0    4.1    4.3    3.6    3.4    2.7    3.5    4.1
   5.9    6.1    4.7    5.6    4.4    4.7    5.4    4.3    5.3    4.6    4.8    3.6    4.1    3.8    4.5    3.9    3.8    3.4    3.6    3.1    2.9    2.0    2.0    4.0
  73.5   59.4    1.2   19.3  -21.1   26.8   29.0   20.0   21.1  -21.4   35.3   16.6   -0.1   17.2    6.7  -11.5  -11.9   15.6  -22.2   23.9   31.8   63.1   30.7    0.9
 229.8  246.5  290.1  286.5  330.1  243.7  254.6  271.8  253.8  263.1  216.8  245.0  258.9  230.5  228.8  246.1  249.6  271.8  319.5  250.7  266.2  124.1  297.9  259.4
  -1.1   -1.2    1.6    1.5    3.6   -1.8   -1.3    0.1   -1.4   -0.5   -3.2   -1.5   -0.8   -2.3   -3.0   -1.5   -1.3    0.1    2.5   -0.9   -0.2   -0.5    0.8   -0.7
  -1.3   -2.8   -4.5   -5.1   -2.1   -3.7   -4.6   -4.0   -4.8   -4.3   -2.4   -3.2   -4.0   -2.8   -3.4   -3.5   -3.5   -3.2   -2.1   -2.6   -2.5    0.8   -1.6   -3.9
   5.6    5.2    0.1    1.9   -1.6    2.1    2.6    1.5    1.9   -1.7    2.8    1.0    0.0    1.1    0.5   -0.8   -0.8    0.9   -1.3    1.2    1.5    1.8    1.0    0.1
  -0.1   -1.5   -4.3   -4.3   -2.5   -2.5   -3.0   -2.8   -3.2   -4.6   -0.6   -2.2   -3.5   -1.9   -2.8   -3.5   -3.6   -2.8   -2.4   -2.2   -2.1    1.1   -1.4   -3.8
   5.7    5.7    1.3    3.4   -0.7    3.4    4.4    3.2    4.1    0.8    3.6    2.5    2.0    2.3    2.0    0.7    0.5    1.9   -0.7    1.8    2.0    1.6    1.3    0.8
