2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001
 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   14   15   15   15   15   14   15   15   15   15   15   15   15   15   15   15   10    4   14   15   16   14
  15   15   14   15   15   15   15   14   15   15   15   15   15   15   15   15   15   15   10    4   14   15   16   14
   1.7    1.5    1.5    2.7    3.8    3.4    2.8    3.1    3.5    3.4    3.6    3.9    3.8    3.8    4.3    4.7    4.6    4.4    3.7    4.4    4.7    4.5    4.0    3.4
   1.4    1.4    1.3    2.4    3.7    3.1    2.6    2.9    3.5    3.3    3.5    3.8    3.7    3.7    4.0    4.6    4.4    3.8    3.0    4.3    4.2    4.4    3.6    3.0
 -66.2  -48.7  -34.5   -0.4   11.4   53.0   41.1   33.3   18.5   11.4   12.8    4.6    4.4    3.5  -14.7  -22.5  -17.0  -14.6   23.1  -47.1  -40.1    6.3   26.8   58.9
 256.6  258.0  308.1  326.0  345.9  339.2  312.5  325.4  340.6  344.7  347.1  330.4  316.0  319.6  336.0    4.9   28.0   24.1    9.2   53.0   52.9   41.7   47.4  284.9
  -0.1   -0.2    0.7    2.0    3.5    1.7    1.3    2.0    3.1    3.1    3.3    3.3    2.7    2.8    3.5    4.2    3.7    3.3    2.8    1.7    1.9    3.2    2.2    0.4
  -0.6   -0.9   -0.9   -1.3   -0.9   -0.7   -1.4   -1.4   -1.1   -0.9   -0.8   -1.9   -2.6   -2.4   -1.6    0.4    2.0    1.5    0.4    2.3    2.6    2.9    2.4   -1.5
  -1.3   -1.1   -0.7    0.0    0.7    2.5    1.7    1.6    1.1    0.7    0.8    0.3    0.3    0.2   -1.0   -1.7   -1.3   -1.0    1.2   -3.1   -2.7    0.5    1.6    2.5
  -0.7   -1.0   -1.0   -1.3   -0.7    0.1   -0.7   -0.7   -0.5   -0.5   -0.4   -1.6   -2.2   -2.1   -1.8   -0.1    1.6    1.2    0.6    1.9    2.3    2.9    2.5   -1.3
  -1.2   -1.0   -0.5    0.3    0.9    2.6    2.1    2.0    1.5    1.0    1.1    1.1    1.3    1.1   -0.4   -1.7   -1.8   -1.3    1.1   -3.4   -3.0    0.3    1.4    2.6
   0.4    0.2    0.4    0.5    0.1    0.3    0.2    0.2    0.1    0.1    0.2    0.1    0.0    0.1    0.3    0.2    0.1    0.2    0.4    0.1    0.2    0.2    0.3    0.3
   0.9    0.4    0.7    1.3    0.8    1.3    0.9    1.0    0.3    0.7    0.5    0.8    0.7    0.6    1.4    1.0    1.1    2.0    2.0    0.9    1.9    0.8    1.6    1.6
   0.6    0.3    0.5    0.5    0.4    0.7    0.7    0.9    0.2    0.2    0.2    0.3    0.3    0.3    0.6    0.3    0.6    0.7    1.1    0.2    1.1    0.3    0.8    0.9
   0.6    0.2    0.5    0.4    0.4    0.8    0.5    0.4    0.2    0.3    0.2    0.5    0.5    0.3    0.8    0.7    0.8    0.8    0.9    0.6    0.9    0.5    0.6    1.3
   0.3    0.2    0.3    1.1    0.6    0.7    0.4    0.4    0.2    0.5    0.4    0.6    0.4    0.5    0.9    0.7    0.5    1.6    1.3    0.7    1.2    0.6    1.2    0.4
   32876.    40101.    36981.    43870.    78693.    60839.    59920.    59035.    76115.    76959.    76893.  9999999.  9999999.    72585.    86774.   100592.    91137.    90694.    97967.    82156.    77515.    91614.    71452.    59483.
   8.2    7.7    7.4    6.0    3.4    3.7    3.7    3.2    2.9    3.3    3.3  999.9  999.9    3.6    4.4    5.0    5.5    5.8    6.1    7.7    8.3    9.8   10.6   10.9
  392.   391.   387.   382.   368.   372.   370.   364.   357.   355.   351.   348.   350.   353.   353.   350.   354.   356.   359.   366.   363.   360.   362.   361.
   1.3    0.6    0.6    0.2   -0.2   -0.2   -1.4   -1.0   -0.7   -1.1   -1.3   -2.3   -2.9   -2.0   -1.4    1.1    2.3    2.1    1.8    2.5    2.3    2.3    1.7    0.6
  -1.4   -1.9   -1.6   -1.8   -2.2    0.2    0.3    0.3   -0.9   -1.2   -1.5   -1.5   -1.4   -1.8   -3.0   -4.0   -3.9   -3.5   -1.4   -3.9   -3.2   -1.9   -2.0   -2.0
 0.034  0.028  0.027  0.023  0.034  0.042  0.054  0.055  0.050  0.049  0.060  0.069  0.070  0.075  0.085  0.083  0.083  0.070  0.050  0.043  0.037  0.035  0.030  0.031
    5509.     5439.     1832.    13518.     5543.     4178.     3839.     8605.     7640.     6536.     8808.  9999999.  9999999.     2686.    12003.     7106.    10339.    16033.    14945.     3552.     8271.     6097.    10677.     5687.
   0.6    0.6    0.3    1.6    0.2    0.2    0.2    0.3    0.2    0.2    0.1  999.9  999.9    0.0    0.6    0.1    0.4    0.3    0.2    0.2    0.8    0.5    0.7    0.5
    2.     1.     2.     3.     2.     4.     3.     6.     2.     1.     3.     2.     2.     3.     2.     2.     5.     3.     2.     1.     4.     1.     2.     1.
   0.2    0.3    0.3    0.4    0.6    0.9    0.6    0.4    0.2    0.1    0.2    0.5    0.7    0.4    1.2    0.6    0.6    0.6    0.3    0.4    0.5    0.2    0.3    0.3
   0.3    0.3    0.3    0.3    0.5    0.9    0.3    0.4    0.2    0.3    0.4    0.4    0.3    0.3    0.9    0.5    0.6    1.5    0.6    0.2    1.0    0.2    0.4    0.2
 0.008  0.003  0.003  0.003  0.010  0.007  0.010  0.008  0.006  0.009  0.008  0.010  0.009  0.011  0.010  0.007  0.011  0.010  0.004  0.004  0.004  0.003  0.005  0.002
  2.39   2.19   2.05   1.60   0.87   1.00   1.03   0.86   0.74   0.83   0.84  99.99  99.99   0.97   1.23   1.36   1.53   1.57   1.58   2.02   2.10   2.42   2.60   2.67
   0.47    0.39    0.19   -0.11   -0.33   -0.97   -0.78   -0.73   -0.54   -0.35   -0.39   -0.38   -0.46   -0.39    0.14    0.59    0.64    0.46   -0.39    1.24    1.09   -0.11   -0.51   -0.94
  19.03   23.98   22.62    5.90    2.03    2.52    3.70    2.60    2.01    2.44    2.17  999.99  999.99    2.08    2.13    2.16    2.37    2.73    4.20    3.48    3.22    4.43    5.51    7.37
  33.0   36.2   35.1   17.3    8.9   10.5   12.7   10.5    8.7    9.5    8.9  999.9  999.9    8.8    8.6    8.3    9.0    9.7   12.0   11.5   11.1   12.5   14.7   17.5
  7.9   7.8   7.7   7.0   5.4   5.9   6.2   5.8   5.2   5.4   5.2  99.9  99.9   5.3   5.1   4.9   5.2   5.3   5.6   5.8   5.7   5.7   6.1   6.5
 0.0011  0.0009  0.0010  0.0040  0.0149  0.0107  0.0074  0.0108  0.0158  0.0132  0.0152  9.9999  9.9999  0.0153  0.0160  0.0172  0.0146  0.0125  0.0083  0.0089  0.0096  0.0076  0.0055  0.0039
  7   7   7  10  10  10   7   7   7   3   3   3   7   7   7  17  17  17  17  17  17  13  13  13
 196  196  196  196  196  196  196  196  196  196  196  196  196  196  196  196  196  196  196  196  196  196  196  196
   -15    -12    -13    -16    -19    -17    -16    -17    -13    -12    -12    -13    -13    -12    -10    -11    -12    -13    -12    -17    -25    -24    -16    -12
   3    3    3    4    4    4    3    3    3    2    2    2    3    3    3    6    6    6    6    6    6    5    5    5
 226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8  226.8
   29    31    35    40    43    16    17    13    16    26    27    33    38    37    41    73    83   222   327   312   261   200    92    56
   -14    -11    -10    -11    -10     -4     -5     -6     -7    -14    -18    -24    -29    -28    -28    -43    -69   -183   -289   -250   -172   -114    -60    -29
    15     21     24     29     34     12     12      7      9     12      9      9      9      9     13     29     13     38     39     62     88     85     33     27
   0.2    0.3    0.2    0.5    0.4   -0.2   -0.2   -0.3   -0.2   -0.1   -0.1    0.1    0.1    0.2    0.5    0.7    1.0    1.1    1.7    2.2    1.9    1.0    0.6    0.1
 0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303  0.009303
1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00
 99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99
 99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99
