2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317 317
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   15   14   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   14   15   15   15   15
  15   15   15   14   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   14   15   15   15   15
   5.3    5.0    5.0    5.1    5.2    4.9    4.9    4.5    4.4    4.4    4.5    4.2    4.2    4.2    4.0    3.7    3.8    4.2    4.2    4.3    4.5    4.5    4.3    4.1
   4.9    4.5    4.7    4.3    4.5    3.8    4.1    3.9    3.3    3.1    3.3    2.9    3.3    3.6    3.0    2.8    3.1    3.3    3.4    4.0    3.6    4.0    3.7    3.1
 -14.9   -7.7    0.8   -2.8  -33.8  -37.4  -37.5   -4.4  -18.0  -35.4   -9.2   20.8   49.1   -5.8  -18.8   11.7   32.2    6.5   -7.4  -11.4  -10.0   11.2    5.7    7.8
  20.6  356.4  355.1    4.6  337.4  335.0   27.2    7.5  336.9  318.0  340.5  299.8  299.3    9.0    9.5   10.9    9.0  316.9  296.9  343.5  310.3  287.9  313.2    8.2
   4.4    4.5    4.7    4.3    3.4    2.7    2.9    3.9    2.8    1.9    3.1    1.3    1.1    3.5    2.8    2.7    2.6    2.4    1.5    3.7    2.3    1.2    2.5    3.1
   1.7   -0.3   -0.4    0.3   -1.4   -1.3    1.5    0.5   -1.2   -1.7   -1.1   -2.3   -1.9    0.6    0.5    0.5    0.4   -2.2   -3.0   -1.1   -2.7   -3.7   -2.7    0.4
  -1.2   -0.6    0.1   -0.2   -2.5   -2.3   -2.5   -0.3   -1.0   -1.8   -0.5    1.0    2.5   -0.4   -1.0    0.6    1.6    0.4   -0.4   -0.8   -0.6    0.8    0.4    0.4
   1.6   -0.4   -0.4    0.2   -2.0   -2.0    0.5    0.3   -1.5   -2.3   -1.2   -1.6   -0.7    0.4    0.1    0.7    0.8   -2.1   -3.0   -1.2   -2.7   -3.6   -2.7    0.4
  -1.4   -0.6    0.2   -0.3   -2.0   -1.8   -2.9   -0.5   -0.4   -0.9    0.0    1.9    3.1   -0.6   -1.1    0.4    1.4    0.9    0.1   -0.6   -0.3    1.1    0.6    0.4
