2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005
 263 263 263 263 263 263 263 263 263 263 263 263 263 263 263 263 263 263 263 263 263 263 263 263
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349  2349
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  71  51  51  51  51  51  51  51
  64   56   60   58   61   60   58   61   56   65   60   59   59   60   64   52    1   33   63   62   59   60   59   62
  25   35   37   32   37   37   36   36   34   36   36   35   29   37   38   32   16   20   37   37   35   35   37   39
   4.5    4.7    4.8    4.8    4.8    4.7    4.7    4.8    4.7    4.7    5.0    4.9    5.0    5.1    5.3    5.3    5.3    5.6    5.6    5.5    5.5    5.5    5.6    5.7
   4.1    4.4    4.5    4.4    4.2    4.4    4.3    4.7    4.4    3.7    4.3    4.7    4.4    5.0    5.0    5.1    5.2    5.4    5.5    4.5    5.5    5.4    5.4    5.7
  29.2   12.2   16.0   11.5  -21.4  -53.8  -31.8    1.2   37.1  -10.4   12.1    9.7   -3.8    6.2    6.2   -1.0   -6.1   -0.6   -6.5  -10.8   12.8   11.8    1.7   10.4
 102.6  102.1  100.9  102.8  127.4  152.7  132.4  124.3  135.1  121.5  107.7  102.4  120.0  115.4  102.3  102.1  129.6  122.7  141.0  110.9  109.7  115.1  109.8  108.7
  -0.8   -0.9   -0.8   -1.0   -2.4   -2.3   -2.5   -2.6   -2.5   -1.9   -1.3   -1.0   -2.2   -2.1   -1.1   -1.1   -3.3   -2.9   -4.2   -1.6   -1.8   -2.2   -1.8   -1.8
   3.5    4.2    4.3    4.2    3.1    1.2    2.7    3.9    2.5    3.1    4.0    4.5    3.8    4.5    4.9    5.0    4.0    4.6    3.4    4.1    5.0    4.8    5.1    5.3
   2.0    0.9    1.3    0.9   -1.5   -3.6   -2.3    0.1    2.6   -0.7    0.9    0.8   -0.3    0.5    0.5   -0.1   -0.6   -0.1   -0.6   -0.8    1.2    1.1    0.2    1.0
   3.9    4.3    4.5    4.3    2.3   -0.5    1.3    3.4    3.5    2.2    3.8    4.2    3.0    4.1    4.5    4.4    3.4    4.3    3.0    3.7    5.1    4.9    5.0    5.4
   1.1   -0.3   -0.1   -0.6   -2.6   -3.8   -3.3   -1.9    0.9   -2.3   -1.5   -1.8   -2.3   -1.9   -1.9   -2.3   -2.2   -1.8   -1.7   -1.9   -0.1   -0.1   -1.0   -0.3
   0.2    0.1    0.1    0.1    0.1    0.1    0.1    0.1    0.0    0.2    0.1    0.0    0.1    0.1    0.1    0.0    0.0    0.0    0.1    0.1    0.0    0.1    0.1    0.0
   1.8    1.6    1.4    1.9    2.1    1.3    1.7    1.0    1.5    2.7    2.4    1.5    2.2    0.8    1.5    1.5    0.0    1.1    1.1    3.2    0.9    1.2    1.4    0.7
   1.4    1.3    0.5    1.6    0.7    0.7    0.5    0.4    0.8    0.8    0.6    0.7    1.2    0.5    1.3    1.3    0.0    0.9    0.6    0.5    0.6    0.6    1.0    0.6
   0.6    0.4    0.3    0.6    1.3    0.7    1.0    0.4    1.1    1.1    0.4    0.3    0.9    0.3    0.4    0.5    0.0    0.5    0.5    0.7    0.4    0.4    0.3    0.2
   0.9    0.9    1.2    0.9    1.4    0.9    1.3    0.9    0.7    2.4    2.3    1.3    1.6    0.5    0.6    0.6    0.0    0.4    0.9    3.1    0.6    0.9    1.0    0.4
  163010.   150843.   149556.   141805.   139438.   129536.   113546.    82729.    84579.    92480.    68823.    72472.    49850.    51445.    44857.    41498.    43021.    51991.    48179.    59097.    45322.    37944.    19740.    16006.
   1.8    1.5    1.6    1.6    1.6    1.6    1.5    1.3    1.4    1.4    1.2    1.3    1.2    1.2    1.2    1.1    1.3    1.1    1.2    1.2    1.2    1.2    1.1    0.9
  423.   430.   434.   428.   413.   413.   408.   403.   406.   409.   418.   422.   397.   397.   416.   408.   389.   378.   357.   396.   396.   386.   391.   391.
  -1.4   -2.9   -3.0   -3.1   -1.8    0.9   -2.0   -3.8   -0.8   -2.2   -3.6   -4.6   -3.0   -4.5   -4.4   -4.2   -3.8   -2.6   -0.8   -2.0   -4.7   -3.9   -2.8   -3.1
  -4.5   -0.5   -0.7   -0.4    3.2    6.2    4.3   -0.0   -5.3    1.7   -1.0   -0.3    3.9    0.7    1.3    3.5   -0.3    4.3    4.3    4.0   -0.4   -1.7    0.2   -0.6
 0.010  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999  9.999
   20144.    21611.    18950.    26144.    24357.    13774.    19363.    16352.    15297.    19423.    13816.    15575.    12144.    12494.    10925.     9740.     6190.     5972.     7733.    14886.     7637.    10326.     4623.     2684.
