2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001
  83  83  83  83  83  83  83  83  83  83  83  83  83  83  83  83  83  83  83  83  83  83  83  83
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288  2288
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   14   15   15   14   16   15
  15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   14   15   15   14   16   15
   9.1    7.5    7.4    7.9    6.7    9.1    6.5    5.9    4.9    2.3    2.7    2.1    3.0    3.4    4.4    4.5    3.5    4.7    6.5    6.4    6.5    5.9    5.5    4.9
   8.0    5.0    5.8    7.3    1.6    7.3    6.1    5.6    4.9    1.2    1.2    1.4    2.8    2.8    3.0    3.8    1.8    4.3    6.4    6.0    6.4    5.9    5.3    4.8
  55.9   42.8   33.3   54.7  -31.4  -31.4   -5.4    7.6   13.8   54.0    1.0   -3.4  -42.1  -49.6  -25.7   40.2   27.2  -58.9  -18.7  -10.9   -2.6   -7.6  -18.5   -9.9
  41.3   31.6  319.8   58.4   46.4  259.0  261.2  288.6  282.8  327.6  259.2  256.2  291.1  201.4  304.1  179.6  206.0  102.1   99.1  112.9  122.7  118.7  116.0  120.7
   3.4    3.1    3.7    2.2    0.9   -1.2   -0.9    1.8    1.0    0.6   -0.2   -0.3    0.7   -1.7    1.5   -2.9   -1.5   -0.5   -1.0   -2.3   -3.4   -2.8   -2.2   -2.4
   3.0    1.9   -3.1    3.6    1.0   -6.1   -6.0   -5.3   -4.6   -0.4   -1.2   -1.3   -1.9   -0.7   -2.2    0.0   -0.7    2.2    6.0    5.5    5.4    5.1    4.6    4.1
   6.6    3.4    3.2    6.0   -0.8   -3.8   -0.6    0.7    1.2    1.0    0.0   -0.1   -1.9   -2.1   -1.3    2.4    0.8   -3.7   -2.1   -1.1   -0.3   -0.8   -1.7   -0.8
  -1.1   -0.2   -4.3    0.5    1.2   -4.3   -5.5   -5.3   -4.8   -0.6   -1.2   -1.2   -1.4   -0.1   -1.7   -0.8   -1.0    3.6    6.3    5.3    4.7    4.7    4.8    3.9
   7.2    3.9    1.3    7.0   -0.3   -5.8   -2.5   -0.9    0.0    0.9   -0.3   -0.4   -2.3   -2.2   -1.9    2.3    0.5   -2.4    0.9    1.8    2.6    2.1    1.1    1.6
   0.2    0.7    0.5    0.3    1.2    0.8    0.7    0.4    0.7    0.8    0.3    0.7    0.5    0.5    0.6    1.0    0.6    1.1    0.4    0.3    0.4    0.1    0.5    0.2
   3.8    4.7    4.3    2.4    6.1    5.3    2.3    1.4    0.9    2.1    2.3    1.6    1.0    1.8    3.1    2.5    2.9    2.1    0.8    1.8    1.1    0.7    1.1    0.7
   1.7    2.0    0.9    1.4    1.6    1.3    0.6    1.0    0.5    0.6    1.4    0.6    0.7    1.4    1.2    1.2    0.5    0.6    0.3    1.2    0.6    0.6    0.6    0.5
   2.2    3.6    3.1    1.7    4.1    1.2    0.8    0.3    0.6    2.0    1.8    1.3    0.6    0.9    1.5    1.5    1.4    1.8    0.4    0.5    0.5    0.3    0.6    0.3
   2.5    2.2    2.9    1.1    4.3    4.9    2.1    0.9    0.5    0.3    0.6    0.9    0.3    0.6    2.4    1.7    2.5    0.8    0.6    1.2    0.9    0.4    0.7    0.5
   84225.   105915.   125764.    98734.   128903.    91484.    52464.    54114.    41010.    38145.    37127.    35337.    32727.    41290.    34335.    32772.    33461.    36988.    44396.    49697.    45730.    46744.    41250.    57149.
  11.2   11.5   11.1   13.0   11.1   12.0   20.3   16.6   15.2   15.7   14.1   13.0   13.2   13.2   14.1   15.2   16.2   15.5    9.9    7.5    6.3    5.8    4.8    4.8
  416.   423.   420.   426.   431.   437.   432.   443.   438.   435.   434.   434.   433.   436.   430.   428.   425.   424.   421.   410.   398.   396.   391.   394.
   1.6   -0.2   -2.6    0.3   -0.1    1.3    2.9    2.4    1.6    1.2    0.6   -0.1   -0.3   -1.7   -2.4   -2.6   -3.1   -3.2   -4.7   -4.7   -5.3   -5.1   -3.6   -2.1
   1.1   -0.2    0.3    1.0   -0.5   -1.3   -0.4   -0.7   -0.3    0.6    0.3    0.4    0.9   -0.4   -0.3   -0.7   -1.5   -0.9    0.4    0.6   -0.4    0.1    0.1   -0.3
 0.079  0.093  0.069  0.069  0.050  0.032  0.032  0.034  0.032  0.033  0.032  0.034  0.033  0.032  0.040  0.039  0.034  0.042  0.041  0.046  0.047  0.052  0.052  0.062
    7558.    19182.    12644.    11338.    18151.    18476.     4610.     5468.     1799.     2913.     2282.     3513.     1462.     2259.     2985.     1419.      903.     4267.     3060.     5465.     1954.     4651.     2155.     7282.
   1.0    1.5    1.3    1.2    2.2    5.8    1.9    1.7    0.6    0.5    0.3    0.9    0.6    0.3    0.7    0.8    1.4    2.1    1.7    1.2    1.1    0.8    0.1    0.2
    6.     8.     3.     5.     7.     3.     2.     4.     2.     1.     1.     1.     1.     2.     1.     1.     1.     2.     3.     3.     4.     4.     3.     3.
   0.9    1.5    1.8    1.0    1.3    1.3    0.5    0.3    0.4    0.7    0.4    0.2    0.3    0.2    0.3    0.2    0.3    0.2    0.5    0.5    0.6    0.7    1.1    0.3
   1.7    1.5    0.5    0.4    1.9    0.8    1.0    0.3    0.6    0.2    0.2    0.1    0.3    0.2    0.3    0.3    0.2    0.3    0.5    0.5    0.3    0.3    0.3    0.5
 0.017  0.011  0.006  0.006  0.011  0.006  0.004  0.002  0.004  0.003  0.002  0.004  0.002  0.003  0.007  0.014  0.007  0.007  0.004  0.006  0.006  0.003  0.004  0.006
  4.26   4.71   4.17   5.03   4.13   4.32   7.14   6.18   5.49   5.62   5.00   4.65   4.68   4.73   5.05   5.38   5.55   5.44   3.41   2.49   1.98   1.83   1.48   1.55
  -3.00   -1.65   -0.55   -2.98    0.13    2.53    1.08    0.40   -0.00   -0.39    0.13    0.17    1.00    0.96    0.82   -0.98   -0.21    1.02   -0.38   -0.74   -1.03   -0.83   -0.43   -0.63
   1.20    1.99    2.14    1.97    2.65    1.33    3.61    3.62    4.46   20.56   13.32   20.07    9.83    8.06    4.93    5.03    8.90    4.83    1.68    1.36    1.08    1.21    1.12    1.54
   7.6    9.6    9.5    9.7   10.7    8.3   15.0   15.3   17.4   37.5   30.2   37.3   26.2   23.3   18.3   18.5   24.4   17.8   10.2    8.8    7.7    8.1    7.8    8.8
  5.4   5.8   5.6   5.9   5.9   5.7   7.4   7.5   7.9   8.7   8.5   8.7   8.5   8.3   8.0   8.0   8.3   7.8   6.5   6.0   5.5   5.6   5.6   5.8
 0.0203  0.0130  0.0133  0.0126  0.0104  0.0172  0.0053  0.0051  0.0039  0.0008  0.0013  0.0009  0.0017  0.0022  0.0035  0.0035  0.0020  0.0038  0.0115  0.0155  0.0201  0.0182  0.0196  0.0153
 13  13  13  37  37  37  33  33  33  20  20  20  23  23  23  27  27  27  30  30  30   3   3   3
 218  218  218  218  218  218  218  218  218  218  218  218  218  218  218  218  218  218  218  218  218  218  218  218
   -39    -35    -32    -29    -27    -33    -43    -43    -33    -23    -26    -29    -27    -22    -24    -24    -19    -14    -21    -17    -19    -20    -24    -27
   5    5    5   22   22   22   18   18   18    7    7    7    9    9    9   12   12   12   15   15   15    2    2    2
 217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5  217.5
