2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001
 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304 304
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297  2297
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  14   15   15   15   15   15   15   15   14   16   15   14   15   15   16   15   15   15   14   15   16   15   15   15
  14   15   15   15   15   15   15   15   14   16   15   14   15   15   16   15   15   15   14   15   16   15   15   15
   3.8    3.4    3.5    3.7    3.8    3.7    4.0    3.9    3.9    4.1    4.1    4.2    3.8    3.6    6.8    9.2    7.4    7.1    6.1   10.3   11.5   13.8   13.9   12.9
   3.8    3.3    3.5    3.6    3.8    3.7    4.0    3.9    3.9    4.1    4.1    4.2    3.8    3.6    6.5    9.0    7.3    2.0    4.5    6.9    9.9   12.4   13.9   12.8
  -8.1   -4.2   -2.8   -4.6   -3.5   -5.4   -9.3   -6.3  -11.5  -14.5  -20.8  -22.8  -19.7  -12.9    4.3    5.3   -2.1  -65.1   -8.4  -43.2  -38.3  -59.1  -62.8  -70.1
 156.2  153.4  137.8  150.5  153.7  152.7  156.6  153.7  165.8  167.5  175.5  180.8  178.5  167.5  127.4  121.7  127.9   57.0  290.1  124.9  123.6    9.7   74.5   56.8
  -3.4   -3.0   -2.6   -3.2   -3.4   -3.3   -3.6   -3.5   -3.7   -3.8   -3.8   -3.9   -3.6   -3.4   -3.9   -4.7   -4.4    0.5    1.5   -2.9   -4.3    6.3    1.7    2.4
   1.5    1.5    2.3    1.8    1.7    1.7    1.6    1.7    0.9    0.9    0.3   -0.1    0.1    0.8    5.2    7.6    5.7    0.7   -4.2    4.1    6.5    1.1    6.1    3.6
  -0.5   -0.2   -0.2   -0.3   -0.2   -0.3   -0.6   -0.4   -0.8   -1.0   -1.5   -1.6   -1.3   -0.8    0.5    0.8   -0.3   -1.9   -0.7   -4.7   -6.2  -10.6  -12.3  -12.1
   1.4    1.4    2.2    1.6    1.5    1.5    1.2    1.3    0.4    0.3   -0.5   -0.9   -0.5    0.4    5.0    7.4    5.3    0.1   -4.2    3.1    5.4   -0.5    4.3    1.8
  -0.7   -0.5   -0.7   -0.8   -0.7   -0.9   -1.2   -1.1   -1.1   -1.3   -1.5   -1.3   -1.2   -1.1   -1.7   -2.0   -2.1   -2.0    0.3   -5.4   -7.2  -10.6  -13.0  -12.5
   0.2    0.2    0.2    0.2    0.1    0.2    0.1    0.1    0.1    0.0    0.1    0.0    0.2    0.1    1.3    1.3    1.3    1.0    1.4    2.1    0.7    0.4    0.3    0.2
   0.3    0.7    0.4    0.4    0.3    0.3    0.2    0.4    0.2    0.2    0.1    0.2    0.6    0.4    2.1    2.1    1.9    6.4    3.7    7.7    5.4    5.8    1.1    1.5
