2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011 2011
 269 269 269 269 269 269 269 269 269 269 269 269 269 269 269 269 269 269 269 269 269 269 269 269
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430  2430
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  53   53   59   58   57   60   58   60   59   58   59   62   82   68   57   59   63   63   60   63   63   58   61   59
  32   30   37   35   35   36   35   37   36   35   36   38   50   42   32   32   24   38   37   38   36   36   37   36
   8.6    7.2    6.9    6.5    6.4    6.4    6.9    5.8    6.0    6.1    6.3    6.5   11.5   25.6   17.7   19.8   27.6   33.0   34.2   26.2   12.7   12.5   12.7   12.1
   8.5    7.0    6.2    5.9    6.0    5.2    5.7    4.6    5.8    6.0    6.2    6.4    7.6   13.7   12.0   16.8   23.7   26.2   33.7   22.3    9.1   11.6   12.6   12.0
 -15.6    2.4   16.4   11.4    7.6   18.9   25.9   39.6   -9.7  -14.1  -23.9  -20.8  -34.9   34.6   19.5   -2.6   -7.3   26.3  -29.1  -24.7  -46.1  -22.9  -19.0  -16.3
 314.2  307.1  301.6  301.1  293.2  294.7  282.2  283.9  319.6  341.4  355.3  346.8  327.1  289.6   97.8  128.6  101.3  100.3  115.0  110.4  228.4  180.5  181.7  170.3
   5.7    4.2    3.1    3.0    2.3    2.0    1.1    0.9    4.4    5.5    5.6    5.8    5.2    3.8   -1.5  -10.5   -4.6   -4.2  -12.4   -7.0   -4.2  -10.6  -11.9  -11.4
  -5.9   -5.6   -5.1   -5.0   -5.5   -4.4   -5.0   -3.5   -3.7   -1.9   -0.5   -1.4   -3.4  -10.6   11.2   13.1   23.1   23.1   26.7   19.0   -4.7   -0.1   -0.3    1.9
  -2.3    0.3    1.8    1.2    0.8    1.7    2.5    3.0   -1.0   -1.5   -2.5   -2.3   -4.3    7.8    4.0   -0.8   -3.0   11.6  -16.4   -9.3   -6.5   -4.5   -4.1   -3.4
  -6.3   -5.3   -4.3   -4.3   -4.8   -3.2   -3.2   -1.5   -3.7   -2.4   -1.8   -2.4   -5.2   -5.1   11.7   11.4   19.9   25.7   20.0   15.5   -6.2   -1.2   -1.3    1.0
  -0.7    1.8    3.3    2.9    2.9    3.4    4.6    4.4    1.1   -0.2   -1.8   -1.2   -1.8   12.1   -1.9   -6.5  -12.1    2.4  -24.1  -14.4   -5.1   -4.3   -3.9   -3.8
   0.2    0.3    0.3    0.3    0.5    0.6    0.3    0.6    0.3    0.3    0.2    0.4    6.3    7.6    5.7    2.7    5.6    0.7    0.5    5.9    2.1    1.0    0.1    0.4
   1.4    1.6    2.7    2.5    2.1    3.7    3.7    3.5    1.4    0.8    0.9    0.8   10.2   22.5   13.7   10.4   14.9   19.8    5.5   14.7    8.7    4.6    1.6    1.7
   0.3    0.9    1.2    1.5    1.7    1.5    2.9    2.2    0.7    0.3    0.3    0.4    3.5    6.9    6.5    3.3    1.9    5.6    1.1    4.4    4.2    1.4    0.3    0.4
   0.6    0.7    1.2    0.9    0.9    1.2    1.1    1.8    1.0    0.7    0.8    0.3    6.0   17.6    8.8    5.1    6.2    4.1    2.1    5.8    6.4    4.1    0.9    1.6
