2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002 2002
 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308  2308
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  16   15   15   15   15   14   16   15   16   15   15   15   15   15   14   16   15   15   15   16   14   15   15   14
  16   15   15   15   15   14   16   15   16   15   15   15   15   15   14   16   15   15   15   16   14   15   15   14
   7.9    8.8    9.5    8.9    8.4    9.0    7.8    7.3    8.1    7.8    7.6    7.2    6.4    6.9    4.8    5.4    5.9    5.3    5.9    6.2    6.8    6.3    6.0    6.6
   7.7    8.7    9.3    6.2    7.8    7.9    6.5    6.5    4.3    4.6    6.1    6.7    5.1    5.9    3.7    4.2    5.2    4.0    4.9    5.2    6.6    4.7    5.0    5.9
 -25.4  -31.4  -25.7   -7.2  -43.1   24.5   31.6  -20.0  -23.2  -26.2  -40.5  -47.9   -6.2   57.5   15.5   57.1   44.2   82.7   68.9   30.5   30.8   60.2   20.0   54.1
  64.8   37.3   32.5   34.2    3.3   13.7  339.8  276.8  290.6  329.1  350.4  324.1  304.2  266.1  267.4  235.4   85.0  340.2  219.2  246.3  236.9  249.2  276.6  256.3
   2.9    5.9    7.1    5.1    5.7    7.0    5.2    0.7    1.4    3.6    4.5    3.6    2.9   -0.2   -0.2   -1.3    0.3    0.5   -1.4   -1.8   -3.1   -0.8    0.5   -0.8
   6.3    4.5    4.5    3.4    0.3    1.7   -1.9   -6.1   -3.7   -2.1   -0.8   -2.6   -4.2   -3.1   -3.6   -1.9    3.7   -0.2   -1.1   -4.1   -4.8   -2.2   -4.6   -3.3
  -3.3   -4.5   -4.0   -0.8   -5.3    3.3    3.4   -2.2   -1.7   -2.0   -3.9   -5.0   -0.6    4.9    1.0    3.5    3.6    4.0    4.5    2.7    3.4    4.1    1.7    4.8
   5.4    3.3    3.2    3.0   -1.7    2.9   -0.2   -6.4   -4.0   -2.8   -2.8   -4.9   -3.9   -0.2   -2.7   -0.2    4.8    1.2    0.3   -3.3   -3.9   -1.3   -4.2   -2.2
  -4.6   -5.5   -5.1   -1.8   -5.0    2.3    3.9    1.0    0.4   -0.6   -2.9   -2.8    1.7    5.8    2.6    4.0    1.9    3.8    4.6    3.7    4.4    4.5    2.6    5.4
   0.5    0.6    0.3    0.8    0.5    0.3    1.4    0.7    0.6    0.7    1.1    0.7    0.5    0.3    1.1    0.8    0.5    0.6    0.3    0.3    0.2    0.4    0.2    0.1
   2.0    1.4    1.6    6.1    2.8    4.0    4.4    3.2    6.6    6.2    4.5    2.2    3.7    3.5    2.9    3.0    2.6    3.1    2.9    2.8    0.9    3.8    3.0    2.9
   1.1    1.0    0.3    1.1    1.2    1.8    2.1    0.9    1.6    0.9    0.8    0.6    1.7    2.5    1.4    2.3    1.9    1.6    0.9    1.8    0.2    1.9    1.2    1.5
   1.3    0.9    1.3    5.3    2.1    2.2    1.8    1.0    4.7    3.9    2.7    1.6    2.1    2.0    1.5    1.7    1.3    1.7    2.5    1.6    0.5    2.6    1.6    2.1
   1.1    0.4    0.9    2.9    1.4    2.8    3.5    2.9    4.4    4.7    3.5    1.5    2.6    1.4    2.0    1.1    1.3    2.0    1.2    1.5    0.7    2.0    2.2    1.2
 9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.
 999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9
  331.   333.   334.   335.   335.   326.   326.   340.   344.   357.   360.   361.   362.   361.   358.   360.   357.   357.   360.   364.   367.   357.   355.   358.
   0.8   -0.3   -1.8   -1.3   -0.3    0.4   -1.7   -3.0   -1.7    1.2    1.5    0.6    1.6    1.3    0.8    1.5    2.4    1.1    1.0   -0.7   -1.4    0.1   -0.6    0.4
   0.4   -0.4   -0.1    0.7   -0.2    0.5   -0.3   -2.5   -1.0    1.0   -0.7    0.6    0.5    1.4   -0.6   -0.3   -0.7   -0.6   -0.7   -0.1    0.6   -0.6   -1.2    0.4
 0.031  0.030  0.027  0.031  0.059  0.062  0.050  0.064  0.068  0.066  0.069  0.064  0.072  0.071  0.075  0.083  0.066  0.069  0.064  0.061  0.050  0.053  0.054  0.047
 9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.  9999999.
 999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9
    5.     3.     4.     4.     3.     7.     9.     2.     9.     4.     3.     2.     3.     3.     5.     6.     5.     3.     4.     9.     4.     6.     5.     6.
   0.9    0.6    0.7    0.6    0.8    0.4    1.0    0.5    2.3    0.8    0.5    0.4    0.4    0.6    0.6    0.7    0.5    0.7    1.4    1.3    0.3    1.2    0.9    1.1
   0.6    0.3    0.5    0.4    0.4    1.0    1.3    1.3    1.2    1.6    1.0    0.7    0.8    0.4    0.7    0.8    0.6    0.5    0.3    0.6    0.5    0.7    0.9    0.6
 0.004  0.004  0.004  0.006  0.016  0.010  0.012  0.009  0.008  0.008  0.007  0.006  0.005  0.006  0.007  0.011  0.007  0.006  0.006  0.006  0.004  0.005  0.006  0.003
 99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99
   1.52    1.83    1.70    0.60    1.68   -0.75   -1.27   -0.34   -0.14    0.21    1.04    1.01   -0.62   -2.09   -0.93   -1.44   -0.68   -1.36   -1.66   -1.35   -1.61   -1.61   -0.92   -1.93
 999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99  999.99
 999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9  999.9
 99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9  99.9
 9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999  9.9999
 33  33  33  23  23  23  17  17  17  30  30  30  20  20  20  10  10  10   7   7   7   7   7   7
 233  233  233  233  233  233  233  233  233  233  233  233  233  233  233  233  233  233  233  233  233  233  233  233
   -22    -23    -24    -27    -24    -30    -22    -11     -7     -9    -14    -12    -13    -10     -9     -8     -7     -8     -7     -7     -8     -7     -7     -7
  18   18   18    9    9    9    6    6    6   15   15   15    7    7    7    4    4    4    3    3    3    3    3    3
 176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9  176.9
  614   394   527   416   432   329   166   125   108   300   219   604   385   128    67    58    65    49    35    49    46    45    45    32
  -327   -179   -281   -189   -172   -164    -86    -36    -25   -119    -85   -399   -210    -33    -29    -40    -42    -30    -22    -31    -26    -17    -18     -9
   288    215    246    227    261    165     80     89     82    181    134    205    175     95     39     18     23     19     14     18     20     27     27     23
   3.2    2.1    3.3    2.4    2.0    1.7    0.7    0.2   -0.5    1.3    0.3    2.1    1.3   -0.9   -0.3   -1.0   -1.2   -0.9   -0.8   -0.3   -0.0   -0.3   -0.3   -0.7
 0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610  0.008610
1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00 1000000.00       0.46       0.50       0.46       0.47       0.56       0.43       0.42       0.44       0.36       0.47       0.45       0.46       0.44       0.48       0.44       0.27       0.41
 99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99      0.29      0.32      0.29      0.29      0.37      0.26      0.30      0.33      0.24      0.34      0.32      0.33      0.31      0.34      0.30      0.13      0.23
 99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99      0.20      0.23      0.19      0.20      0.28      0.17      0.22      0.25      0.17      0.26      0.25      0.26      0.24      0.27      0.22      0.06      0.15
 99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99      0.16      0.19      0.15      0.16      0.23      0.13      0.18      0.22      0.13      0.22      0.22      0.21      0.19      0.22      0.20      0.03      0.10
 99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99      0.14      0.18      0.13      0.14      0.22      0.12      0.17      0.20      0.12      0.21      0.20      0.19      0.18      0.20      0.19      0.03      0.09
 99999.99  99999.99  99999.99  99999.99  99999.99  99999.99  99999.99      0.13      0.18      0.12      0.13      0.22      0.12      0.16      0.20      0.12      0.21      0.19      0.19      0.18      0.19      0.19      0.03  99999.99
  0   0   0   0   0   0   0  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
