1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998
  69  69  69  69  69  69  69  69  69  69  69  69  69  69  69  69  69  69  69  69  69  69  69  69
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 51  52  52  52  52  52  52  52  52  52  51  52  52  52  52  52  52  52  52  52  52  51  52  52
  62   60   61   62   65   62   63   63   62   66   62   60   60   68   60   67   58   63   58   63   60    6   14   61
  36    2    6    2   10   12    8    5    5    2   40    6    5    4    1    5    1    3    4    3    3    1    2   38
   4.0    3.7    4.1    5.4    4.3    6.2    9.8   13.4   15.1   19.6   20.1   21.3   21.0   15.8   22.2   17.7   17.5   17.2   15.6   13.2   11.7   11.3   13.3   13.8
   3.8    3.5    3.7    3.8    3.8    5.3    6.3   12.6   12.9   19.5    4.9   20.4   20.2   13.0   21.7   11.7   16.0   16.4   13.7   11.2    9.5   10.3   13.1   13.5
 -29.4   -6.2   33.0  -52.2   16.5  -33.2  -62.3  -42.2  -35.7   -3.4  -62.5   14.2   15.5   22.0    7.3  -19.5  -55.5  -42.7  -27.2  -20.0  -17.0   -7.7  -30.3  -12.9
 121.0  117.7   90.3  172.4  308.3  271.7  105.6  107.0  114.8  117.7  151.8  298.7  302.9  277.5  283.4  302.9  304.6  302.4  315.6  296.9  311.2  299.8  309.2  318.8
  -1.7   -1.6    0.0   -2.3    2.3    0.1   -0.8   -2.7   -4.4   -9.0   -2.0    9.5   10.6    1.6    5.0    6.0    5.2    6.5    8.7    4.8    6.0    5.1    7.2    9.9
   2.9    3.1    3.1    0.3   -2.9   -4.4    2.8    9.0    9.5   17.2    1.1  -17.4  -16.3  -11.9  -20.9   -9.2   -7.5  -10.2   -8.5   -9.4   -6.8   -8.8   -8.8   -8.7
  -1.9   -0.4    2.0   -3.0    1.1   -2.9   -5.6   -8.5   -7.5   -1.2   -4.3    5.0    5.4    4.9    2.8   -3.9  -13.2  -11.1   -6.3   -3.8   -2.8   -1.4   -6.6   -3.0
   3.5    2.9    1.7    1.6   -3.1   -3.0    4.5   11.0   11.1   17.0    2.0  -18.1  -17.1  -12.8  -20.8   -7.4   -2.0   -4.6   -4.7   -6.3   -4.3   -6.6   -3.7   -5.6
   0.0    1.3    3.3   -2.5   -0.2   -4.3   -4.4   -5.6   -4.9    2.8   -4.0    1.1    1.5    1.7   -3.4   -6.7  -15.0  -14.3   -9.5   -8.0   -5.9   -6.0  -10.4   -7.3
   0.7    0.5    0.4    1.3    0.8    0.8    3.7    0.9    0.7    2.0    2.2    1.0    0.9    5.2    1.2    2.5    0.8    0.6    0.7    0.9    0.5    0.1    0.3    0.6
   1.3    1.3    1.8    4.0    2.0    3.2    8.2    4.5    7.8    2.8   19.5    5.9    5.7   10.1    4.7   13.0    6.6    4.7    6.7    6.2    6.1    3.8    1.3    2.6
   0.3    0.6    1.1    1.6    0.8    1.2    3.1    2.0    2.5    0.6    7.2    2.1    2.7    3.7    3.5    4.2    3.1    3.0    3.1    3.8    2.6    1.2    0.7    0.9
   1.2    0.6    0.8    2.1    1.3    1.8    6.3    1.7    2.8    2.1   16.6    1.6    1.6    8.5    1.0    8.4    4.8    2.4    2.9    3.0    3.1    1.7    0.9    1.0
   0.5    0.9    1.2    3.0    1.3    2.4    4.3    3.7    6.8    1.7    7.4    5.2    4.7    4.1    2.9    9.0    3.3    2.7    5.2    3.9    4.6    3.2    0.6    2.2
   23199.     7017.     8765.    73022.   159277.    78756.   110354.   134406.   232163.    16427.    45523.   335543.   436456.   876321.  9999999.   590054.   494416.   561618.   548218.   360736.   468280.   551544.   305489.   274513.
  22.4   21.0   14.8    3.2    3.1   11.9    4.4    4.6    4.6   31.6   44.9    4.2    3.8    7.0    4.7    7.7    9.1    9.3    8.1    7.2    6.7    9.9    4.5    5.7
  275.   283.   282.   295.   301.   310.   317.   324.   329.   363.   376.   391.   380.   457.   435.   473.   496.   507.   507.   517.   529.   539.   511.   498.
   0.1   -3.5   -3.1   -3.2   -2.8   -2.4   -5.1   -4.3   -4.7   -5.5   -6.0   -5.1   -4.3    5.7   -3.4    3.8    4.1    9.5   10.5   11.2    9.4    6.2   10.9    9.3
  -0.1   -1.4    0.6   -0.3   -2.8   -5.0   -4.5   -3.8    0.3    1.9   -0.1   -5.2   -3.3    3.5    2.7    6.4    4.0    1.4    5.6    2.5    6.5    4.5   -1.8    0.5
 9.999  0.007  0.044  0.105  0.167  0.114  0.082  0.070  0.089  0.015  9.999  0.066  0.081  0.089  0.059  0.206  0.041  0.027  0.053  9.999  0.049  9.999  9.999  0.078
    5069.      845.     1322.     7138.   224529.    55480.    40599.    65754.   106901.     3175.    14866.    77482.   265037.   209221.  9999999.   356353.        0.   197872.   126885.   111023.   130685.        0.    24914.    48957.
   3.5    2.2    8.7    0.1    0.2   14.7    1.9    0.8    1.0    1.3    8.6    0.2    0.5    1.8    0.0    1.4    0.0    0.8    0.7    0.7    1.9    0.0    0.3    0.6
    2.     2.     4.     5.     6.     4.     9.     6.     4.     2.     5.     4.     8.     5.     0.    38.     0.    15.    10.    15.     2.     0.    11.     9.
   1.1    1.1    1.8    0.0    0.7    0.7    1.0    2.0    1.7    0.2    1.1    1.1    3.3    3.6    0.0    4.9    0.0    0.3    1.5    3.2    1.1    0.0    1.7    1.7
   1.2    0.9    3.2    1.7    4.4    2.3    5.1    3.2    1.7    0.6    2.2    2.1    1.3    3.4    0.0    2.1    0.0    1.4    2.2    4.5    5.3    0.0    1.7    2.0
 9.999  0.001  0.055  0.017  0.061  0.090  0.050  0.028  0.028  0.001  9.999  0.023  0.005  0.000  0.000  0.000  0.000  0.000  0.000  9.999  0.000  9.999  9.999  0.046
  3.39   2.89   2.31   0.66   0.78   2.78   0.98   1.03   1.13   7.37  12.70   1.36   1.21   3.31   1.84   5.25   4.35   4.42   4.21   3.85   3.74   5.75   2.35   3.10
  -0.00   -0.37   -0.93    0.74    0.06    1.33    1.39    1.81    1.61   -1.02    1.50   -0.43   -0.57   -0.78    1.48    3.17    7.44    7.25    4.82    4.14    3.12    3.23    5.31    3.64
   8.83    8.64    5.02    0.92    2.01    2.67    0.45    0.28    0.30    0.50    0.80    0.18    0.20    1.17  999.99    0.73    0.77    0.90    0.94    0.84    1.21    2.19    0.46    0.50
  16.3   17.5   13.2    4.9    6.2    8.6    3.4    2.6    2.3    5.2    6.3    1.9    1.8    3.8    2.1    3.7    4.3    4.5    4.6    5.3    5.9    7.5    4.1    4.3
  5.5   6.0   5.7   3.6   3.7   4.7   2.9   2.3   2.1   4.4   4.8   1.8   1.6   2.7  99.9   2.9   3.3   3.4   3.4   4.0   4.1   4.4   3.4   3.6
 0.0045  0.0039  0.0068  0.0498  0.0313  0.0160  0.1033  0.1769  0.2179  0.0439  0.0303  0.3362  0.3824  0.0812  0.2636  0.0865  0.0651  0.0589  0.0556  0.0431  0.0347  0.0211  0.0716  0.0641
 10  10  10  20  20  20  37  37  37  50  50  50  40  40  40  60  60  60  73  73  73  60  60  60
  75   75   75   75   75   75   75   75   75   75   75   75   75   75   75   75   75   75   75   75   75   75   75   75
     4      7     11     16     15     14      7     -7    -14      4     15     -2     -5     -6    -10    -20    -53    -92   -106   -107   -116   -115   -114   -114
   4    4    4    7    7    7   22   22   22   48   48   48   27   27   27   80   80   80  154  154  154   80   80   80
