1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999
  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260  2260
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   14   15   14   15   15   15   15   15   15   15   15   15   15   15   16   15   15   16   14   15   15   15   15
  15   14   15   14   15   15   15   15   15   15   15   15   15   15   15   16   15   15   16   14   15   15   15   15
   5.8    5.5    5.1    5.0    5.0    5.0    5.1    5.0    5.0    5.0    4.9    5.0    5.3    5.7    6.2    6.5    6.7    6.8    6.8    7.0    7.4    7.5    7.0    3.1
   5.6    5.2    4.7    4.4    4.9    4.9    5.0    5.0    5.0    4.9    4.9    4.9    5.3    5.6    5.8    5.8    6.2    6.0    6.6    6.6    7.1    7.4    6.8    0.8
  16.0   20.8   12.3  -13.6   -3.8  -24.2   -8.2   -9.5   -9.1   -4.3    1.1   10.6   18.1   20.6   24.2    7.0  -19.8  -15.3  -32.8  -12.5   -7.7   -8.9   -8.9  -53.2
 130.3  112.7  117.6  109.5  141.4  144.4  133.0  134.9  130.7  133.8  144.9  149.2  154.9  150.5  144.1  116.8   99.9  105.6  111.6  109.5  113.3  112.0  114.2  117.2
  -3.5   -1.9   -2.1   -1.4   -3.8   -3.6   -3.4   -3.5   -3.2   -3.4   -4.0   -4.2   -4.6   -4.5   -4.3   -2.6   -1.0   -1.5   -2.0   -2.2   -2.8   -2.7   -2.7   -0.2
   4.1    4.5    4.1    4.1    3.0    2.6    3.6    3.5    3.7    3.5    2.8    2.5    2.1    2.6    3.1    5.1    5.8    5.6    5.2    6.1    6.5    6.8    6.1    0.4
   1.6    1.9    1.0   -1.0   -0.3   -2.0   -0.7   -0.8   -0.8   -0.4    0.1    0.9    1.6    2.0    2.4    0.7   -2.1   -1.6   -3.6   -1.4   -1.0   -1.1   -1.0   -0.6
   2.7    3.0    3.2    4.1    2.9    3.1    3.6    3.6    3.8    3.5    2.7    2.3    1.7    2.1    2.4    4.7    6.2    5.8    6.2    6.1    6.2    6.4    5.7    0.7
   3.5    3.9    2.8    0.8    0.9   -1.0    0.4    0.1    0.0    0.3    0.6    1.3    2.0    2.5    3.1    2.2    0.0    0.7   -1.1    1.6    2.3    2.5    2.3   -0.3
   0.1    0.1    0.1    0.1    0.1    0.0    0.0    0.0    0.0    0.0    0.0    0.1    0.1    0.1    0.2    0.1    0.1    0.2    0.2    0.2    0.2    0.1    1.6    1.0
   1.2    1.4    1.7    2.0    0.8    1.1    0.6    0.3    0.3    0.4    0.5    0.8    0.5    0.9    2.0    2.7    2.1    2.5    1.2    1.9    1.5    0.9    2.2    2.8
   0.8    1.1    1.1    1.2    0.4    0.3    0.1    0.2    0.2    0.3    0.2    0.2    0.2    0.2    0.6    1.0    0.8    1.3    0.8    0.5    0.4    0.5    0.6    1.3
   0.7    0.3    0.7    0.6    0.3    0.8    0.3    0.2    0.2    0.3    0.3    0.4    0.4    0.6    1.3    1.0    0.8    0.8    0.7    0.5    0.5    0.2    2.0    2.1
   0.5    0.8    1.1    1.4    0.6    0.7    0.6    0.2    0.2    0.1    0.4    0.6    0.3    0.6    1.4    2.3    1.8    1.9    0.5    1.7    1.4    0.7    0.7    1.3
