1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998
 273 273 273 273 273 273 273 273 273 273 273 273 273 273 273 273 273 273 273 273 273 273 273 273
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   16   16   15   16   15   15   15   14   15   15   14   14   15   15   15   15   15   15   15   16   15   15
  15   15   16   16   15   16   15   15   15   14   15   15   14   14   15   15   15   15   15   15   15   16   15   15
   5.7    6.1    5.3    5.1    4.2    6.3    5.3    5.0    3.8    4.4    4.2    4.8    7.1    6.9    7.1    6.7    7.0    5.6    6.9    6.3    6.5    6.6    7.4    9.2
   5.3    5.5    4.5    4.4    3.7    5.9    4.7    4.2    2.8    4.0    3.7    3.3    6.5    6.3    7.0    6.6    6.8    4.0    5.6    3.6    2.8    4.4    6.9    8.8
  46.3    3.0   23.2   33.7   21.1   17.9   29.6   20.4   28.2   13.4   -1.5   64.3   73.4   45.6   30.6   31.6   33.8  -30.8   69.5   20.4  -33.5  -74.9  -80.3  -77.5
 144.6  119.1  137.2  278.4  274.9  272.9  263.3  266.8  249.6  298.3  285.1  273.5    8.9   54.1   58.0   59.3   55.7   58.8   78.1  295.2   34.7  348.3   46.8   82.3
  -3.0   -2.7   -3.0    0.5    0.3    0.3   -0.5   -0.2   -0.9    1.8    1.0    0.1    1.8    2.6    3.2    2.9    3.2    1.8    0.4    1.4    1.9    1.1    0.8    0.3
   2.1    4.8    2.8   -3.6   -3.4   -5.7   -4.1   -4.0   -2.3   -3.4   -3.6   -1.4    0.3    3.6    5.1    4.8    4.7    3.0    1.9   -3.0    1.3   -0.2    0.8    1.9
