2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  14   16   15   14   15   16   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15
  14   16   15   14   15   16   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15
   4.0    5.0    4.9    5.4    5.7    3.9    2.7    5.3    4.6    5.6    6.2    6.9    5.6    5.3    6.3    7.8    7.8    6.7    7.3    7.0    8.0    7.7    7.4    6.8
   3.5    4.7    4.7    4.9    5.5    3.1    1.9    4.9    4.2    3.6    5.7    6.6    5.2    3.0    4.7    7.7    7.6    6.1    7.2    6.8    8.0    7.3    6.2    6.5
  15.7    5.7   43.7   38.5   20.5  -19.2   25.6   18.4  -29.5  -52.2  -18.0    1.7  -12.9  -55.5  -52.7  -62.4  -43.0   -2.9   -3.9    0.8  -13.3  -21.1  -19.2  -12.5
 293.1  297.6  277.5  264.8  283.3  295.2  133.0  113.8  109.9  162.7  131.3  104.1   93.1  333.7  277.9  109.0   96.6   99.3  114.3  114.5  116.1  118.4  126.1  127.7
   1.3    2.2    0.4   -0.3    1.2    1.2   -1.2   -1.9   -1.3   -2.1   -3.6   -1.6   -0.3    1.5    0.4   -1.2   -0.6   -1.0   -2.9   -2.8   -3.4   -3.3   -3.4   -3.9
  -3.1   -4.1   -3.4   -3.8   -5.0   -2.6    1.3    4.3    3.5    0.6    4.1    6.4    5.1   -0.8   -2.8    3.4    5.5    6.0    6.5    6.2    7.0    6.0    4.7    5.0
   1.0    0.5    3.2    3.0    1.9   -1.0    0.8    1.6   -2.1   -2.8   -1.8    0.2   -1.2   -2.5   -3.7   -6.8   -5.2   -0.3   -0.5    0.1   -1.8   -2.6   -2.0   -1.4
  -2.8   -3.8   -2.3   -2.5   -3.9   -2.8    1.5    4.5    1.8   -1.0    2.4    5.5    3.7   -2.0   -4.2    0.1    3.0    5.5    6.0    6.0    6.3    5.3    4.1    4.6
   1.7    1.6    4.1    4.1    3.7    0.2    0.1   -0.8   -3.6   -2.7   -3.8   -3.3   -3.7   -1.7   -1.9   -7.6   -7.0   -2.4   -2.5   -1.6   -3.5   -3.9   -3.0   -2.5
   0.3    0.4    0.3    0.2    0.3    1.6    0.7    0.7    0.6    0.5    0.4    0.3    0.7    0.4    0.9    0.2    0.2    0.8    0.4    0.5    0.4    0.1    0.1    0.5
   1.6    1.7    1.1    2.1    1.0    2.7    1.8    1.8    1.7    4.0    2.1    1.7    1.8    4.3    4.1    0.7    1.4    2.6    1.1    1.2    0.7    2.1    3.9    1.8
   0.9    0.7    0.5    1.6    0.7    1.5    1.1    0.5    1.0    1.1    1.0    0.6    0.5    0.5    1.0    0.3    0.5    0.4    0.6    1.0    0.4    0.9    1.5    0.5
   0.7    0.7    0.7    0.7    0.4    2.0    0.5    1.4    0.8    3.3    1.8    0.4    0.8    3.8    3.3    0.5    0.8    1.3    0.4    0.4    0.3    0.6    0.7    0.7
   1.1    1.4    0.6    1.2    0.6    1.1    1.4    0.9    1.1    2.0    0.7    1.5    1.5    1.9    2.2    0.4    1.0    2.2    0.8    0.5    0.4    1.8    3.5    1.6
   24258.    24675.    26666.    25883.    25483.    35021.    29578.    35157.    53402.    48891.    51088.    29909.    23343.    24181.    37611.    26133.    34669.    50627.    53799.    58208.    39989.    52280.    78903.    84063.
   6.1    7.5    8.7    9.5    9.2   11.0   13.4    8.4    6.2    6.5    6.0    5.8   10.0   13.5    9.5    6.0    6.6    7.7    6.4    6.5    5.6    5.7    5.8    5.9
  368.   365.   368.   373.   366.   369.   375.   377.   379.   377.   373.   376.   378.   378.   383.   378.   378.   379.   382.   382.   380.   383.   392.   392.
  -6.3   -7.3   -7.2   -7.0   -8.5   -5.3   -3.4   -3.7   -1.5   -1.6   -1.9   -2.6   -2.6   -3.8   -1.1   -2.0   -3.3   -2.8   -0.9   -1.5   -3.4   -2.6   -0.6   -0.9
   0.9    0.8    1.7    2.0    0.6    0.1    1.5    1.7    2.6    3.0    1.9    2.0    2.9    4.0    2.9    2.8    3.0    0.8    0.2   -0.7    0.4    0.9    0.8    0.8
 0.017  0.017  0.014  0.014  0.012  0.023  0.030  0.029  0.038  0.035  0.030  0.032  0.032  0.046  0.039  0.036  9.999  9.999  9.999  9.999  0.041  0.045  0.055  0.056
