1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997
 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  58   59   59   60   59   60   65   59   59   59   59   59   59   60   60   60   58   61   59   59   61   61   63   60
  35   37   37   38   37   38   35   36   37   36   34   37   37   38   37   37   37   38   35   37   38   39   39   38
   5.2    4.9    4.6    5.1    4.8    4.3    3.9    3.4    3.8    3.7    3.6    4.0    4.0    3.8    3.4    2.5    2.5    3.5    2.3    2.9    3.6    3.9    5.2    6.1
   5.1    4.6    4.3    5.0    3.9    4.0    2.5    2.6    3.6    3.7    3.3    3.8    3.9    3.6    3.3    2.5    2.4    3.5    2.2    2.5    3.6    3.9    5.0    5.4
  -4.7    1.3   16.3   26.3   32.8    9.4   10.6    2.6    3.1  -17.6  -12.0   -3.3   -1.6   -2.9  -10.3   -4.9    2.6   14.6   -6.3  -38.4  -35.7  -32.9  -36.7  -38.4
 247.9  271.1  273.1  331.7  330.2  326.0  310.4  312.5  322.5  310.5  303.0  309.4  315.5  322.7  332.6  360.0  355.6  322.9  354.6   60.0   77.8   84.2   99.8  114.5
  -1.9    0.1    0.2    3.9    2.8    3.3    1.6    1.7    2.9    2.3    1.7    2.4    2.8    2.9    2.9    2.5    2.4    2.7    2.2    1.0    0.6    0.3   -0.7   -1.8
  -4.7   -4.6   -4.1   -2.1   -1.6   -2.2   -1.9   -1.9   -2.2   -2.7   -2.7   -3.0   -2.8   -2.2   -1.5    0.0   -0.2   -2.1   -0.2    1.7    2.8    3.2    4.0    3.9
  -0.4    0.1    1.2    2.2    2.1    0.7    0.5    0.1    0.2   -1.1   -0.7   -0.2   -0.1   -0.2   -0.6   -0.2    0.1    0.9   -0.2   -1.6   -2.1   -2.1   -3.0   -3.4
