1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999
 301 301 301 301 301 301 301 301 301 301 301 301 301 301 301 301 301 301 301 301 301 301 301 301
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269  2269
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  14   16   14   15   16   14   15   15   15   16   14   15   16   15   15   15   15   15   15   15   15   15   15   15
  14   16   14   15   16   14   15   15   15   16   14   15   16   15   15   15   15   15   15   15   15   15   15   15
   7.4    7.3    7.5    7.1    7.0    7.0    6.5    6.4    6.4    6.3    6.6    6.5    8.4   12.0   10.9   10.7   10.0    9.9    8.6    8.5    8.2    7.3    7.8    8.0
   6.7    5.0    5.8    4.9    5.3    5.5    5.0    5.4    5.4    5.2    6.2    5.6    7.0   11.7   10.2    9.9    8.6    7.7    7.8    7.9    7.5    6.3    7.5    7.6
  27.4   53.3   63.2   22.5   13.9   23.1  -12.1   -3.3    7.2    6.6   39.5   32.2   64.1  -22.5  -17.7  -39.3  -32.0  -37.9   10.5  -33.0   27.8    4.9   -4.3  -19.8
 130.9  157.1  203.8  183.3  138.5  127.1  126.8  156.7  152.8  180.1  146.8  152.9  163.7  120.6  106.3  135.7  125.8  128.9  137.5  131.4   93.0  115.7  125.9  139.6
  -3.9   -2.7   -2.4   -4.5   -3.9   -3.0   -2.9   -5.0   -4.7   -5.2   -4.0   -4.2   -2.9   -5.5   -2.7   -5.5   -4.3   -3.8   -5.7   -4.4   -0.3   -2.7   -4.4   -5.5
   4.5    1.2   -1.0   -0.3    3.4    4.0    3.9    2.1    2.4    0.0    2.6    2.2    0.9    9.3    9.3    5.4    5.9    4.7    5.2    5.0    6.6    5.7    6.0    4.6
   3.1    4.0    5.2    1.9    1.3    2.2   -1.0   -0.3    0.7    0.6    4.0    3.0    6.3   -4.5   -3.1   -6.3   -4.6   -4.7    1.4   -4.3    3.5    0.5   -0.6   -2.6
   5.0    2.0    0.3    0.3    3.6    4.5    3.1    1.7    2.4    0.3    4.3    3.4    3.8    6.2    7.1    2.6    4.0    3.1    5.4    4.0    7.1    5.7    5.8    4.1
   2.3    3.7    5.3    1.9    0.1    0.5   -2.6   -1.2   -0.6    0.5    2.1    1.5    5.1   -8.2   -6.7   -7.9   -6.3   -5.9    0.1   -5.3    2.2   -0.4   -1.5   -3.3
   0.1    0.1    0.1    0.2    0.2    0.1    0.2    0.1    0.2    0.1    0.1    0.3    1.8    0.4    0.9    0.2    0.2    0.8    0.2    0.1    0.2    0.4    0.3    0.6
   2.7    5.0    4.4    4.7    4.1    3.7    3.3    2.8    3.3    3.2    1.7    3.0    4.0    2.4    3.0    3.6    4.2    5.7    3.0    2.4    2.8    3.2    2.0    2.3
   1.4    1.6    3.0    1.4    1.6    0.8    1.0    0.8    1.4    1.6    0.8    0.5    0.9    1.5    2.1    0.8    1.6    3.0    1.4    1.1    2.0    1.8    1.3    0.8
   0.9    4.2    2.6    3.5    1.8    1.3    1.0    0.8    2.9    1.5    1.2    1.7    3.2    0.9    1.1    2.4    2.7    2.6    0.9    1.7    0.9    1.4    0.8    0.9
   2.1    2.2    1.9    2.8    3.3    3.4    3.0    2.6    0.9    2.4    1.0    2.4    2.2    1.6    1.8    2.5    2.8    4.1    2.5    1.2    1.6    2.2    1.4    1.9
   74308.    73645.    78932.   113255.    98400.    81318.    87356.   117978.   110721.   113137.    89745.    89379.    89998.    62551.    72398.    77658.    90980.    89010.   116242.    95052.    79425.    97645.    82643.    77744.
   5.6    6.2    6.2    6.5    6.1    6.0    6.2    5.3    5.5    5.1    4.7    4.7    7.7    7.7    9.4    8.5    9.4    8.4    9.6    8.3    7.6    7.6    6.7    6.1
  381.   393.   395.   384.   386.   391.   391.   377.   376.   369.   373.   371.   399.   416.   425.   409.   413.   414.   393.   400.   411.   400.   400.   403.
  -3.4   -0.6    1.4    1.3   -1.5   -1.7   -0.8    0.4   -0.0    2.1   -1.1   -0.6   -0.1    0.7   -0.6    1.8   -0.3   -0.6   -1.7   -0.9   -4.0   -2.3   -2.4   -1.7
   0.9   -0.3   -1.4    1.2    2.3    1.5    4.0    2.8    2.7    1.8   -0.2    0.4    0.4    7.2    6.9    8.5    6.9    6.5    4.7    6.8    2.9    3.9    3.1    2.2
 0.037  0.041  0.043  0.052  0.050  0.047  0.053  0.057  0.064  0.053  0.050  0.047  0.049  0.047  0.054  0.048  0.058  0.053  0.063  0.055  0.056  0.057  0.056  0.051
   13408.     6545.    25689.    19271.    17197.     8654.    15149.    15967.    20255.    18285.    12233.    17692.    21066.     8802.    18789.     4073.    10655.    10887.     9904.     8637.     4836.    21677.     4007.    11886.
   0.6    0.6    0.3    0.5    0.4    0.5    0.8    0.4    0.4    0.5    0.3    0.3    3.1    1.8    1.6    1.2    1.3    2.2    0.8    0.8    1.3    0.6    0.7    0.9
    9.     8.    16.     8.     8.     5.     6.     6.     8.     9.     4.     2.    23.     7.     9.     2.     7.    11.     6.     7.    10.     9.     3.     4.
   0.4    3.2    2.1    2.7    1.9    1.5    1.1    1.3    2.9    1.8    0.9    0.9    1.9    1.7    1.3    1.6    1.5    1.3    0.7    1.0    0.7    1.6    0.5    1.1
   1.9    2.4    1.8    2.5    2.8    2.8    2.3    2.4    0.7    2.1    1.2    2.2    2.1    1.0    0.8    1.3    1.2    1.8    1.1    0.6    1.2    0.7    0.7    0.7
 0.003  0.005  0.011  0.013  0.012  0.006  0.009  0.010  0.014  0.008  0.006  0.005  0.008  0.005  0.013  0.005  0.006  0.005  0.008  0.004  0.004  0.010  0.004  0.009
  1.56   1.86   1.89   1.93   1.82   1.82   1.92   1.54   1.63   1.41   1.31   1.28   2.45   2.64   3.45   2.83   3.30   2.91   3.10   2.71   2.62   2.49   2.19   1.99
  -0.88   -1.45   -2.09   -0.73   -0.04   -0.20    1.02    0.45    0.23   -0.18   -0.78   -0.56   -2.03    3.41    2.85    3.23    2.60    2.44   -0.04    2.12   -0.90    0.16    0.60    1.33
   0.86    0.98    0.95    1.30    1.17    1.07    1.32    1.33    1.34    1.29    0.98    1.01    0.99    0.42    0.66    0.64    0.86    0.78    1.32    1.07    0.98    1.34    0.97    0.82
   6.1    6.7    6.6    6.9    6.8    6.8    7.5    6.8    6.9    6.6    6.1    6.2    6.6    4.8    6.0    5.6    6.3    6.1    7.1    6.8    6.9    7.6    6.6    6.2
  4.6   4.9   4.9   4.7   4.8   4.9   5.1   4.6   4.7   4.5   4.5   4.5   4.8   4.1   4.8   4.5   4.8   4.7   4.8   4.9   5.1   5.1   4.9   4.8
 0.0320  0.0265  0.0277  0.0250  0.0257  0.0254  0.0212  0.0259  0.0251  0.0272  0.0317  0.0311  0.0274  0.0514  0.0333  0.0383  0.0297  0.0324  0.0237  0.0259  0.0249  0.0209  0.0270  0.0307
 23  23  23  17  17  17  27  27  27  17  17  17  43  43  43  40  40  40  53  53  53  33  33  33
 195  195  195  195  195  195  195  195  195  195  195  195  195  195  195  195  195  195  195  195  195  195  195  195
   -52    -44    -37    -36    -37    -35    -36    -40    -39    -36    -31    -31    -24    -22    -37    -50    -61    -66    -59    -56    -64    -65    -61    -59
   9    9    9    6    6    6   12   12   12    6    6    6   32   32   32   27   27   27   56   56   56   18   18   18
 181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5  181.5
  286   192   103    46   102    81   293   297   117    57    63   132    67   237  1041  1079   892   549   719   409   437   168   314   423
  -173   -133    -65    -16    -44    -41   -208   -196    -49    -25    -28   -112    -32   -176   -814   -818   -658   -345   -447   -259   -269    -87   -217   -327
   113     58     38     30     58     41     85    101     69     32     34     20     35     61    228    262    234    204    272    150    169     82     97     95
   1.3    0.5   -0.1   -0.3    0.3    0.0    1.0    1.7    0.7   -0.2    0.1    0.1   -0.1    2.2    4.9    4.8    3.6    3.2    4.7    2.8    2.0    0.7    1.5    2.1
 0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386  0.008386
      0.80       0.79       0.79       0.82       0.77       0.80       0.73       0.75       0.73       0.75       0.77       0.74       0.70       0.76       0.72       0.76       0.77       0.71       0.74       0.79       0.72       0.72       0.68       0.66
     0.63      0.60      0.59      0.64      0.58      0.63      0.58      0.62      0.58      0.63      0.65      0.58      0.56      0.57      0.57      0.61      0.63      0.56      0.58      0.62      0.57      0.61      0.58      0.56
