2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003
 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  61   59   60   57   64   56   62   56   59   63   57   59   60   60   59   62   59   60   65   53   61   58   66   60
  35   36   35   34   38   31   36   33   36   39   35   35   37   37   37   37   34   36   38   32   38   34   38   36
   6.1    5.6    5.3    6.3    6.8    6.9    6.9    6.8    7.1    7.2    7.4    7.4    7.5    7.7    8.3    8.1    8.0    8.2    8.6    8.8    8.8    8.1    8.4    8.8
   4.4    3.1    4.4    6.0    5.2    5.5    5.8    5.3    6.9    6.6    6.9    7.1    7.4    7.4    7.9    7.7    7.1    7.6    8.3    7.7    8.2    7.0    6.4    7.7
 -25.9  -18.5  -16.0   33.2  -12.1  -20.7    6.7  -12.1    7.1  -17.3  -25.1   -9.6   -2.0    2.4   10.5    2.2    1.3  -11.1    8.2   -3.1  -24.0  -13.1   -1.2    8.4
 267.6  281.4  331.9  332.4  304.6  270.4  302.5  308.4  356.1  331.7  342.2  355.3  344.8  337.3  322.7  331.3  327.1  314.3  280.2  310.7  352.1  349.6  314.1  284.2
  -0.2    0.6    3.7    4.5    2.9    0.0    3.1    3.2    6.8    5.5    6.0    7.0    7.2    6.8    6.1    6.7    6.0    5.2    1.4    5.0    7.4    6.8    4.4    1.9
  -3.9   -2.9   -2.0   -2.3   -4.2   -5.1   -4.8   -4.1   -0.5   -3.0   -1.9   -0.6   -1.9   -2.9   -4.7   -3.7   -3.9   -5.4   -8.1   -5.8   -1.0   -1.2   -4.6   -7.4
  -1.9   -1.0   -1.2    3.3   -1.1   -1.9    0.7   -1.1    0.9   -1.9   -2.9   -1.2   -0.3    0.3    1.4    0.3    0.2   -1.5    1.2   -0.4   -3.3   -1.6   -0.1    1.1
  -3.5   -2.7   -1.9   -2.5   -4.2   -5.2   -4.7   -4.2   -0.3   -3.3   -2.5   -0.8   -1.9   -2.8   -4.5   -3.7   -3.9   -5.4   -8.2   -5.7   -0.5   -0.9   -4.5   -7.5
  -2.5   -1.4   -1.4    3.2   -1.1   -1.7    1.1   -0.6    1.0   -1.3   -2.5   -1.1    0.1    0.8    2.0    0.6    0.3   -1.6    0.6   -1.1   -3.4   -1.8   -0.9   -0.2
   0.2    0.4    0.3    0.8    0.1    0.1    0.2    0.2    0.1    0.1    0.1    0.1    0.1    0.3    0.1    0.1    0.2    0.2    0.2    0.2    0.2    0.3    0.2    0.4
   4.0    4.5    2.9    1.6    4.2    4.0    3.5    4.0    1.6    2.8    2.6    1.7    1.2    2.0    2.4    2.4    3.6    2.6    2.1    4.1    3.1    3.7    5.1    3.9
   2.3    1.3    1.7    1.0    2.0    2.2    1.2    2.7    0.4    1.5    1.3    0.4    0.3    0.6    1.4    0.8    1.6    0.7    1.8    3.1    0.8    1.1    3.0    1.8
