2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 261 261 261 261 261 261 261 261 261 261 261 261 261 261 261 261 261 261 261 261 261 261 261 261
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281  2281
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  16   15   15   15   15   16   15   16   16   15   15   15   15   15   15   15   17   14   16   15   14   16   17   14
  16   15   15   15   15   16   15   16   16   15   15   15   15   15   15   15   17   14   16   15   14   16   17   14
  11.0    5.8   11.5   12.7   10.8   10.3    8.9    7.0    6.5    7.9    8.4    6.5    6.2    6.7    5.4    6.0   16.9   25.3   30.0   25.0   15.6   28.1   24.9   27.5
   7.9    4.7   10.4   12.4   10.4    9.7    7.9    5.8    4.9    6.7    7.6    4.5    5.8    6.0    3.8    3.3   11.2   22.0   26.0   16.9   14.4   25.1   11.7    8.5
 -14.0  -24.6  -54.1  -11.7    9.0   -9.1  -18.2  -13.3   58.3   -7.8  -15.5    1.4  -71.8  -53.9  -28.4   53.8   17.6   44.0   57.3   26.6  -42.5  -66.5  -59.9  -43.5
 101.7  279.2  290.8  304.7  311.5  310.3  315.7  329.8  251.6  283.9  277.9  326.2   32.9  268.0  283.6  317.7  301.6  302.5  318.2  312.7  314.4   42.3  169.2  151.3
  -1.5    0.7    2.2    6.9    6.8    6.2    5.4    4.8   -0.8    1.6    1.0    3.7    1.5   -0.1    0.8    1.5    5.6    8.5   10.5   10.2    7.5    7.4   -5.8   -5.4
   7.5   -4.2   -5.7   -9.9   -7.7   -7.3   -5.2   -2.8   -2.4   -6.5   -7.2   -2.5    1.0   -3.5   -3.3   -1.3   -9.1  -13.3   -9.4  -11.1   -7.6    6.7    1.1    3.0
  -1.9   -2.0   -8.4   -2.5    1.6   -1.5   -2.5   -1.3    4.1   -0.9   -2.0    0.1   -5.5   -4.9   -1.8    2.7    3.4   15.3   21.8    7.6   -9.7  -23.0  -10.2   -5.8
   6.8   -4.6   -8.0  -10.2   -6.5   -7.2   -5.8   -3.1    0.1   -5.9   -7.1   -2.0   -2.1   -5.5   -3.8    0.0   -6.9   -6.9   -2.0   -8.5   -9.8    1.2   -1.2    1.6
  -3.7   -0.8   -6.3    1.1    4.5    1.8    0.2    0.3    4.7    2.8    2.3    1.5   -5.2   -2.4    0.0    3.0    6.8   19.1   23.7   10.4   -7.5  -23.9  -10.2   -6.3
   5.3    1.3    1.2    1.0    0.4    0.3    0.6    0.6    0.4    0.5    0.5    0.7    0.2    0.2    1.3    2.0    6.2    7.0    2.3    4.1    1.9    4.3    4.9    5.0
   9.1    3.1    4.6    2.1    2.1    3.0    3.5    3.7    3.7    3.6    3.1    4.6    1.9    2.3    3.8    5.1   13.7   13.3   13.5   17.9    4.5   10.1   20.5   25.9
   2.1    2.3    2.6    0.6    1.2    1.0    2.2    2.1    2.4    0.7    0.9    2.0    1.5    0.7    1.1    1.9    6.1    7.6    6.9    5.0    2.0    5.4    6.8   19.0
   8.6    1.6    3.2    0.7    0.9    1.3    1.3    2.5    2.2    1.5    1.9    2.7    1.0    1.7    2.7    4.0   11.3    2.9    5.7    8.3    3.6    7.4   11.3   14.6
   1.9    1.4    2.1    1.8    1.4    2.5    2.4    1.7    1.8    3.2    2.2    3.2    0.5    1.3    2.5    2.5    4.9   10.6   10.1   15.0    1.9    4.4   15.7   10.0
   89558.    64800.    72971.   172073.   197838.   215008.   210990.   224807.   191308.   142481.   113905.   248862.   175038.   119037.   155912.   198311.   170286.   381364.   623526.   769105.   494141.   313355.   850933.   673861.
  18.5   29.9   15.1    5.5    5.3    5.8    5.5    5.0    4.0    3.6    3.6    4.6    4.3    3.8    6.4    9.6   12.5   12.2   11.5   14.1   17.8   32.4   13.1   11.3
  416.   428.   424.   444.   445.   459.   484.   492.   546.   530.   544.   521.   541.   546.   543.   541.   601.   666.   687.   696.   642.   625.   749.   795.
  -0.2    2.4    1.7    2.1    2.6    1.8    0.9    0.2   -0.2   -2.8   -2.3    2.8    5.4    2.1    2.7    3.4   -2.5    1.2    7.3    4.7    1.3    3.8    0.1    0.2
  -3.8   -0.4    0.1   -2.7   -1.0    0.2   -0.7   -0.0    3.6   -0.4   -1.4   -0.8   -6.0   -5.0   -2.8   -1.5   -1.4    7.4    6.7    1.5   -0.7   -2.1    6.4    4.4
 0.082  0.036  0.029  0.038  0.042  0.035  0.031  0.041  0.043  0.032  0.038  0.047  0.051  0.040  0.038  0.037  0.041  0.046  0.061  0.045  0.050  0.080  0.107  0.080
    7650.     9037.    14278.    48871.    16234.    12402.    26182.    31715.    22527.    19174.    17018.    48633.    18117.     7177.    21208.    17726.    58328.   211067.   108280.   116052.    89331.    59355.   127848.   262509.
