2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 305 305 305 305 305 305 305 305 305 305 305 305 305 305 305 305 305 305 305 305 305 305 305 305
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   14   16   14   15   15   15   15   16   14   15   15   15   15   15   15   18   15   15   15   15   15   15
  15   15   14   16   14   15   15   15   15   16   14   15   15   15   15   15   15   18   15   15   15   15   15   15
   9.2    8.7    9.1    9.8   10.0    9.3    7.7    5.9    7.4    8.5    8.7    8.3    7.7    7.4    7.1    7.2    7.2    8.4   11.7   13.0   14.6   14.3   13.9   11.8
   7.5    8.4    8.9    9.3    9.6    7.5    6.6    4.3    6.8    7.8    8.4    8.2    7.6    7.1    6.8    6.7    6.3    5.5    7.7   12.0   14.1   14.0   13.6   11.5
   4.4  -46.5  -44.2    0.7   29.7   25.2  -30.0  -64.0   15.9   13.4    9.5   25.1   23.8   23.4   13.8   18.8   -0.5  -10.9    4.1   -0.3   10.4    0.6   -4.6   -4.9
 297.9  299.5  291.1  285.8  281.2  290.0  286.4  155.4  115.4  117.6  112.2  117.9  110.0  119.3  114.5  110.3  107.6  161.3  114.0  125.0  113.1  118.6  123.9  135.6
   3.5    2.8    2.3    2.5    1.6    2.3    1.6   -1.7   -2.8   -3.5   -3.1   -3.5   -2.4   -3.2   -2.7   -2.2   -1.9   -5.1   -3.1   -6.9   -5.4   -6.7   -7.6   -8.2
  -6.6   -5.0   -6.0   -8.9   -8.2   -6.4   -5.5    0.8    5.9    6.7    7.7    6.6    6.5    5.7    6.0    6.0    6.1    1.7    7.1    9.9   12.7   12.3   11.3    8.0
   0.6   -6.1   -6.2    0.1    4.8    3.2   -3.3   -3.9    1.9    1.8    1.4    3.5    3.1    2.8    1.6    2.2   -0.1   -1.0    0.6   -0.1    2.5    0.1   -1.1   -1.0
  -6.4   -6.1   -7.3   -8.5   -6.2   -4.8   -6.4   -1.0    6.1    6.7    7.4    7.5    7.2    6.4    6.1    6.4    5.7    1.4    7.0    9.7   12.9   12.2   11.0    7.8
   1.7   -5.0   -4.7    2.5    7.2    5.3   -0.7   -3.8   -1.1   -1.7   -2.6   -0.1   -0.3    0.0   -1.0   -0.1   -2.1   -1.4   -1.1   -2.0    0.4   -1.7   -2.6   -2.1
