index DOY ASY-D ASY-H SYM-D SYM-H
"2003-11-19 01:22:00" 323 13 16 -1 -12
"2003-11-19 01:23:00" 323 14 17 -1 -12
"2003-11-19 01:24:00" 323 14 17 -1 -12
"2003-11-19 01:25:00" 323 14 18 -1 -12
"2003-11-19 01:26:00" 323 14 18 -1 -12
"2003-11-19 01:27:00" 323 14 17 -1 -12
"2003-11-19 01:28:00" 323 14 16 -1 -12
"2003-11-19 01:29:00" 323 14 18 -1 -12
"2003-11-19 01:30:00" 323 14 18 -1 -13
"2003-11-19 01:31:00" 323 14 17 -1 -13
"2003-11-19 01:32:00" 323 13 18 0 -13
"2003-11-19 01:33:00" 323 13 18 0 -14
"2003-11-19 01:34:00" 323 12 18 0 -13
"2003-11-19 01:35:00" 323 12 18 0 -14
"2003-11-19 01:36:00" 323 13 19 0 -13
"2003-11-19 01:37:00" 323 13 19 0 -13
"2003-11-19 01:38:00" 323 14 18 0 -13
"2003-11-19 01:39:00" 323 14 17 0 -13
"2003-11-19 01:40:00" 323 15 17 0 -13
"2003-11-19 01:41:00" 323 13 17 0 -13
"2003-11-19 01:42:00" 323 12 18 1 -13
"2003-11-19 01:43:00" 323 12 17 1 -13
"2003-11-19 01:44:00" 323 12 18 1 -13
"2003-11-19 01:45:00" 323 12 18 1 -13
"2003-11-19 01:46:00" 323 12 18 1 -14
"2003-11-19 01:47:00" 323 12 18 1 -14
"2003-11-19 01:48:00" 323 12 20 0 -14
"2003-11-19 01:49:00" 323 12 20 0 -14
"2003-11-19 01:50:00" 323 14 18 0 -14
"2003-11-19 01:51:00" 323 14 18 0 -14
"2003-11-19 01:52:00" 323 14 18 1 -14
"2003-11-19 01:53:00" 323 14 18 1 -14
"2003-11-19 01:54:00" 323 14 18 1 -14
"2003-11-19 01:55:00" 323 13 18 1 -14
"2003-11-19 01:56:00" 323 12 18 1 -14
"2003-11-19 01:57:00" 323 12 19 1 -14
"2003-11-19 01:58:00" 323 13 19 1 -14
"2003-11-19 01:59:00" 323 13 19 1 -13
"2003-11-19 02:00:00" 323 14 19 1 -13
"2003-11-19 02:01:00" 323 13 19 1 -13
"2003-11-19 02:02:00" 323 13 19 1 -13
"2003-11-19 02:03:00" 323 12 18 1 -13
"2003-11-19 02:04:00" 323 13 18 1 -13
"2003-11-19 02:05:00" 323 12 19 1 -13
"2003-11-19 02:06:00" 323 11 18 1 -13
"2003-11-19 02:07:00" 323 11 18 1 -13
"2003-11-19 02:08:00" 323 11 19 0 -13
"2003-11-19 02:09:00" 323 10 19 0 -12
"2003-11-19 02:10:00" 323 10 19 0 -12
"2003-11-19 02:11:00" 323 9 18 0 -13
"2003-11-19 02:12:00" 323 9 18 0 -13
"2003-11-19 02:13:00" 323 8 19 0 -13
"2003-11-19 02:14:00" 323 8 19 0 -12
"2003-11-19 02:15:00" 323 8 19 0 -13
"2003-11-19 02:16:00" 323 7 19 0 -12
"2003-11-19 02:17:00" 323 7 18 0 -12
"2003-11-19 02:18:00" 323 8 19 -1 -13
"2003-11-19 02:19:00" 323 7 19 -1 -13
"2003-11-19 02:20:00" 323 7 19 -1 -12
"2003-11-19 02:21:00" 323 7 19 -1 -13
"2003-11-19 02:22:00" 323 7 18 -1 -13
"2003-11-19 02:23:00" 323 7 19 -1 -12
"2003-11-19 02:24:00" 323 7 19 -1 -13
"2003-11-19 02:25:00" 323 7 19 -1 -13
"2003-11-19 02:26:00" 323 7 19 -1 -12
"2003-11-19 02:27:00" 323 6 19 -1 -13
"2003-11-19 02:28:00" 323 6 17 -1 -13
"2003-11-19 02:29:00" 323 6 18 -1 -13
"2003-11-19 02:30:00" 323 5 18 -1 -13
"2003-11-19 02:31:00" 323 6 18 0 -13
"2003-11-19 02:32:00" 323 5 19 0 -12
"2003-11-19 02:33:00" 323 5 19 -1 -12
"2003-11-19 02:34:00" 323 6 19 -1 -12
"2003-11-19 02:35:00" 323 6 19 -1 -12
"2003-11-19 02:36:00" 323 6 18 -1 -13
"2003-11-19 02:37:00" 323 6 18 -1 -13
"2003-11-19 02:38:00" 323 5 18 -1 -13
"2003-11-19 02:39:00" 323 5 18 -1 -13
"2003-11-19 02:40:00" 323 6 17 -1 -13
"2003-11-19 02:41:00" 323 6 18 -1 -13
"2003-11-19 02:42:00" 323 6 18 -1 -13
"2003-11-19 02:43:00" 323 6 18 -1 -13
"2003-11-19 02:44:00" 323 6 18 0 -12
"2003-11-19 02:45:00" 323 6 18 0 -13
"2003-11-19 02:46:00" 323 7 19 0 -13
"2003-11-19 02:47:00" 323 8 19 0 -13
"2003-11-19 02:48:00" 323 8 19 0 -13
"2003-11-19 02:49:00" 323 8 17 0 -13
"2003-11-19 02:50:00" 323 8 17 0 -13
"2003-11-19 02:51:00" 323 7 16 0 -13
"2003-11-19 02:52:00" 323 6 17 0 -12
"2003-11-19 02:53:00" 323 7 17 0 -12
"2003-11-19 02:54:00" 323 7 17 0 -11
"2003-11-19 02:55:00" 323 7 17 0 -11
"2003-11-19 02:56:00" 323 7 18 0 -11
"2003-11-19 02:57:00" 323 7 18 0 -11
"2003-11-19 02:58:00" 323 6 19 1 -11
"2003-11-19 02:59:00" 323 7 18 0 -11
"2003-11-19 03:00:00" 323 8 19 0 -12
"2003-11-19 03:01:00" 323 9 17 0 -12
"2003-11-19 03:02:00" 323 8 17 0 -12
"2003-11-19 03:03:00" 323 8 17 0 -12
"2003-11-19 03:04:00" 323 8 17 0 -10
"2003-11-19 03:05:00" 323 8 17 1 -11
"2003-11-19 03:06:00" 323 7 17 1 -10
"2003-11-19 03:07:00" 323 7 17 0 -10
"2003-11-19 03:08:00" 323 7 18 0 -11
"2003-11-19 03:09:00" 323 8 18 0 -11
"2003-11-19 03:10:00" 323 7 18 0 -11
"2003-11-19 03:11:00" 323 7 18 0 -11
"2003-11-19 03:12:00" 323 8 17 0 -11
"2003-11-19 03:13:00" 323 8 17 0 -11
"2003-11-19 03:14:00" 323 8 17 0 -11
"2003-11-19 03:15:00" 323 8 17 0 -11
"2003-11-19 03:16:00" 323 8 17 0 -12
"2003-11-19 03:17:00" 323 7 17 0 -12
"2003-11-19 03:18:00" 323 7 17 0 -11
"2003-11-19 03:19:00" 323 7 17 0 -11
"2003-11-19 03:20:00" 323 6 17 0 -12
"2003-11-19 03:21:00" 323 6 17 0 -12
"2003-11-19 03:22:00" 323 7 18 -1 -11
"2003-11-19 03:23:00" 323 7 18 -1 -11
"2003-11-19 03:24:00" 323 7 19 -1 -11
"2003-11-19 03:25:00" 323 9 19 -1 -11
"2003-11-19 03:26:00" 323 10 18 0 -11
"2003-11-19 03:27:00" 323 9 17 0 -11
"2003-11-19 03:28:00" 323 9 17 0 -11
"2003-11-19 03:29:00" 323 8 17 0 -11
"2003-11-19 03:30:00" 323 7 17 0 -11
"2003-11-19 03:31:00" 323 7 17 0 -11
"2003-11-19 03:32:00" 323 6 18 0 -10
"2003-11-19 03:33:00" 323 6 18 0 -11
"2003-11-19 03:34:00" 323 7 19 0 -10
"2003-11-19 03:35:00" 323 8 19 0 -10
"2003-11-19 03:36:00" 323 9 20 0 -10
"2003-11-19 03:37:00" 323 10 20 0 -11
"2003-11-19 03:38:00" 323 10 21 0 -11
"2003-11-19 03:39:00" 323 10 21 0 -12
"2003-11-19 03:40:00" 323 10 20 0 -12
"2003-11-19 03:41:00" 323 10 21 0 -12
"2003-11-19 03:42:00" 323 10 21 0 -11
"2003-11-19 03:43:00" 323 10 20 0 -11
"2003-11-19 03:44:00" 323 10 20 1 -11
"2003-11-19 03:45:00" 323 10 21 1 -11
"2003-11-19 03:46:00" 323 11 21 1 -11
"2003-11-19 03:47:00" 323 11 21 1 -11
"2003-11-19 03:48:00" 323 11 22 1 -11
"2003-11-19 03:49:00" 323 12 22 1 -11
"2003-11-19 03:50:00" 323 10 22 1 -11
"2003-11-19 03:51:00" 323 11 22 0 -11
"2003-11-19 03:52:00" 323 11 22 0 -11
"2003-11-19 03:53:00" 323 11 22 0 -11
"2003-11-19 03:54:00" 323 10 24 0 -12
"2003-11-19 03:55:00" 323 10 23 0 -12
"2003-11-19 03:56:00" 323 11 23 0 -12
"2003-11-19 03:57:00" 323 10 23 0 -13
"2003-11-19 03:58:00" 323 10 23 0 -13
"2003-11-19 03:59:00" 323 9 22 0 -13
"2003-11-19 04:00:00" 323 8 22 0 -13
"2003-11-19 04:01:00" 323 7 22 0 -13
"2003-11-19 04:02:00" 323 7 23 0 -12
"2003-11-19 04:03:00" 323 7 23 0 -12
"2003-11-19 04:04:00" 323 7 24 0 -12
"2003-11-19 04:05:00" 323 6 24 0 -12
"2003-11-19 04:06:00" 323 5 24 0 -12
"2003-11-19 04:07:00" 323 4 25 0 -12
"2003-11-19 04:08:00" 323 5 26 0 -12
"2003-11-19 04:09:00" 323 6 26 0 -13
"2003-11-19 04:10:00" 323 6 26 0 -13
"2003-11-19 04:11:00" 323 7 26 0 -12
"2003-11-19 04:12:00" 323 7 26 0 -13
"2003-11-19 04:13:00" 323 8 26 0 -13
"2003-11-19 04:14:00" 323 8 27 0 -13
"2003-11-19 04:15:00" 323 8 26 0 -13
"2003-11-19 04:16:00" 323 9 27 0 -13
"2003-11-19 04:17:00" 323 8 26 0 -14
"2003-11-19 04:18:00" 323 9 27 0 -14
"2003-11-19 04:19:00" 323 9 27 0 -14
"2003-11-19 04:20:00" 323 8 27 0 -14
"2003-11-19 04:21:00" 323 8 27 0 -14
"2003-11-19 04:22:00" 323 8 27 0 -15
"2003-11-19 04:23:00" 323 8 27 0 -14
"2003-11-19 04:24:00" 323 7 28 0 -15
"2003-11-19 04:25:00" 323 7 28 0 -14
"2003-11-19 04:26:00" 323 7 27 0 -14
"2003-11-19 04:27:00" 323 7 27 0 -14
"2003-11-19 04:28:00" 323 8 27 0 -14
"2003-11-19 04:29:00" 323 8 27 0 -15
"2003-11-19 04:30:00" 323 8 28 0 -15
"2003-11-19 04:31:00" 323 7 28 0 -15
"2003-11-19 04:32:00" 323 7 28 0 -15
"2003-11-19 04:33:00" 323 7 28 0 -15
"2003-11-19 04:34:00" 323 8 28 0 -16
"2003-11-19 04:35:00" 323 8 28 0 -16
"2003-11-19 04:36:00" 323 7 28 0 -16
"2003-11-19 04:37:00" 323 8 28 0 -16
"2003-11-19 04:38:00" 323 8 28 0 -16
"2003-11-19 04:39:00" 323 9 27 0 -17
"2003-11-19 04:40:00" 323 9 28 0 -17
"2003-11-19 04:41:00" 323 9 28 0 -17
"2003-11-19 04:42:00" 323 9 28 0 -18
"2003-11-19 04:43:00" 323 9 28 0 -18
"2003-11-19 04:44:00" 323 9 28 1 -18
"2003-11-19 04:45:00" 323 9 28 1 -18
"2003-11-19 04:46:00" 323 9 28 1 -18
"2003-11-19 04:47:00" 323 9 28 1 -18
"2003-11-19 04:48:00" 323 9 28 1 -18
"2003-11-19 04:49:00" 323 9 28 1 -18
"2003-11-19 04:50:00" 323 9 28 1 -19
"2003-11-19 04:51:00" 323 10 29 1 -19
"2003-11-19 04:52:00" 323 11 28 1 -18
"2003-11-19 04:53:00" 323 10 29 1 -18
"2003-11-19 04:54:00" 323 10 29 1 -18
"2003-11-19 04:55:00" 323 10 28 1 -18
"2003-11-19 04:56:00" 323 10 29 1 -18
"2003-11-19 04:57:00" 323 10 29 1 -18
"2003-11-19 04:58:00" 323 10 28 1 -18
"2003-11-19 04:59:00" 323 9 28 1 -19
"2003-11-19 05:00:00" 323 9 28 2 -19
"2003-11-19 05:01:00" 323 8 27 2 -20
"2003-11-19 05:02:00" 323 10 28 2 -20
"2003-11-19 05:03:00" 323 8 29 2 -20
"2003-11-19 05:04:00" 323 8 29 2 -20
"2003-11-19 05:05:00" 323 9 28 2 -20
"2003-11-19 05:06:00" 323 10 28 2 -21
"2003-11-19 05:07:00" 323 10 28 2 -21
"2003-11-19 05:08:00" 323 10 28 2 -20
"2003-11-19 05:09:00" 323 9 28 2 -20
"2003-11-19 05:10:00" 323 10 28 2 -20
"2003-11-19 05:11:00" 323 10 28 2 -20
"2003-11-19 05:12:00" 323 10 28 2 -21
"2003-11-19 05:13:00" 323 10 29 2 -21
"2003-11-19 05:14:00" 323 10 29 2 -21
"2003-11-19 05:15:00" 323 10 28 2 -22
"2003-11-19 05:16:00" 323 9 28 2 -21
"2003-11-19 05:17:00" 323 9 28 2 -22
"2003-11-19 05:18:00" 323 9 27 2 -22
"2003-11-19 05:19:00" 323 9 27 2 -22
"2003-11-19 05:20:00" 323 9 27 3 -21
"2003-11-19 05:21:00" 323 9 27 3 -21
"2003-11-19 05:22:00" 323 9 27 3 -21
"2003-11-19 05:23:00" 323 9 27 3 -21
"2003-11-19 05:24:00" 323 9 27 3 -21
"2003-11-19 05:25:00" 323 9 28 3 -21
"2003-11-19 05:26:00" 323 8 28 3 -21
"2003-11-19 05:27:00" 323 8 28 3 -22
"2003-11-19 05:28:00" 323 9 27 3 -21
"2003-11-19 05:29:00" 323 9 27 3 -21
"2003-11-19 05:30:00" 323 9 27 3 -21
"2003-11-19 05:31:00" 323 10 27 3 -21
"2003-11-19 05:32:00" 323 10 27 3 -21
"2003-11-19 05:33:00" 323 11 27 3 -21
"2003-11-19 05:34:00" 323 11 27 3 -21
"2003-11-19 05:35:00" 323 11 27 3 -21
"2003-11-19 05:36:00" 323 12 27 3 -21
"2003-11-19 05:37:00" 323 12 27 3 -21
"2003-11-19 05:38:00" 323 13 26 3 -21
"2003-11-19 05:39:00" 323 14 26 3 -21
"2003-11-19 05:40:00" 323 13 27 2 -21
"2003-11-19 05:41:00" 323 14 26 2 -21
"2003-11-19 05:42:00" 323 15 26 2 -20
"2003-11-19 05:43:00" 323 16 25 2 -20
"2003-11-19 05:44:00" 323 16 25 2 -20
"2003-11-19 05:45:00" 323 18 24 2 -20
"2003-11-19 05:46:00" 323 18 24 2 -20
"2003-11-19 05:47:00" 323 19 24 1 -20
"2003-11-19 05:48:00" 323 19 24 1 -20
"2003-11-19 05:49:00" 323 18 24 1 -20
"2003-11-19 05:50:00" 323 19 24 1 -20
"2003-11-19 05:51:00" 323 19 24 1 -20
"2003-11-19 05:52:00" 323 19 24 1 -20
"2003-11-19 05:53:00" 323 18 24 1 -20
"2003-11-19 05:54:00" 323 18 23 1 -20
"2003-11-19 05:55:00" 323 19 22 1 -20
"2003-11-19 05:56:00" 323 21 22 1 -21
"2003-11-19 05:57:00" 323 21 21 1 -20
"2003-11-19 05:58:00" 323 20 22 1 -20
"2003-11-19 05:59:00" 323 20 22 1 -20
"2003-11-19 06:00:00" 323 20 22 1 -20
"2003-11-19 06:01:00" 323 20 21 0 -21
"2003-11-19 06:02:00" 323 19 21 0 -21
"2003-11-19 06:03:00" 323 19 21 0 -21
"2003-11-19 06:04:00" 323 19 21 1 -21
"2003-11-19 06:05:00" 323 19 21 0 -22
"2003-11-19 06:06:00" 323 20 21 0 -21
"2003-11-19 06:07:00" 323 19 21 0 -22
"2003-11-19 06:08:00" 323 18 20 0 -22
"2003-11-19 06:09:00" 323 18 20 0 -22
"2003-11-19 06:10:00" 323 18 20 0 -22
"2003-11-19 06:11:00" 323 18 20 0 -22
"2003-11-19 06:12:00" 323 18 20 1 -22
"2003-11-19 06:13:00" 323 16 19 0 -22
"2003-11-19 06:14:00" 323 17 19 1 -22
"2003-11-19 06:15:00" 323 17 18 1 -23
"2003-11-19 06:16:00" 323 20 18 1 -23
"2003-11-19 06:17:00" 323 19 18 1 -23
"2003-11-19 06:18:00" 323 21 18 1 -23
"2003-11-19 06:19:00" 323 22 17 1 -23
"2003-11-19 06:20:00" 323 23 17 1 -23
"2003-11-19 06:21:00" 323 24 17 1 -23
"2003-11-19 06:22:00" 323 24 17 1 -24
"2003-11-19 06:23:00" 323 24 17 1 -23
"2003-11-19 06:24:00" 323 25 16 1 -24
"2003-11-19 06:25:00" 323 26 16 1 -24
"2003-11-19 06:26:00" 323 26 16 1 -24
"2003-11-19 06:27:00" 323 26 16 1 -24
"2003-11-19 06:28:00" 323 25 17 0 -24
"2003-11-19 06:29:00" 323 26 17 0 -24
"2003-11-19 06:30:00" 323 25 17 1 -24
"2003-11-19 06:31:00" 323 26 15 0 -23
"2003-11-19 06:32:00" 323 25 15 1 -24
"2003-11-19 06:33:00" 323 25 15 1 -23
"2003-11-19 06:34:00" 323 23 14 1 -23
"2003-11-19 06:35:00" 323 24 13 1 -23
"2003-11-19 06:36:00" 323 24 13 1 -22
"2003-11-19 06:37:00" 323 22 13 1 -22
"2003-11-19 06:38:00" 323 22 12 1 -22
"2003-11-19 06:39:00" 323 22 13 1 -21
"2003-11-19 06:40:00" 323 22 15 1 -21
"2003-11-19 06:41:00" 323 25 14 1 -21
"2003-11-19 06:42:00" 323 26 17 1 -21
"2003-11-19 06:43:00" 323 29 19 1 -21
"2003-11-19 06:44:00" 323 30 20 1 -21
"2003-11-19 06:45:00" 323 32 23 1 -21
"2003-11-19 06:46:00" 323 35 26 1 -21
"2003-11-19 06:47:00" 323 37 28 1 -20
"2003-11-19 06:48:00" 323 38 29 1 -20
"2003-11-19 06:49:00" 323 39 32 1 -20
"2003-11-19 06:50:00" 323 39 33 1 -20
"2003-11-19 06:51:00" 323 38 32 0 -20
"2003-11-19 06:52:00" 323 37 33 0 -19
"2003-11-19 06:53:00" 323 37 33 0 -19
"2003-11-19 06:54:00" 323 36 34 -1 -19
"2003-11-19 06:55:00" 323 36 34 -1 -19
"2003-11-19 06:56:00" 323 35 33 -1 -19
"2003-11-19 06:57:00" 323 34 34 -1 -19
"2003-11-19 06:58:00" 323 34 33 -1 -20
"2003-11-19 06:59:00" 323 33 34 0 -20
"2003-11-19 07:00:00" 323 33 33 -1 -20
"2003-11-19 07:01:00" 323 33 32 0 -20
"2003-11-19 07:02:00" 323 34 32 0 -21
"2003-11-19 07:03:00" 323 34 31 0 -21
"2003-11-19 07:04:00" 323 35 31 1 -21
"2003-11-19 07:05:00" 323 36 30 1 -21
"2003-11-19 07:06:00" 323 36 28 1 -21
"2003-11-19 07:07:00" 323 34 25 1 -21
"2003-11-19 07:08:00" 323 33 25 1 -21
"2003-11-19 07:09:00" 323 31 25 1 -21
"2003-11-19 07:10:00" 323 30 25 1 -20
"2003-11-19 07:11:00" 323 29 24 1 -20
"2003-11-19 07:12:00" 323 28 25 2 -20
"2003-11-19 07:13:00" 323 28 25 2 -20
"2003-11-19 07:14:00" 323 28 25 2 -20
"2003-11-19 07:15:00" 323 28 25 2 -20
"2003-11-19 07:16:00" 323 28 24 2 -21
"2003-11-19 07:17:00" 323 27 23 2 -21
"2003-11-19 07:18:00" 323 27 23 2 -20
"2003-11-19 07:19:00" 323 26 23 2 -21
"2003-11-19 07:20:00" 323 26 23 2 -21
"2003-11-19 07:21:00" 323 27 24 2 -21
"2003-11-19 07:22:00" 323 27 24 2 -21
"2003-11-19 07:23:00" 323 28 23 2 -21
"2003-11-19 07:24:00" 323 28 22 2 -21
"2003-11-19 07:25:00" 323 29 22 2 -21
"2003-11-19 07:26:00" 323 29 21 2 -21
"2003-11-19 07:27:00" 323 27 21 3 -21
"2003-11-19 07:28:00" 323 26 21 3 -21
"2003-11-19 07:29:00" 323 26 21 2 -21
"2003-11-19 07:30:00" 323 25 21 3 -21
"2003-11-19 07:31:00" 323 24 21 3 -21
"2003-11-19 07:32:00" 323 24 22 3 -21
"2003-11-19 07:33:00" 323 24 22 3 -21
"2003-11-19 07:34:00" 323 24 22 3 -21
"2003-11-19 07:35:00" 323 24 21 2 -22
"2003-11-19 07:36:00" 323 22 21 3 -22
"2003-11-19 07:37:00" 323 20 22 3 -22
"2003-11-19 07:38:00" 323 19 23 3 -22
"2003-11-19 07:39:00" 323 18 23 3 -22
"2003-11-19 07:40:00" 323 17 23 3 -22
"2003-11-19 07:41:00" 323 17 22 3 -22
"2003-11-19 07:42:00" 323 15 22 3 -22
"2003-11-19 07:43:00" 323 13 22 3 -22
"2003-11-19 07:44:00" 323 12 22 3 -22
"2003-11-19 07:45:00" 323 12 22 3 -22
"2003-11-19 07:46:00" 323 11 22 3 -22
"2003-11-19 07:47:00" 323 10 22 3 -22
"2003-11-19 07:48:00" 323 10 22 3 -22
"2003-11-19 07:49:00" 323 10 21 3 -23
"2003-11-19 07:50:00" 323 10 21 3 -23
"2003-11-19 07:51:00" 323 10 21 3 -23
"2003-11-19 07:52:00" 323 10 21 3 -23
"2003-11-19 07:53:00" 323 10 20 3 -23
"2003-11-19 07:54:00" 323 10 19 3 -23
"2003-11-19 07:55:00" 323 11 19 2 -24
"2003-11-19 07:56:00" 323 10 17 2 -23
"2003-11-19 07:57:00" 323 9 16 2 -23
"2003-11-19 07:58:00" 323 8 15 2 -24
"2003-11-19 07:59:00" 323 8 16 2 -24
"2003-11-19 08:00:00" 323 9 16 2 -24
"2003-11-19 08:01:00" 323 8 17 2 -24
"2003-11-19 08:02:00" 323 8 18 2 -23
"2003-11-19 08:03:00" 323 8 17 2 -23
"2003-11-19 08:04:00" 323 8 17 2 -24
"2003-11-19 08:05:00" 323 11 16 2 -23
"2003-11-19 08:06:00" 323 10 16 2 -23
"2003-11-19 08:07:00" 323 9 16 2 -23
"2003-11-19 08:08:00" 323 8 15 2 -23
"2003-11-19 08:09:00" 323 8 16 2 -23
"2003-11-19 08:10:00" 323 8 16 2 -23
"2003-11-19 08:11:00" 323 8 14 2 -23
"2003-11-19 08:12:00" 323 8 15 2 -23
"2003-11-19 08:13:00" 323 8 15 2 -24
"2003-11-19 08:14:00" 323 7 13 2 -24
"2003-11-19 08:15:00" 323 8 13 2 -24
"2003-11-19 08:16:00" 323 8 13 2 -24
"2003-11-19 08:17:00" 323 8 13 2 -24
"2003-11-19 08:18:00" 323 7 13 2 -24
"2003-11-19 08:19:00" 323 7 13 2 -24
"2003-11-19 08:20:00" 323 7 13 2 -24
"2003-11-19 08:21:00" 323 7 13 1 -23
"2003-11-19 08:22:00" 323 8 14 1 -23
"2003-11-19 08:23:00" 323 7 14 1 -23
"2003-11-19 08:24:00" 323 7 14 1 -23
"2003-11-19 08:25:00" 323 7 13 1 -23
"2003-11-19 08:26:00" 323 7 13 1 -23
"2003-11-19 08:27:00" 323 7 13 1 -23
"2003-11-19 08:28:00" 323 6 13 1 -22
"2003-11-19 08:29:00" 323 6 13 1 -23
"2003-11-19 08:30:00" 323 6 13 1 -23
"2003-11-19 08:31:00" 323 7 12 1 -22
"2003-11-19 08:32:00" 323 6 12 1 -22
"2003-11-19 08:33:00" 323 5 13 1 -22
"2003-11-19 08:34:00" 323 5 11 1 -22
"2003-11-19 08:35:00" 323 5 12 1 -22
"2003-11-19 08:36:00" 323 5 12 1 -22
"2003-11-19 08:37:00" 323 5 12 1 -22
"2003-11-19 08:38:00" 323 5 12 1 -22
"2003-11-19 08:39:00" 323 5 13 1 -21
"2003-11-19 08:40:00" 323 4 13 1 -21
"2003-11-19 08:41:00" 323 4 12 1 -21
"2003-11-19 08:42:00" 323 4 12 1 -21
"2003-11-19 08:43:00" 323 4 12 1 -21
"2003-11-19 08:44:00" 323 4 12 1 -21
"2003-11-19 08:45:00" 323 4 12 1 -21
"2003-11-19 08:46:00" 323 4 12 1 -21
"2003-11-19 08:47:00" 323 4 11 1 -21
"2003-11-19 08:48:00" 323 4 13 1 -21
"2003-11-19 08:49:00" 323 5 13 1 -21
"2003-11-19 08:50:00" 323 6 13 1 -21
"2003-11-19 08:51:00" 323 5 13 1 -20
