index DOY ASY-D ASY-H SYM-D SYM-H
"2003-11-22 00:46:00" 326 15 19 -3 -59
"2003-11-22 00:47:00" 326 15 18 -3 -59
"2003-11-22 00:48:00" 326 15 19 -3 -59
"2003-11-22 00:49:00" 326 15 19 -4 -59
"2003-11-22 00:50:00" 326 15 19 -4 -59
"2003-11-22 00:51:00" 326 16 20 -3 -59
"2003-11-22 00:52:00" 326 15 21 -3 -59
"2003-11-22 00:53:00" 326 14 21 -3 -59
"2003-11-22 00:54:00" 326 16 21 -3 -59
"2003-11-22 00:55:00" 326 16 22 -3 -59
"2003-11-22 00:56:00" 326 16 23 -3 -58
"2003-11-22 00:57:00" 326 16 24 -3 -58
"2003-11-22 00:58:00" 326 16 23 -3 -58
"2003-11-22 00:59:00" 326 16 23 -3 -58
"2003-11-22 01:00:00" 326 18 23 -3 -58
"2003-11-22 01:01:00" 326 20 23 -3 -58
"2003-11-22 01:02:00" 326 22 23 -3 -59
"2003-11-22 01:03:00" 326 21 22 -3 -59
"2003-11-22 01:04:00" 326 22 22 -3 -59
"2003-11-22 01:05:00" 326 23 21 -3 -60
"2003-11-22 01:06:00" 326 23 21 -4 -60
"2003-11-22 01:07:00" 326 23 21 -4 -60
"2003-11-22 01:08:00" 326 24 20 -4 -60
"2003-11-22 01:09:00" 326 23 21 -4 -61
"2003-11-22 01:10:00" 326 23 21 -5 -61
"2003-11-22 01:11:00" 326 24 20 -5 -62
"2003-11-22 01:12:00" 326 23 20 -5 -62
"2003-11-22 01:13:00" 326 24 19 -5 -62
"2003-11-22 01:14:00" 326 24 19 -5 -63
"2003-11-22 01:15:00" 326 24 19 -6 -63
"2003-11-22 01:16:00" 326 24 19 -6 -63
"2003-11-22 01:17:00" 326 26 19 -6 -64
"2003-11-22 01:18:00" 326 26 19 -6 -64
"2003-11-22 01:19:00" 326 27 21 -6 -64
"2003-11-22 01:20:00" 326 26 22 -7 -65
"2003-11-22 01:21:00" 326 28 24 -8 -65
"2003-11-22 01:22:00" 326 28 25 -8 -66
"2003-11-22 01:23:00" 326 29 27 -8 -67
"2003-11-22 01:24:00" 326 29 30 -9 -67
"2003-11-22 01:25:00" 326 30 31 -9 -67
"2003-11-22 01:26:00" 326 31 33 -10 -68
"2003-11-22 01:27:00" 326 31 36 -10 -68
"2003-11-22 01:28:00" 326 33 37 -10 -69
"2003-11-22 01:29:00" 326 32 37 -10 -69
"2003-11-22 01:30:00" 326 32 38 -10 -69
"2003-11-22 01:31:00" 326 31 40 -11 -70
"2003-11-22 01:32:00" 326 31 41 -11 -70
"2003-11-22 01:33:00" 326 30 41 -11 -70
"2003-11-22 01:34:00" 326 29 41 -11 -70
"2003-11-22 01:35:00" 326 28 41 -11 -71
"2003-11-22 01:36:00" 326 27 40 -11 -71
"2003-11-22 01:37:00" 326 28 39 -11 -71
"2003-11-22 01:38:00" 326 27 38 -11 -71
"2003-11-22 01:39:00" 326 26 37 -10 -71
"2003-11-22 01:40:00" 326 27 36 -10 -71
"2003-11-22 01:41:00" 326 26 36 -10 -72
"2003-11-22 01:42:00" 326 25 36 -10 -72
"2003-11-22 01:43:00" 326 25 37 -10 -72
"2003-11-22 01:44:00" 326 26 36 -10 -72
"2003-11-22 01:45:00" 326 24 36 -10 -73
"2003-11-22 01:46:00" 326 25 36 -10 -73
"2003-11-22 01:47:00" 326 25 35 -10 -74
"2003-11-22 01:48:00" 326 25 34 -10 -74
"2003-11-22 01:49:00" 326 25 32 -9 -73
"2003-11-22 01:50:00" 326 25 32 -10 -74
"2003-11-22 01:51:00" 326 26 32 -10 -73
"2003-11-22 01:52:00" 326 25 32 -9 -74
"2003-11-22 01:53:00" 326 26 30 -8 -74
"2003-11-22 01:54:00" 326 25 30 -8 -74
"2003-11-22 01:55:00" 326 26 29 -8 -74
"2003-11-22 01:56:00" 326 26 30 -8 -74
"2003-11-22 01:57:00" 326 27 30 -8 -74
"2003-11-22 01:58:00" 326 25 29 -7 -75
"2003-11-22 01:59:00" 326 26 29 -7 -74
"2003-11-22 02:00:00" 326 26 29 -7 -74
"2003-11-22 02:01:00" 326 26 28 -7 -75
"2003-11-22 02:02:00" 326 27 28 -6 -74
"2003-11-22 02:03:00" 326 27 27 -6 -74
"2003-11-22 02:04:00" 326 28 26 -6 -74
"2003-11-22 02:05:00" 326 26 25 -6 -73
"2003-11-22 02:06:00" 326 26 25 -5 -73
"2003-11-22 02:07:00" 326 25 26 -5 -73
"2003-11-22 02:08:00" 326 26 27 -5 -72
"2003-11-22 02:09:00" 326 25 27 -5 -72
"2003-11-22 02:10:00" 326 25 28 -5 -72
"2003-11-22 02:11:00" 326 26 29 -5 -72
"2003-11-22 02:12:00" 326 24 31 -5 -72
"2003-11-22 02:13:00" 326 25 32 -4 -72
"2003-11-22 02:14:00" 326 25 33 -4 -72
"2003-11-22 02:15:00" 326 25 34 -4 -71
"2003-11-22 02:16:00" 326 27 35 -4 -72
"2003-11-22 02:17:00" 326 27 35 -4 -72
"2003-11-22 02:18:00" 326 29 37 -4 -73
"2003-11-22 02:19:00" 326 30 36 -4 -73
"2003-11-22 02:20:00" 326 28 36 -4 -73
"2003-11-22 02:21:00" 326 27 35 -5 -73
"2003-11-22 02:22:00" 326 28 36 -5 -74
"2003-11-22 02:23:00" 326 29 35 -5 -75
"2003-11-22 02:24:00" 326 31 35 -5 -75
"2003-11-22 02:25:00" 326 33 36 -5 -75
"2003-11-22 02:26:00" 326 35 35 -5 -75
"2003-11-22 02:27:00" 326 36 35 -5 -75
"2003-11-22 02:28:00" 326 37 36 -5 -75
"2003-11-22 02:29:00" 326 38 34 -5 -75
"2003-11-22 02:30:00" 326 39 33 -5 -74
"2003-11-22 02:31:00" 326 38 33 -5 -74
"2003-11-22 02:32:00" 326 38 33 -6 -73
"2003-11-22 02:33:00" 326 39 33 -6 -73
"2003-11-22 02:34:00" 326 38 32 -7 -72
"2003-11-22 02:35:00" 326 38 32 -7 -72
"2003-11-22 02:36:00" 326 36 32 -7 -72
"2003-11-22 02:37:00" 326 36 32 -7 -72
"2003-11-22 02:38:00" 326 36 31 -7 -73
"2003-11-22 02:39:00" 326 35 32 -7 -73
"2003-11-22 02:40:00" 326 35 32 -7 -74
"2003-11-22 02:41:00" 326 35 33 -7 -74
"2003-11-22 02:42:00" 326 34 33 -7 -74
"2003-11-22 02:43:00" 326 35 34 -6 -74
"2003-11-22 02:44:00" 326 34 34 -6 -74
"2003-11-22 02:45:00" 326 34 34 -6 -74
"2003-11-22 02:46:00" 326 33 33 -5 -73
"2003-11-22 02:47:00" 326 33 33 -5 -73
"2003-11-22 02:48:00" 326 34 33 -5 -73
"2003-11-22 02:49:00" 326 33 34 -5 -72
"2003-11-22 02:50:00" 326 33 32 -5 -72
"2003-11-22 02:51:00" 326 33 32 -4 -72
"2003-11-22 02:52:00" 326 31 33 -4 -72
"2003-11-22 02:53:00" 326 32 31 -4 -71
"2003-11-22 02:54:00" 326 32 31 -4 -71
"2003-11-22 02:55:00" 326 31 31 -4 -71
"2003-11-22 02:56:00" 326 32 32 -3 -71
"2003-11-22 02:57:00" 326 30 33 -3 -70
"2003-11-22 02:58:00" 326 31 34 -3 -70
"2003-11-22 02:59:00" 326 30 34 -4 -70
"2003-11-22 03:00:00" 326 30 33 -3 -69
"2003-11-22 03:01:00" 326 31 34 -3 -69
"2003-11-22 03:02:00" 326 30 34 -3 -69
"2003-11-22 03:03:00" 326 29 35 -3 -69
"2003-11-22 03:04:00" 326 29 35 -3 -68
"2003-11-22 03:05:00" 326 29 35 -3 -68
"2003-11-22 03:06:00" 326 28 35 -3 -68
"2003-11-22 03:07:00" 326 28 34 -3 -67
"2003-11-22 03:08:00" 326 28 34 -3 -67
"2003-11-22 03:09:00" 326 28 32 -3 -67
"2003-11-22 03:10:00" 326 28 31 -3 -66
"2003-11-22 03:11:00" 326 27 31 -3 -67
"2003-11-22 03:12:00" 326 27 31 -3 -67
"2003-11-22 03:13:00" 326 27 30 -3 -66
"2003-11-22 03:14:00" 326 27 30 -3 -66
"2003-11-22 03:15:00" 326 27 31 -3 -66
"2003-11-22 03:16:00" 326 26 31 -3 -65
"2003-11-22 03:17:00" 326 26 30 -3 -65
"2003-11-22 03:18:00" 326 25 30 -3 -65
"2003-11-22 03:19:00" 326 25 30 -3 -64
"2003-11-22 03:20:00" 326 25 30 -3 -64
"2003-11-22 03:21:00" 326 24 30 -3 -64
"2003-11-22 03:22:00" 326 24 30 -2 -64
"2003-11-22 03:23:00" 326 24 31 -2 -63
"2003-11-22 03:24:00" 326 24 31 -2 -63
"2003-11-22 03:25:00" 326 23 32 -2 -63
"2003-11-22 03:26:00" 326 23 31 -2 -63
"2003-11-22 03:27:00" 326 23 31 -2 -62
"2003-11-22 03:28:00" 326 23 31 -1 -62
"2003-11-22 03:29:00" 326 23 32 -2 -62
"2003-11-22 03:30:00" 326 22 32 -2 -62
"2003-11-22 03:31:00" 326 22 32 -1 -62
"2003-11-22 03:32:00" 326 21 32 -2 -61
"2003-11-22 03:33:00" 326 23 32 -2 -61
"2003-11-22 03:34:00" 326 23 32 -2 -61
"2003-11-22 03:35:00" 326 23 31 -1 -61
"2003-11-22 03:36:00" 326 23 31 -1 -61
"2003-11-22 03:37:00" 326 23 31 -1 -60
"2003-11-22 03:38:00" 326 23 31 -1 -61
"2003-11-22 03:39:00" 326 22 31 -1 -60
"2003-11-22 03:40:00" 326 22 31 -1 -60
"2003-11-22 03:41:00" 326 23 31 -1 -60
"2003-11-22 03:42:00" 326 23 31 -1 -60
"2003-11-22 03:43:00" 326 23 30 -1 -60
"2003-11-22 03:44:00" 326 23 30 -1 -59
"2003-11-22 03:45:00" 326 23 30 -1 -59
"2003-11-22 03:46:00" 326 23 31 -1 -59
"2003-11-22 03:47:00" 326 23 31 -1 -59
"2003-11-22 03:48:00" 326 23 30 -1 -58
"2003-11-22 03:49:00" 326 22 30 -1 -58
"2003-11-22 03:50:00" 326 22 32 -1 -58
"2003-11-22 03:51:00" 326 21 31 -1 -58
"2003-11-22 03:52:00" 326 20 32 -1 -58
"2003-11-22 03:53:00" 326 20 32 -1 -58
"2003-11-22 03:54:00" 326 21 32 -1 -58
"2003-11-22 03:55:00" 326 21 32 -1 -58
"2003-11-22 03:56:00" 326 21 30 -1 -58
"2003-11-22 03:57:00" 326 21 29 -1 -57
"2003-11-22 03:58:00" 326 21 30 -1 -57
"2003-11-22 03:59:00" 326 21 30 -1 -57
"2003-11-22 04:00:00" 326 21 30 -1 -57
"2003-11-22 04:01:00" 326 21 30 -1 -57
"2003-11-22 04:02:00" 326 20 30 -1 -57
"2003-11-22 04:03:00" 326 20 30 -1 -58
"2003-11-22 04:04:00" 326 20 30 -1 -58
"2003-11-22 04:05:00" 326 21 30 -1 -57
"2003-11-22 04:06:00" 326 21 30 -1 -57
"2003-11-22 04:07:00" 326 21 30 -1 -57
"2003-11-22 04:08:00" 326 21 29 -1 -57
"2003-11-22 04:09:00" 326 21 29 -1 -57
"2003-11-22 04:10:00" 326 20 29 -1 -57
"2003-11-22 04:11:00" 326 20 29 -1 -57
"2003-11-22 04:12:00" 326 20 29 -1 -57
"2003-11-22 04:13:00" 326 21 29 -1 -57
"2003-11-22 04:14:00" 326 20 30 -1 -56
"2003-11-22 04:15:00" 326 21 29 -1 -56
"2003-11-22 04:16:00" 326 21 29 -1 -56
"2003-11-22 04:17:00" 326 21 29 -1 -56
"2003-11-22 04:18:00" 326 21 29 -1 -56
"2003-11-22 04:19:00" 326 21 28 -1 -56
"2003-11-22 04:20:00" 326 20 28 -1 -56
"2003-11-22 04:21:00" 326 19 27 -1 -56
"2003-11-22 04:22:00" 326 18 28 -1 -56
"2003-11-22 04:23:00" 326 17 28 -1 -55
"2003-11-22 04:24:00" 326 18 28 -1 -55
"2003-11-22 04:25:00" 326 17 28 -2 -55
"2003-11-22 04:26:00" 326 18 28 -2 -55
"2003-11-22 04:27:00" 326 19 29 -2 -55
"2003-11-22 04:28:00" 326 18 29 -2 -55
"2003-11-22 04:29:00" 326 18 29 -2 -55
"2003-11-22 04:30:00" 326 17 29 -2 -55
"2003-11-22 04:31:00" 326 18 29 -2 -55
"2003-11-22 04:32:00" 326 17 28 -1 -55
"2003-11-22 04:33:00" 326 17 28 -2 -56
"2003-11-22 04:34:00" 326 16 28 -2 -56
"2003-11-22 04:35:00" 326 17 28 -2 -56
"2003-11-22 04:36:00" 326 16 29 -2 -56
"2003-11-22 04:37:00" 326 16 29 -2 -56
"2003-11-22 04:38:00" 326 16 29 -2 -57
"2003-11-22 04:39:00" 326 17 28 -2 -58
"2003-11-22 04:40:00" 326 17 30 -2 -58
"2003-11-22 04:41:00" 326 17 30 -2 -58
"2003-11-22 04:42:00" 326 16 30 -2 -58
"2003-11-22 04:43:00" 326 16 30 -2 -59
"2003-11-22 04:44:00" 326 16 31 -2 -59
"2003-11-22 04:45:00" 326 17 31 -2 -59
"2003-11-22 04:46:00" 326 17 31 -2 -59
"2003-11-22 04:47:00" 326 17 31 -1 -59
"2003-11-22 04:48:00" 326 17 32 -2 -59
"2003-11-22 04:49:00" 326 16 31 -1 -59
"2003-11-22 04:50:00" 326 17 31 -1 -59
"2003-11-22 04:51:00" 326 17 30 -1 -58
"2003-11-22 04:52:00" 326 17 30 -1 -58
"2003-11-22 04:53:00" 326 17 30 -1 -58
"2003-11-22 04:54:00" 326 16 30 -1 -58
"2003-11-22 04:55:00" 326 16 31 -1 -58
"2003-11-22 04:56:00" 326 15 31 -1 -58
"2003-11-22 04:57:00" 326 16 31 -1 -58
"2003-11-22 04:58:00" 326 15 31 -1 -58
"2003-11-22 04:59:00" 326 16 30 -1 -58
"2003-11-22 05:00:00" 326 15 30 -1 -58
"2003-11-22 05:01:00" 326 16 30 -1 -58
"2003-11-22 05:02:00" 326 16 29 0 -59
"2003-11-22 05:03:00" 326 16 29 0 -59
"2003-11-22 05:04:00" 326 16 29 -1 -59
"2003-11-22 05:05:00" 326 16 29 -1 -59
"2003-11-22 05:06:00" 326 16 30 -1 -59
"2003-11-22 05:07:00" 326 16 30 -1 -59
"2003-11-22 05:08:00" 326 15 30 -1 -59
"2003-11-22 05:09:00" 326 15 30 -1 -59
"2003-11-22 05:10:00" 326 16 30 -1 -59
"2003-11-22 05:11:00" 326 15 29 -1 -59
"2003-11-22 05:12:00" 326 16 29 0 -59
"2003-11-22 05:13:00" 326 16 29 0 -59
"2003-11-22 05:14:00" 326 16 29 0 -59
"2003-11-22 05:15:00" 326 17 29 0 -59
"2003-11-22 05:16:00" 326 17 29 0 -59
"2003-11-22 05:17:00" 326 16 29 0 -59
"2003-11-22 05:18:00" 326 17 29 0 -59
"2003-11-22 05:19:00" 326 16 30 0 -59
"2003-11-22 05:20:00" 326 16 30 0 -59
"2003-11-22 05:21:00" 326 16 31 0 -58
"2003-11-22 05:22:00" 326 16 31 0 -58
"2003-11-22 05:23:00" 326 15 31 0 -58
"2003-11-22 05:24:00" 326 15 32 0 -58
"2003-11-22 05:25:00" 326 15 32 0 -58
"2003-11-22 05:26:00" 326 14 32 0 -58
"2003-11-22 05:27:00" 326 15 32 0 -57
"2003-11-22 05:28:00" 326 14 32 0 -57
"2003-11-22 05:29:00" 326 13 32 0 -56
"2003-11-22 05:30:00" 326 12 32 -1 -56
"2003-11-22 05:31:00" 326 11 32 -1 -56
"2003-11-22 05:32:00" 326 9 32 -1 -56
"2003-11-22 05:33:00" 326 9 32 -1 -57
"2003-11-22 05:34:00" 326 8 31 -2 -57
"2003-11-22 05:35:00" 326 7 30 -2 -57
"2003-11-22 05:36:00" 326 7 31 -2 -58
"2003-11-22 05:37:00" 326 7 30 -2 -58
"2003-11-22 05:38:00" 326 7 30 -2 -59
"2003-11-22 05:39:00" 326 7 29 -2 -60
"2003-11-22 05:40:00" 326 8 29 -3 -61
"2003-11-22 05:41:00" 326 8 29 -3 -62
"2003-11-22 05:42:00" 326 8 29 -2 -63
"2003-11-22 05:43:00" 326 8 29 -2 -64
"2003-11-22 05:44:00" 326 9 30 -2 -64
"2003-11-22 05:45:00" 326 9 30 -2 -64
"2003-11-22 05:46:00" 326 8 30 -1 -65
"2003-11-22 05:47:00" 326 8 29 -1 -65
"2003-11-22 05:48:00" 326 8 29 -1 -65
"2003-11-22 05:49:00" 326 8 29 0 -65
"2003-11-22 05:50:00" 326 8 29 0 -65
"2003-11-22 05:51:00" 326 9 29 0 -66
"2003-11-22 05:52:00" 326 9 30 0 -66
"2003-11-22 05:53:00" 326 9 30 0 -65
"2003-11-22 05:54:00" 326 9 30 0 -66
"2003-11-22 05:55:00" 326 8 31 0 -66
"2003-11-22 05:56:00" 326 8 30 0 -66
"2003-11-22 05:57:00" 326 8 30 0 -66
"2003-11-22 05:58:00" 326 8 30 0 -66
"2003-11-22 05:59:00" 326 7 30 0 -67
"2003-11-22 06:00:00" 326 8 30 0 -67
"2003-11-22 06:01:00" 326 8 30 0 -67
"2003-11-22 06:02:00" 326 7 29 0 -67
"2003-11-22 06:03:00" 326 7 29 0 -68
"2003-11-22 06:04:00" 326 7 29 1 -68
"2003-11-22 06:05:00" 326 7 30 1 -68
"2003-11-22 06:06:00" 326 7 30 1 -68
"2003-11-22 06:07:00" 326 7 30 1 -68
"2003-11-22 06:08:00" 326 8 30 1 -68
"2003-11-22 06:09:00" 326 8 29 1 -68
"2003-11-22 06:10:00" 326 7 29 1 -68
"2003-11-22 06:11:00" 326 7 29 1 -68
"2003-11-22 06:12:00" 326 8 29 1 -68
"2003-11-22 06:13:00" 326 8 29 1 -68
"2003-11-22 06:14:00" 326 8 30 1 -68
"2003-11-22 06:15:00" 326 8 30 1 -68
"2003-11-22 06:16:00" 326 8 30 1 -67
"2003-11-22 06:17:00" 326 8 30 2 -67
"2003-11-22 06:18:00" 326 8 30 1 -67
"2003-11-22 06:19:00" 326 8 30 1 -67
"2003-11-22 06:20:00" 326 9 30 2 -67
"2003-11-22 06:21:00" 326 9 30 1 -66
"2003-11-22 06:22:00" 326 9 29 1 -66
"2003-11-22 06:23:00" 326 8 29 1 -66
"2003-11-22 06:24:00" 326 8 30 1 -66
"2003-11-22 06:25:00" 326 8 30 1 -66
"2003-11-22 06:26:00" 326 9 30 1 -66
"2003-11-22 06:27:00" 326 8 30 1 -66
"2003-11-22 06:28:00" 326 8 30 1 -66
"2003-11-22 06:29:00" 326 8 30 1 -65
"2003-11-22 06:30:00" 326 9 30 1 -65
"2003-11-22 06:31:00" 326 9 30 1 -65
"2003-11-22 06:32:00" 326 9 30 1 -65
"2003-11-22 06:33:00" 326 9 30 1 -65
"2003-11-22 06:34:00" 326 9 30 1 -65
"2003-11-22 06:35:00" 326 9 30 1 -65
"2003-11-22 06:36:00" 326 8 30 1 -65
"2003-11-22 06:37:00" 326 8 30 1 -65
"2003-11-22 06:38:00" 326 8 30 1 -65
"2003-11-22 06:39:00" 326 8 30 1 -65
"2003-11-22 06:40:00" 326 9 28 1 -64
"2003-11-22 06:41:00" 326 9 29 1 -64
"2003-11-22 06:42:00" 326 9 29 1 -64
"2003-11-22 06:43:00" 326 9 29 1 -64
"2003-11-22 06:44:00" 326 9 29 1 -64
"2003-11-22 06:45:00" 326 9 28 1 -64
"2003-11-22 06:46:00" 326 8 28 1 -64
"2003-11-22 06:47:00" 326 8 28 1 -64
"2003-11-22 06:48:00" 326 9 28 1 -64
"2003-11-22 06:49:00" 326 9 27 1 -64
"2003-11-22 06:50:00" 326 9 28 1 -64
"2003-11-22 06:51:00" 326 8 28 1 -64
"2003-11-22 06:52:00" 326 9 27 1 -64
"2003-11-22 06:53:00" 326 10 27 1 -64
"2003-11-22 06:54:00" 326 9 27 1 -64
"2003-11-22 06:55:00" 326 9 27 1 -64
"2003-11-22 06:56:00" 326 8 27 1 -64
"2003-11-22 06:57:00" 326 8 27 1 -64
"2003-11-22 06:58:00" 326 8 26 1 -64
"2003-11-22 06:59:00" 326 8 26 1 -64
"2003-11-22 07:00:00" 326 8 26 1 -64
"2003-11-22 07:01:00" 326 9 26 1 -64
"2003-11-22 07:02:00" 326 8 26 1 -64
"2003-11-22 07:03:00" 326 9 27 1 -64
"2003-11-22 07:04:00" 326 9 27 1 -64
"2003-11-22 07:05:00" 326 10 28 1 -64
"2003-11-22 07:06:00" 326 9 28 1 -64
"2003-11-22 07:07:00" 326 9 27 1 -63
"2003-11-22 07:08:00" 326 8 26 1 -63
"2003-11-22 07:09:00" 326 8 26 1 -63
"2003-11-22 07:10:00" 326 8 25 1 -63
"2003-11-22 07:11:00" 326 8 25 1 -63
"2003-11-22 07:12:00" 326 8 25 1 -63
"2003-11-22 07:13:00" 326 8 25 1 -64
"2003-11-22 07:14:00" 326 8 24 1 -63
"2003-11-22 07:15:00" 326 8 24 1 -63
"2003-11-22 07:16:00" 326 8 24 1 -63
"2003-11-22 07:17:00" 326 8 24 1 -63
"2003-11-22 07:18:00" 326 8 24 1 -63
"2003-11-22 07:19:00" 326 8 24 1 -63
"2003-11-22 07:20:00" 326 8 24 1 -63
"2003-11-22 07:21:00" 326 8 24 1 -63
"2003-11-22 07:22:00" 326 8 24 2 -63
"2003-11-22 07:23:00" 326 7 24 1 -62
"2003-11-22 07:24:00" 326 7 24 1 -62
"2003-11-22 07:25:00" 326 7 23 1 -62
"2003-11-22 07:26:00" 326 7 23 1 -63
"2003-11-22 07:27:00" 326 7 22 2 -62
"2003-11-22 07:28:00" 326 7 22 2 -62
"2003-11-22 07:29:00" 326 8 22 2 -62
"2003-11-22 07:30:00" 326 8 23 2 -62
"2003-11-22 07:31:00" 326 8 23 2 -61
"2003-11-22 07:32:00" 326 8 23 2 -62
"2003-11-22 07:33:00" 326 8 23 2 -61
"2003-11-22 07:34:00" 326 7 22 2 -61
"2003-11-22 07:35:00" 326 7 22 2 -61
"2003-11-22 07:36:00" 326 7 22 2 -61
"2003-11-22 07:37:00" 326 7 22 1 -61
"2003-11-22 07:38:00" 326 7 23 1 -61
"2003-11-22 07:39:00" 326 7 21 1 -61
"2003-11-22 07:40:00" 326 7 22 1 -62
"2003-11-22 07:41:00" 326 7 21 2 -62
"2003-11-22 07:42:00" 326 7 21 2 -62
"2003-11-22 07:43:00" 326 8 21 2 -62
"2003-11-22 07:44:00" 326 8 21 2 -62
"2003-11-22 07:45:00" 326 8 22 2 -61
"2003-11-22 07:46:00" 326 8 21 1 -61
"2003-11-22 07:47:00" 326 8 20 1 -60
"2003-11-22 07:48:00" 326 8 20 1 -60
"2003-11-22 07:49:00" 326 7 20 1 -60
"2003-11-22 07:50:00" 326 7 20 1 -60
"2003-11-22 07:51:00" 326 7 20 1 -60
"2003-11-22 07:52:00" 326 7 20 1 -60
"2003-11-22 07:53:00" 326 7 20 1 -60
"2003-11-22 07:54:00" 326 7 20 1 -60
"2003-11-22 07:55:00" 326 7 19 1 -60
"2003-11-22 07:56:00" 326 7 19 1 -60
"2003-11-22 07:57:00" 326 6 20 1 -61
"2003-11-22 07:58:00" 326 6 20 1 -61
"2003-11-22 07:59:00" 326 6 20 1 -60
"2003-11-22 08:00:00" 326 5 20 1 -61
"2003-11-22 08:01:00" 326 5 19 1 -61
"2003-11-22 08:02:00" 326 6 19 1 -61
"2003-11-22 08:03:00" 326 6 18 1 -62
"2003-11-22 08:04:00" 326 6 18 1 -62
"2003-11-22 08:05:00" 326 7 18 1 -62
"2003-11-22 08:06:00" 326 6 18 1 -62
"2003-11-22 08:07:00" 326 7 16 1 -62
"2003-11-22 08:08:00" 326 7 15 1 -62
"2003-11-22 08:09:00" 326 7 15 1 -62
"2003-11-22 08:10:00" 326 8 14 1 -62
"2003-11-22 08:11:00" 326 8 14 2 -61
"2003-11-22 08:12:00" 326 10 14 1 -61
"2003-11-22 08:13:00" 326 10 14 2 -61
"2003-11-22 08:14:00" 326 9 16 2 -61
"2003-11-22 08:15:00" 326 11 18 2 -61
"2003-11-22 08:16:00" 326 11 19 2 -61
"2003-11-22 08:17:00" 326 12 18 2 -60
"2003-11-22 08:18:00" 326 12 18 2 -59
"2003-11-22 08:19:00" 326 12 16 2 -59
"2003-11-22 08:20:00" 326 12 16 2 -59
"2003-11-22 08:21:00" 326 12 16 2 -59
"2003-11-22 08:22:00" 326 11 17 2 -59
"2003-11-22 08:23:00" 326 11 18 2 -58
"2003-11-22 08:24:00" 326 12 18 2 -58
"2003-11-22 08:25:00" 326 12 19 2 -58
"2003-11-22 08:26:00" 326 12 20 2 -58
"2003-11-22 08:27:00" 326 12 20 2 -58
"2003-11-22 08:28:00" 326 12 20 2 -58
"2003-11-22 08:29:00" 326 12 20 2 -59
"2003-11-22 08:30:00" 326 13 20 2 -59
"2003-11-22 08:31:00" 326 13 21 2 -58
"2003-11-22 08:32:00" 326 13 23 2 -58
"2003-11-22 08:33:00" 326 13 23 2 -58
"2003-11-22 08:34:00" 326 13 23 2 -58
"2003-11-22 08:35:00" 326 14 23 2 -58
"2003-11-22 08:36:00" 326 14 23 2 -58
"2003-11-22 08:37:00" 326 14 23 2 -58
"2003-11-22 08:38:00" 326 14 24 2 -58
"2003-11-22 08:39:00" 326 14 24 2 -58
"2003-11-22 08:40:00" 326 14 26 2 -58
"2003-11-22 08:41:00" 326 14 27 2 -58
"2003-11-22 08:42:00" 326 13 27 2 -58
