 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto, Japan           |
 Station Name           ASY/SYM Indices                              |
 IAGA CODE              ASY/SYM                                      |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               ASY-D, ASY-H, SYM-D, SYM-H                   |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-hour                                       |
 Data Type              Provisional                                  |
 # Converted to IAGA2002 format by the International Service of      |
 #  Geomagnetic indices (ISGI, http://isgi.unistra.fr).              |
 # Missing values are indicated by value 9999                        |
 # ASY-D: longitudinally asymmetric disturbance component in D       |
 # ASY-H: longitudinally asymmetric disturbance component in H       |
 # SYM-D: longitudinally symmetric disturbance component in D        |
 # SYM-H: longitudinally symmetric disturbance component in H        |
 # ASY-D, ASY-H, SYM-D, SYM-H: unit 1 nT                             |
 #                                                                   |
 # For more information on ASY/SYM indices, please visit             |
 #  World Data Center for Geomagnetism (Kyoto) website:              |
 #  http://wdc.kugi.kyoto-u.ac.jp/aeasy/                             |
DATE       TIME         DOY  ASY-D  ASY-H  SYM-D  SYM-H              |
2005-05-14 00:00:00.000 134      6      8      2    -23
2005-05-14 01:00:00.000 134      6      8      3    -21
2005-05-14 02:00:00.000 134     12     15      3    -21
2005-05-14 03:00:00.000 134     16     19      1    -20
2005-05-14 04:00:00.000 134      6     13      0    -18
2005-05-14 05:00:00.000 134     11      9     -1    -17
2005-05-14 06:00:00.000 134     14     11     -1    -19
2005-05-14 07:00:00.000 134     11     11     -3    -18
2005-05-14 08:00:00.000 134     15     16     -2    -18
2005-05-14 09:00:00.000 134     12     16     -1    -17
2005-05-14 10:00:00.000 134      9     22      0    -22
2005-05-14 11:00:00.000 134     11     28     -1    -21
2005-05-14 12:00:00.000 134     18     34     -1    -23
2005-05-14 13:00:00.000 134     18     30     -2    -22
2005-05-14 14:00:00.000 134     13     33     -1    -20
2005-05-14 15:00:00.000 134     11     33     -1    -21
2005-05-14 16:00:00.000 134     14     25     -1    -22
2005-05-14 17:00:00.000 134     12     14      0    -23
2005-05-14 18:00:00.000 134     14     14      0    -26
2005-05-14 19:00:00.000 134     16     14     -2    -32
2005-05-14 20:00:00.000 134     27      5     -2    -29
2005-05-14 21:00:00.000 134     33      6     -3    -22
2005-05-14 22:00:00.000 134     33     15     -3    -18
2005-05-14 23:00:00.000 134     35     22     -3    -17
2005-05-15 00:00:00.000 135     33     16      0    -17
2005-05-15 01:00:00.000 135     29     16      2    -15
2005-05-15 02:00:00.000 135     28     44      6     11
2005-05-15 03:00:00.000 135     34     60      6     53
2005-05-15 04:00:00.000 135     18     21     -1     45
2005-05-15 05:00:00.000 135     23     33     -4     44
2005-05-15 06:00:00.000 135    159    139     11    -72
2005-05-15 07:00:00.000 135    137    144     13   -265
2005-05-15 08:00:00.000 135    139    221     -2   -271
2005-05-15 09:00:00.000 135     67    170      7   -232
2005-05-15 10:00:00.000 135     32    139      1   -172
2005-05-15 11:00:00.000 135     34    114     -1   -168
2005-05-15 12:00:00.000 135     19    110     -5   -156
2005-05-15 13:00:00.000 135     14    100     -7   -147
2005-05-15 14:00:00.000 135     14     83     -5   -135
2005-05-15 15:00:00.000 135     10     71     -4   -125
2005-05-15 16:00:00.000 135      8     64     -1   -109
2005-05-15 17:00:00.000 135     11     68      1    -91
