 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto, Japan           |
 Station Name           ASY/SYM Indices                              |
 IAGA CODE              ASY/SYM                                      |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               ASY-D, ASY-H, SYM-D, SYM-H                   |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-hour                                       |
 Data Type              Provisional                                  |
 # Converted to IAGA2002 format by the International Service of      |
 #  Geomagnetic indices (ISGI, http://isgi.unistra.fr).              |
 # Missing values are indicated by value 9999                        |
 # ASY-D: longitudinally asymmetric disturbance component in D       |
 # ASY-H: longitudinally asymmetric disturbance component in H       |
 # SYM-D: longitudinally symmetric disturbance component in D        |
 # SYM-H: longitudinally symmetric disturbance component in H        |
 # ASY-D, ASY-H, SYM-D, SYM-H: unit 1 nT                             |
 #                                                                   |
 # For more information on ASY/SYM indices, please visit             |
 #  World Data Center for Geomagnetism (Kyoto) website:              |
 #  http://wdc.kugi.kyoto-u.ac.jp/aeasy/                             |
DATE       TIME         DOY  ASY-D  ASY-H  SYM-D  SYM-H              |
2017-09-06 00:00:00.000 249     22     10      2     12
2017-09-06 01:00:00.000 249     23     15      1     12
2017-09-06 02:00:00.000 249     25     21      2     11
2017-09-06 03:00:00.000 249     24     22      4     12
2017-09-06 04:00:00.000 249     23     15      3     19
2017-09-06 05:00:00.000 249     22     13      4     15
2017-09-06 06:00:00.000 249     18     14      3     15
2017-09-06 07:00:00.000 249     11     10      1     14
2017-09-06 08:00:00.000 249     12     12     -2     14
2017-09-06 09:00:00.000 249     24     16     -5     11
2017-09-06 10:00:00.000 249     20     22     -2     10
2017-09-06 11:00:00.000 249     26     25      1      7
2017-09-06 12:00:00.000 249     32     55      6      6
2017-09-06 13:00:00.000 249     44     52      9      0
2017-09-06 14:00:00.000 249     69     39      9     -7
2017-09-06 15:00:00.000 249     47     26      3     -3
2017-09-06 16:00:00.000 249     43     18      1      5
2017-09-06 17:00:00.000 249     54     11     -2      7
2017-09-06 18:00:00.000 249     39      7     -1      7
2017-09-06 19:00:00.000 249     21      7      0     10
2017-09-06 20:00:00.000 249     23      7      0     11
2017-09-06 21:00:00.000 249     26      9      1     11
2017-09-06 22:00:00.000 249     25     15      1     10
2017-09-06 23:00:00.000 249     22     17      1     21
2017-09-07 00:00:00.000 250     16     21      3     47
2017-09-07 01:00:00.000 250     25     28      1     50
2017-09-07 02:00:00.000 250     29     29      2     45
2017-09-07 03:00:00.000 250     29     30      4     33
2017-09-07 04:00:00.000 250     24     21      2     15
2017-09-07 05:00:00.000 250     49     30      4     13
2017-09-07 06:00:00.000 250     28     34      7     14
2017-09-07 07:00:00.000 250     36     44      6     -1
2017-09-07 08:00:00.000 250     27     33      1     -7
2017-09-07 09:00:00.000 250     38     43      0    -11
2017-09-07 10:00:00.000 250     44     28      3    -11
2017-09-07 11:00:00.000 250     38     25      3    -10
2017-09-07 12:00:00.000 250     39     24      4      1
2017-09-07 13:00:00.000 250     37     25      3      3
2017-09-07 14:00:00.000 250     54     38      7     -2
2017-09-07 15:00:00.000 250     45     22      3     -4
2017-09-07 16:00:00.000 250     41     12      1      3
2017-09-07 17:00:00.000 250     28     12      1      5
2017-09-07 18:00:00.000 250     12     14      0      8
2017-09-07 19:00:00.000 250     23     17     -1     16
2017-09-07 20:00:00.000 250     36     23     -1     14
2017-09-07 21:00:00.000 250     31     20     -4      4
2017-09-07 22:00:00.000 250     36     46    -10    -23
2017-09-07 23:00:00.000 250     97    162    -18    -59
2017-09-08 00:00:00.000 251    169    200     -7   -120
2017-09-08 01:00:00.000 251    123    143      8   -133
2017-09-08 02:00:00.000 251     67     96     -2   -120
2017-09-08 03:00:00.000 251     55     57     -4    -99
2017-09-08 04:00:00.000 251     38     57     -3   -109
2017-09-08 05:00:00.000 251     51     51     -7    -86
2017-09-08 06:00:00.000 251     62     42    -12    -85
2017-09-08 07:00:00.000 251     51     48    -10    -84
2017-09-08 08:00:00.000 251     30     32     -9    -68
2017-09-08 09:00:00.000 251     24     30     -4    -54
2017-09-08 10:00:00.000 251     33     32      1    -46
2017-09-08 11:00:00.000 251     23     23      3    -46
2017-09-08 12:00:00.000 251    213    129    -11    -67
2017-09-08 13:00:00.000 251    270    174    -15    -94
2017-09-08 14:00:00.000 251    165    112    -15    -94
2017-09-08 15:00:00.000 251     93     88     -9    -90
2017-09-08 16:00:00.000 251     75     54    -16    -97
2017-09-08 17:00:00.000 251     84     85    -15   -107
2017-09-08 18:00:00.000 251     49     63    -14    -98
2017-09-08 19:00:00.000 251     55     53    -11    -93
2017-09-08 20:00:00.000 251     42     39     -8    -97
2017-09-08 21:00:00.000 251     30     42     -5    -89
2017-09-08 22:00:00.000 251     30     30     -3    -89
2017-09-08 23:00:00.000 251     36     45     -2    -74
2017-09-09 00:00:00.000 252     47     37     -2    -73
2017-09-09 01:00:00.000 252     51     39     -1    -71
2017-09-09 02:00:00.000 252     44     34      0    -66
2017-09-09 03:00:00.000 252     34     29      2    -61
2017-09-09 04:00:00.000 252     29     29      0    -54
2017-09-09 05:00:00.000 252     28     24     -3    -52
2017-09-09 06:00:00.000 252     29     23     -2    -49
2017-09-09 07:00:00.000 252     25     19     -1    -48
2017-09-09 08:00:00.000 252     20     16     -1    -48
2017-09-09 09:00:00.000 252     18     14      1    -47
2017-09-09 10:00:00.000 252     16     14      2    -48
2017-09-09 11:00:00.000 252     12     10      3    -47
2017-09-09 12:00:00.000 252     11      9      3    -46
2017-09-09 13:00:00.000 252     17      9      1    -48
2017-09-09 14:00:00.000 252     16      8      0    -46
2017-09-09 15:00:00.000 252     13     10     -2    -43
2017-09-09 16:00:00.000 252     16     15     -4    -41
2017-09-09 17:00:00.000 252     17     13     -3    -40
2017-09-09 18:00:00.000 252     16     11     -2    -40
2017-09-09 19:00:00.000 252     11     13     -2    -37
2017-09-09 20:00:00.000 252      7     17     -2    -34
2017-09-09 21:00:00.000 252     13     13     -1    -33
2017-09-09 22:00:00.000 252     21     13     -1    -33
2017-09-09 23:00:00.000 252     20     15     -2    -33
2017-09-10 00:00:00.000 253     18     19      0    -34
2017-09-10 01:00:00.000 253     22     17      0    -35
2017-09-10 02:00:00.000 253     27     17      1    -35
2017-09-10 03:00:00.000 253     30     23      3    -35
2017-09-10 04:00:00.000 253     21     23      1    -33
2017-09-10 05:00:00.000 253     18     15     -1    -30
2017-09-10 06:00:00.000 253     23     14     -3    -26
2017-09-10 07:00:00.000 253     32     16     -5    -23
2017-09-10 08:00:00.000 253     30     15     -6    -23
2017-09-10 09:00:00.000 253     24     11     -6    -25
2017-09-10 10:00:00.000 253     14     12     -3    -27
2017-09-10 11:00:00.000 253     12      9     -1    -27
2017-09-10 12:00:00.000 253     14      9     -1    -27
2017-09-10 13:00:00.000 253     18     12     -2    -27
2017-09-10 14:00:00.000 253     27     13     -1    -25
2017-09-10 15:00:00.000 253     26     20     -1    -23
2017-09-10 16:00:00.000 253     79     36      0    -37
2017-09-10 17:00:00.000 253     61     15     -5    -23
2017-09-10 18:00:00.000 253     53     19     -2    -17
2017-09-10 19:00:00.000 253     40     17      0    -12
2017-09-10 20:00:00.000 253     16     19      1    -16
2017-09-10 21:00:00.000 253     27     28     -2    -16
2017-09-10 22:00:00.000 253     41     30      0    -22
2017-09-10 23:00:00.000 253     33     26      1    -20
