 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto, Japan           |
 Station Name           ASY/SYM Indices                              |
 IAGA CODE              ASY/SYM                                      |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               ASY-D, ASY-H, SYM-D, SYM-H                   |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-hour                                       |
 Data Type              Provisional                                  |
 # Converted to IAGA2002 format by the International Service of      |
 #  Geomagnetic indices (ISGI, http://isgi.unistra.fr).              |
 # Missing values are indicated by value 9999                        |
 # ASY-D: longitudinally asymmetric disturbance component in D       |
 # ASY-H: longitudinally asymmetric disturbance component in H       |
 # SYM-D: longitudinally symmetric disturbance component in D        |
 # SYM-H: longitudinally symmetric disturbance component in H        |
 # ASY-D, ASY-H, SYM-D, SYM-H: unit 1 nT                             |
 #                                                                   |
 # For more information on ASY/SYM indices, please visit             |
 #  World Data Center for Geomagnetism (Kyoto) website:              |
 #  http://wdc.kugi.kyoto-u.ac.jp/aeasy/                             |
DATE       TIME         DOY  ASY-D  ASY-H  SYM-D  SYM-H              |
2017-05-26 00:00:00.000 146     13     19     -2     -7
2017-05-26 01:00:00.000 146     15     17     -2     -5
2017-05-26 02:00:00.000 146     19     15     -2     -4
2017-05-26 03:00:00.000 146     20     11     -2     -1
2017-05-26 04:00:00.000 146     19     10     -2      0
2017-05-26 05:00:00.000 146     17     10     -1      0
2017-05-26 06:00:00.000 146     15     12      0     -1
2017-05-26 07:00:00.000 146     12     12     -1     -2
2017-05-26 08:00:00.000 146     11     11     -1     -1
2017-05-26 09:00:00.000 146     11     11     -1      3
2017-05-26 10:00:00.000 146      7      8      1      4
2017-05-26 11:00:00.000 146      8      5      2      1
2017-05-26 12:00:00.000 146      9      7      2     -1
2017-05-26 13:00:00.000 146     14      9      0     -1
2017-05-26 14:00:00.000 146     24      8      0      0
2017-05-26 15:00:00.000 146     23      8      0      1
2017-05-26 16:00:00.000 146     10      9     -1      2
2017-05-26 17:00:00.000 146      9     14      0      2
2017-05-26 18:00:00.000 146      9      9     -1      1
2017-05-26 19:00:00.000 146      9      9     -2      2
2017-05-26 20:00:00.000 146      9     10     -2      3
2017-05-26 21:00:00.000 146      4     11     -1      1
2017-05-26 22:00:00.000 146     12      9     -2      1
2017-05-26 23:00:00.000 146     22      8     -1      1
2017-05-27 00:00:00.000 147     18     10     -2      1
2017-05-27 01:00:00.000 147     10     10     -1      1
2017-05-27 02:00:00.000 147     13     11      0     -1
2017-05-27 03:00:00.000 147     30     13      0     -2
2017-05-27 04:00:00.000 147     40     10      0     -4
2017-05-27 05:00:00.000 147     34      8      0     -3
2017-05-27 06:00:00.000 147     24      8      1      0
2017-05-27 07:00:00.000 147     23     10     -1      3
2017-05-27 08:00:00.000 147     17     10     -1      3
2017-05-27 09:00:00.000 147     14     10      0      4
2017-05-27 10:00:00.000 147     15     12      1      5
2017-05-27 11:00:00.000 147     16     17      1      2
2017-05-27 12:00:00.000 147     15     21      1      1
2017-05-27 13:00:00.000 147     14     27      3      0
2017-05-27 14:00:00.000 147     16     26      5      1
2017-05-27 15:00:00.000 147     22     28      7      9
2017-05-27 16:00:00.000 147     19     37      7     22
2017-05-27 17:00:00.000 147     23     33      3     25
2017-05-27 18:00:00.000 147     37     30      3     37
2017-05-27 19:00:00.000 147     47     35      1     42
2017-05-27 20:00:00.000 147     55     38      1     49
2017-05-27 21:00:00.000 147     53     37      0     48
2017-05-27 22:00:00.000 147     73     55     -6     24
2017-05-27 23:00:00.000 147     33     63    -19    -34
2017-05-28 00:00:00.000 148     52     63    -18    -60
2017-05-28 01:00:00.000 148     61    103    -20    -86
2017-05-28 02:00:00.000 148     63     98    -13   -109
2017-05-28 03:00:00.000 148     94    112      4   -103
2017-05-28 04:00:00.000 148     84    143     -4    -99
2017-05-28 05:00:00.000 148     77    144     10   -123
2017-05-28 06:00:00.000 148    103    127     17   -130
2017-05-28 07:00:00.000 148    115     94     19   -135
2017-05-28 08:00:00.000 148     83     87      7   -107
2017-05-28 09:00:00.000 148     68     96      1    -91
2017-05-28 10:00:00.000 148     55     70      8    -92
2017-05-28 11:00:00.000 148     50     54      6    -83
2017-05-28 12:00:00.000 148     40     34      4    -79
2017-05-28 13:00:00.000 148     32     22     -1    -71
2017-05-28 14:00:00.000 148     33     17      1    -66
2017-05-28 15:00:00.000 148     32     24      3    -64
2017-05-28 16:00:00.000 148     37     30      2    -59
