index DOY Kp ap Ap Cp C9 BSRN NdB
"2019-05-12 00:00:00" 132 2- 6 4 0.1 0 2534 4
"2019-05-12 03:00:00" 132 1- 3 4 0.1 0 2534 4
"2019-05-12 06:00:00" 132 1o 4 4 0.1 0 2534 4
"2019-05-12 09:00:00" 132 0+ 2 4 0.1 0 2534 4
"2019-05-12 12:00:00" 132 0o 0 4 0.1 0 2534 4
"2019-05-12 15:00:00" 132 1o 4 4 0.1 0 2534 4
"2019-05-12 18:00:00" 132 1+ 5 4 0.1 0 2534 4
"2019-05-12 21:00:00" 132 1+ 5 4 0.1 0 2534 4
