index DOY Kp ap Ap Cp C9 BSRN NdB
"2019-04-26 00:00:00" 116 1- 3 3 0.1 0 2533 15
"2019-04-26 03:00:00" 116 0o 0 3 0.1 0 2533 15
"2019-04-26 06:00:00" 116 0+ 2 3 0.1 0 2533 15
"2019-04-26 09:00:00" 116 1- 3 3 0.1 0 2533 15
"2019-04-26 12:00:00" 116 1- 3 3 0.1 0 2533 15
"2019-04-26 15:00:00" 116 1+ 5 3 0.1 0 2533 15
"2019-04-26 18:00:00" 116 1+ 5 3 0.1 0 2533 15
"2019-04-26 21:00:00" 116 2- 6 3 0.1 0 2533 15
